,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
81847,1997-04-26,Cape Town,61.0,15.9,13.6,15.0,16.9,12.7,14.4,5.7,5.7,0.0,16.1,28.8
81863,1997-05-12,Cape Town,1.0,28.0,9.9,18.6,26.6,8.3,17.4,0.0,0.0,0.0,13.7,19.8
81870,1997-05-19,Cape Town,63.0,17.1,13.9,15.3,14.6,10.7,11.7,15.8,15.8,0.0,35.3,63.4
81877,1997-05-26,Cape Town,61.0,15.7,13.4,14.7,13.9,11.2,12.5,11.8,11.8,0.0,30.0,56.9
81890,1997-06-08,Cape Town,63.0,14.3,13.0,13.5,13.8,8.2,10.4,21.9,21.9,0.0,37.6,74.2
81903,1997-06-21,Cape Town,51.0,18.1,10.9,14.6,12.8,7.3,9.8,0.8,0.8,0.0,39.3,79.2
81904,1997-06-22,Cape Town,55.0,15.0,10.0,13.2,10.2,8.1,9.1,7.0,7.0,0.0,40.6,82.1
81906,1997-06-24,Cape Town,61.0,13.8,9.6,11.8,8.5,5.9,7.1,8.5,8.5,0.0,47.4,96.5
81909,1997-06-27,Cape Town,63.0,14.6,12.5,13.7,10.4,7.7,9.1,21.9,21.9,0.0,48.1,101.9
81910,1997-06-28,Cape Town,61.0,12.8,8.5,10.9,8.2,6.1,7.0,14.0,14.0,0.0,36.5,66.6
81912,1997-06-30,Cape Town,3.0,12.4,4.2,8.8,10.4,1.7,6.8,0.0,0.0,0.0,9.7,18.4
81919,1997-07-07,Cape Town,0.0,21.8,3.9,13.5,20.4,1.3,11.0,0.0,0.0,0.0,16.5,26.6
81935,1997-07-23,Cape Town,61.0,13.2,9.8,11.6,10.0,5.5,7.7,9.9,9.9,0.0,36.6,72.0
81937,1997-07-25,Cape Town,51.0,13.6,8.0,10.8,11.7,6.7,9.4,0.3,0.3,0.0,5.9,15.8
81961,1997-08-18,Cape Town,61.0,23.9,9.9,15.0,20.3,8.3,11.9,4.4,4.4,0.0,36.9,68.4
81967,1997-08-24,Cape Town,2.0,23.1,8.3,15.5,24.1,6.7,15.5,0.0,0.0,0.0,11.8,16.6
82098,1998-01-02,Cape Town,0.0,31.7,16.3,25.3,34.2,16.1,25.7,0.0,0.0,0.0,18.0,36.7
82099,1998-01-03,Cape Town,0.0,32.6,17.7,26.3,35.4,18.7,27.4,0.0,0.0,0.0,19.4,33.5
82100,1998-01-04,Cape Town,1.0,31.5,19.7,26.3,35.2,21.7,28.1,0.0,0.0,0.0,17.3,37.4
82101,1998-01-05,Cape Town,1.0,28.2,21.1,24.2,29.3,19.9,24.7,0.0,0.0,0.0,31.5,58.7
82102,1998-01-06,Cape Town,55.0,24.4,18.7,21.0,23.5,17.3,19.1,6.4,6.4,0.0,33.1,63.4
82137,1998-02-10,Cape Town,0.0,33.2,19.3,25.5,34.4,17.8,24.9,0.0,0.0,0.0,27.2,46.8
82138,1998-02-11,Cape Town,0.0,30.4,18.7,25.1,34.3,19.9,26.4,0.0,0.0,0.0,21.9,37.1
82139,1998-02-12,Cape Town,2.0,28.5,20.9,24.0,29.4,21.6,24.5,0.0,0.0,0.0,29.2,49.3
82140,1998-02-13,Cape Town,0.0,29.6,19.8,23.9,30.7,21.0,24.3,0.0,0.0,0.0,31.7,58.7
82141,1998-02-14,Cape Town,1.0,30.5,20.5,24.4,34.9,20.2,25.5,0.0,0.0,0.0,26.2,47.9
82142,1998-02-15,Cape Town,1.0,26.1,19.1,22.1,24.2,16.2,20.3,0.0,0.0,0.0,39.2,69.1
82146,1998-02-19,Cape Town,1.0,28.4,18.5,23.7,30.3,20.3,25.3,0.0,0.0,0.0,16.1,34.6
82182,1998-03-27,Cape Town,61.0,25.5,18.8,21.3,25.0,18.0,20.6,2.8,2.8,0.0,25.4,43.6
82184,1998-03-29,Cape Town,0.0,29.5,16.8,23.5,31.2,17.7,24.7,0.0,0.0,0.0,11.0,20.9
82208,1998-04-22,Cape Town,61.0,16.4,14.5,15.2,15.2,12.2,13.7,12.2,12.2,0.0,27.4,43.2
82222,1998-05-06,Cape Town,63.0,17.4,15.6,16.3,15.5,13.8,14.8,22.5,22.5,0.0,27.8,50.0
82224,1998-05-08,Cape Town,63.0,17.1,14.8,15.9,14.4,11.5,13.2,26.9,26.9,0.0,34.2,69.5
82225,1998-05-09,Cape Town,61.0,16.1,13.6,14.7,12.1,9.8,11.0,10.4,10.4,0.0,33.4,68.0
82234,1998-05-18,Cape Town,63.0,18.3,14.2,15.6,14.6,12.2,13.0,8.1,8.1,0.0,34.7,70.9
82283,1998-07-06,Cape Town,63.0,14.9,5.4,10.8,9.8,3.4,6.8,13.2,13.2,0.0,45.4,86.8
82290,1998-07-13,Cape Town,2.0,22.4,6.8,15.0,22.3,4.8,13.5,0.0,0.0,0.0,17.9,23.8
82292,1998-07-15,Cape Town,61.0,14.6,12.5,13.4,9.8,8.1,9.0,13.6,13.6,0.0,42.0,72.7
82330,1998-08-22,Cape Town,51.0,12.3,9.5,10.9,7.8,5.8,7.1,0.1,0.1,0.0,26.0,46.4
82335,1998-08-27,Cape Town,1.0,26.1,7.5,16.4,24.1,5.4,13.9,0.0,0.0,0.0,22.5,40.3
82358,1998-09-19,Cape Town,1.0,25.6,7.9,17.3,25.6,6.0,16.6,0.0,0.0,0.0,10.7,24.8
82386,1998-10-17,Cape Town,0.0,28.6,8.2,20.0,29.8,6.3,19.2,0.0,0.0,0.0,16.5,28.1
82401,1998-11-01,Cape Town,63.0,24.1,11.2,16.5,24.2,9.7,15.5,17.3,17.3,0.0,18.6,49.0
82409,1998-11-09,Cape Town,1.0,28.3,10.5,19.7,31.7,9.3,19.9,0.0,0.0,0.0,13.0,25.2
82434,1998-12-04,Cape Town,1.0,32.8,16.5,25.2,34.4,15.9,25.2,0.0,0.0,0.0,20.7,41.0
82435,1998-12-05,Cape Town,61.0,29.1,18.4,24.1,31.8,17.8,25.9,3.2,3.2,0.0,21.1,38.2
82444,1998-12-14,Cape Town,51.0,22.9,18.2,20.3,23.0,18.0,20.6,1.1,1.1,0.0,27.2,49.3
82488,1999-01-27,Cape Town,0.0,31.8,18.9,24.5,34.8,19.6,25.7,0.0,0.0,0.0,25.1,43.9
82492,1999-01-31,Cape Town,3.0,26.3,19.8,22.5,28.4,20.5,23.3,0.0,0.0,0.0,28.1,52.6
82508,1999-02-16,Cape Town,51.0,32.2,19.7,25.9,33.5,19.7,26.4,0.1,0.1,0.0,22.4,41.0
82509,1999-02-17,Cape Town,2.0,29.5,21.2,24.6,32.0,22.4,25.4,0.0,0.0,0.0,28.9,50.0
82530,1999-03-10,Cape Town,1.0,32.1,18.1,25.5,34.5,19.5,26.4,0.0,0.0,0.0,16.6,31.7
82548,1999-03-28,Cape Town,0.0,32.5,15.0,23.8,33.6,14.6,24.1,0.0,0.0,0.0,11.8,23.0
82549,1999-03-29,Cape Town,1.0,30.1,19.6,24.4,31.6,21.4,25.8,0.0,0.0,0.0,12.6,25.6
82550,1999-03-30,Cape Town,1.0,31.2,19.2,25.4,32.8,20.9,26.5,0.0,0.0,0.0,12.1,25.2
82551,1999-03-31,Cape Town,0.0,30.9,19.0,25.5,32.7,19.9,26.4,0.0,0.0,0.0,11.7,24.1
82572,1999-04-21,Cape Town,63.0,17.4,13.4,15.5,15.1,10.9,13.9,17.3,17.3,0.0,38.5,73.1
82578,1999-04-27,Cape Town,1.0,28.0,11.5,18.8,29.1,10.7,19.1,0.0,0.0,0.0,11.1,15.1
82584,1999-05-03,Cape Town,63.0,17.0,13.6,14.9,14.5,11.5,13.2,12.4,12.4,0.0,27.3,51.5
82643,1999-07-01,Cape Town,63.0,15.5,9.9,13.7,13.3,8.5,11.1,23.7,23.7,0.0,38.9,78.8
82658,1999-07-16,Cape Town,61.0,15.7,12.3,13.8,11.0,8.6,10.0,9.5,9.5,0.0,37.9,68.4
82664,1999-07-22,Cape Town,61.0,13.1,11.1,12.2,10.5,6.8,8.7,17.1,17.1,0.0,31.1,57.6
82674,1999-08-01,Cape Town,63.0,15.5,11.0,13.0,9.3,6.7,8.1,18.0,18.0,0.0,39.2,76.0
82675,1999-08-02,Cape Town,63.0,12.5,10.4,11.2,8.3,4.7,6.4,22.2,22.2,0.0,38.5,77.8
82695,1999-08-22,Cape Town,63.0,13.2,8.8,10.5,10.9,7.1,8.4,20.3,20.3,0.0,20.7,45.4
82699,1999-08-26,Cape Town,0.0,24.3,6.5,14.9,23.1,4.4,13.4,0.0,0.0,0.0,10.9,20.2
82702,1999-08-29,Cape Town,63.0,17.1,12.7,14.9,15.1,8.3,12.1,18.6,18.6,0.0,33.8,63.0
82713,1999-09-09,Cape Town,63.0,12.1,8.0,10.0,9.4,5.0,6.9,20.7,20.7,0.0,25.1,51.8
82714,1999-09-10,Cape Town,55.0,11.5,8.0,9.9,8.8,4.7,6.9,10.1,10.1,0.0,21.7,44.6
82804,1999-12-09,Cape Town,0.0,31.9,17.6,25.5,35.0,17.2,26.6,0.0,0.0,0.0,18.8,36.4
82805,1999-12-10,Cape Town,1.0,30.3,18.4,23.7,33.5,19.8,25.2,0.0,0.0,0.0,21.8,44.3
82806,1999-12-11,Cape Town,0.0,31.2,18.5,24.8,33.2,19.8,25.5,0.0,0.0,0.0,29.5,54.7
82807,1999-12-12,Cape Town,0.0,33.5,20.8,27.5,36.3,21.1,28.6,0.0,0.0,0.0,21.0,35.6
82808,1999-12-13,Cape Town,1.0,29.4,20.1,25.3,33.3,22.7,27.9,0.0,0.0,0.0,14.2,31.3
82809,1999-12-14,Cape Town,2.0,26.2,18.5,22.6,30.1,20.6,25.1,0.0,0.0,0.0,16.1,32.8
82811,1999-12-16,Cape Town,0.0,32.6,20.9,27.0,36.5,22.7,28.9,0.0,0.0,0.0,17.5,36.4
82817,1999-12-22,Cape Town,1.0,29.4,20.6,25.7,33.0,21.9,27.4,0.0,0.0,0.0,20.6,35.6
82822,1999-12-27,Cape Town,1.0,33.8,19.5,26.5,35.5,18.7,26.4,0.0,0.0,0.0,24.4,42.8
82823,1999-12-28,Cape Town,0.0,31.8,20.2,26.3,33.7,22.3,27.5,0.0,0.0,0.0,26.0,45.0
82824,1999-12-29,Cape Town,2.0,33.1,19.7,26.4,36.0,21.1,27.8,0.0,0.0,0.0,16.5,35.3
82844,2000-01-18,Cape Town,0.0,32.9,16.5,26.0,34.1,16.2,25.3,0.0,0.0,0.0,19.7,38.2
82845,2000-01-19,Cape Town,1.0,34.7,17.1,26.4,37.4,17.6,26.7,0.0,0.0,0.0,20.7,43.2
82846,2000-01-20,Cape Town,1.0,29.4,17.8,24.1,31.1,19.4,25.4,0.0,0.0,0.0,16.7,32.4
82849,2000-01-23,Cape Town,1.0,32.5,19.5,26.0,34.3,18.8,26.0,0.0,0.0,0.0,25.2,46.8
82850,2000-01-24,Cape Town,3.0,30.0,19.1,24.1,33.3,20.5,25.8,0.0,0.0,0.0,18.4,34.9
82874,2000-02-17,Cape Town,0.0,33.5,16.5,25.4,34.1,15.5,24.9,0.0,0.0,0.0,19.1,36.4
82888,2000-03-02,Cape Town,61.0,21.6,17.6,19.3,20.1,15.7,18.4,6.5,6.5,0.0,27.4,50.8
82889,2000-03-03,Cape Town,53.0,19.4,16.8,18.2,20.4,17.0,18.7,2.5,2.5,0.0,14.1,31.0
82960,2000-05-13,Cape Town,0.0,29.4,11.9,20.4,27.6,11.0,18.6,0.0,0.0,0.0,11.5,19.4
82977,2000-05-30,Cape Town,61.0,17.2,14.5,15.4,16.2,12.7,14.1,9.8,9.8,0.0,23.1,42.8
82988,2000-06-10,Cape Town,63.0,19.1,13.1,15.4,14.2,9.0,11.8,17.7,17.7,0.0,40.0,75.6
82989,2000-06-11,Cape Town,63.0,15.1,11.0,13.5,11.5,7.6,9.8,4.6,4.6,0.0,38.8,81.7
83022,2000-07-14,Cape Town,63.0,13.6,8.1,11.3,9.4,4.2,7.5,42.8,42.8,0.0,34.4,67.7
83023,2000-07-15,Cape Town,61.0,10.6,8.5,9.3,7.3,3.0,4.8,8.2,8.2,0.0,33.2,64.8
83024,2000-07-16,Cape Town,2.0,13.0,5.7,8.8,9.7,2.7,5.9,0.0,0.0,0.0,18.1,32.4
83026,2000-07-18,Cape Town,63.0,15.0,9.0,11.9,10.8,3.5,7.2,11.7,11.7,0.0,36.8,70.2
83027,2000-07-19,Cape Town,53.0,10.9,8.4,9.8,6.3,3.0,5.0,8.3,8.3,0.0,29.9,63.0
83041,2000-08-02,Cape Town,63.0,14.4,11.3,12.8,10.7,7.2,9.2,27.3,27.3,0.0,32.8,61.9
83083,2000-09-13,Cape Town,53.0,11.8,7.3,10.0,8.0,4.6,6.5,4.6,4.6,0.0,20.9,44.6
83091,2000-09-21,Cape Town,1.0,23.9,8.7,16.8,25.3,7.0,16.4,0.0,0.0,0.0,15.9,26.6
83092,2000-09-22,Cape Town,1.0,27.1,9.9,18.6,29.8,8.7,19.1,0.0,0.0,0.0,13.0,20.2
83127,2000-10-27,Cape Town,1.0,26.2,9.5,18.7,27.2,7.7,17.8,0.0,0.0,0.0,18.1,31.3
83146,2000-11-15,Cape Town,1.0,34.3,17.1,26.1,35.1,16.3,25.1,0.0,0.0,0.0,23.2,34.9
83148,2000-11-17,Cape Town,61.0,17.7,13.8,15.8,17.0,12.8,15.6,8.8,8.8,0.0,13.6,27.7
83232,2001-02-09,Cape Town,0.0,34.9,17.5,25.7,33.5,15.2,23.9,0.0,0.0,0.0,25.8,45.4
83233,2001-02-10,Cape Town,0.0,31.5,17.6,24.4,33.4,18.2,25.6,0.0,0.0,0.0,15.8,31.7
83250,2001-02-27,Cape Town,0.0,33.1,19.5,25.9,35.2,20.5,27.1,0.0,0.0,0.0,19.2,36.0
83251,2001-02-28,Cape Town,0.0,31.8,20.0,25.3,35.0,22.2,27.3,0.0,0.0,0.0,17.4,29.9
83252,2001-03-01,Cape Town,2.0,30.0,19.0,23.6,33.5,21.9,25.9,0.0,0.0,0.0,16.3,31.0
83288,2001-04-06,Cape Town,65.0,22.4,17.0,20.5,24.8,15.4,21.1,47.7,47.7,0.0,24.9,46.1
83337,2001-05-25,Cape Town,61.0,15.3,13.4,14.3,11.7,8.1,10.0,20.1,20.1,0.0,46.0,89.3
83376,2001-07-03,Cape Town,63.0,13.5,10.9,12.8,13.5,8.2,11.5,51.2,51.2,0.0,17.1,37.1
83377,2001-07-04,Cape Town,61.0,11.4,8.9,10.2,9.0,6.8,7.6,27.0,27.0,0.0,26.0,46.1
83381,2001-07-08,Cape Town,63.0,14.6,11.8,12.9,9.7,5.7,7.9,25.2,25.2,0.0,51.0,90.7
83382,2001-07-09,Cape Town,63.0,14.9,12.1,13.1,10.3,8.3,9.2,13.8,13.8,0.0,35.7,68.8
83390,2001-07-17,Cape Town,61.0,14.5,12.5,13.5,10.9,8.9,9.8,13.2,13.2,0.0,38.6,76.3
83391,2001-07-18,Cape Town,63.0,13.6,12.2,12.7,9.6,7.7,8.4,23.6,23.6,0.0,39.4,69.8
83392,2001-07-19,Cape Town,63.0,13.4,9.5,12.1,9.4,6.3,8.3,20.2,20.2,0.0,34.6,61.6
83423,2001-08-19,Cape Town,61.0,14.6,9.0,12.0,9.4,6.2,8.1,6.3,6.3,0.0,37.0,65.2
83433,2001-08-29,Cape Town,61.0,12.3,9.2,10.6,11.0,3.6,6.4,30.9,30.9,0.0,37.6,68.0
83440,2001-09-05,Cape Town,63.0,14.6,12.7,13.6,9.9,6.4,7.7,14.5,14.5,0.0,49.5,94.0
83492,2001-10-27,Cape Town,63.0,25.2,16.3,19.5,29.3,16.3,21.1,23.5,23.5,0.0,13.0,40.7
83493,2001-10-28,Cape Town,63.0,19.5,14.4,16.5,19.6,12.9,15.8,23.5,23.5,0.0,22.1,46.4
83516,2001-11-20,Cape Town,63.0,20.3,15.3,17.3,21.7,14.1,16.7,18.9,18.9,0.0,20.9,37.8
83568,2002-01-11,Cape Town,63.0,18.2,13.7,16.2,15.2,9.1,13.1,33.6,33.6,0.0,39.2,75.2
83586,2002-01-29,Cape Town,51.0,23.7,18.0,20.4,24.4,18.3,21.3,1.0,1.0,0.0,22.9,42.5
83597,2002-02-09,Cape Town,0.0,32.6,16.8,24.1,35.4,16.9,25.2,0.0,0.0,0.0,15.5,29.9
83610,2002-02-22,Cape Town,3.0,31.3,17.8,24.0,34.7,19.2,26.2,0.0,0.0,0.0,13.9,31.3
83611,2002-02-23,Cape Town,3.0,29.5,17.8,23.5,32.4,19.8,25.5,0.0,0.0,0.0,15.8,31.3
83612,2002-02-24,Cape Town,2.0,31.9,20.4,25.7,34.0,22.3,27.1,0.0,0.0,0.0,20.5,40.7
83613,2002-02-25,Cape Town,0.0,33.6,20.3,26.4,34.3,21.3,26.6,0.0,0.0,0.0,26.8,43.2
83614,2002-02-26,Cape Town,2.0,32.4,19.8,26.3,34.9,20.4,27.2,0.0,0.0,0.0,17.7,32.0
83615,2002-02-27,Cape Town,2.0,29.5,20.4,23.9,31.5,22.3,25.6,0.0,0.0,0.0,15.9,38.5
83616,2002-02-28,Cape Town,63.0,25.7,19.3,21.4,28.6,21.4,23.7,20.2,20.2,0.0,21.5,43.6
83617,2002-03-01,Cape Town,51.0,23.3,18.4,20.5,26.3,20.2,22.5,0.5,0.5,0.0,11.3,29.9
83620,2002-03-04,Cape Town,1.0,28.9,16.3,22.7,32.2,16.7,24.5,0.0,0.0,0.0,12.4,27.0
83626,2002-03-10,Cape Town,0.0,30.6,18.9,23.8,33.9,20.0,25.5,0.0,0.0,0.0,16.1,29.5
83670,2002-04-23,Cape Town,61.0,23.6,14.6,18.2,24.8,14.6,19.1,11.8,11.8,0.0,10.2,38.5
83671,2002-04-24,Cape Town,61.0,19.7,15.8,17.4,18.0,14.9,16.7,5.9,5.9,0.0,26.3,47.5
83700,2002-05-23,Cape Town,61.0,16.1,13.9,14.9,12.1,10.3,11.5,5.6,5.6,0.0,34.6,68.4
83701,2002-05-24,Cape Town,61.0,16.7,13.8,15.2,14.1,9.7,11.4,12.3,12.3,0.0,45.1,79.6
83729,2002-06-21,Cape Town,0.0,21.5,4.7,12.5,21.3,2.1,10.6,0.0,0.0,0.0,14.4,21.2
83747,2002-07-09,Cape Town,63.0,14.2,11.3,12.8,10.0,8.1,8.9,7.6,7.6,0.0,35.7,73.8
83753,2002-07-15,Cape Town,61.0,11.6,6.8,9.8,8.5,4.5,6.6,8.4,8.4,0.0,23.1,47.5
83765,2002-07-27,Cape Town,63.0,13.8,11.2,12.5,9.4,5.0,7.5,13.0,13.0,0.0,49.7,103.0
83766,2002-07-28,Cape Town,61.0,14.4,10.4,12.5,8.6,6.5,7.5,7.7,7.7,0.0,44.4,92.9
83767,2002-07-29,Cape Town,63.0,13.5,9.9,11.9,10.4,5.4,7.6,18.1,18.1,0.0,43.2,91.4
83769,2002-07-31,Cape Town,2.0,15.4,2.8,8.6,13.1,-0.2,6.1,0.0,0.0,0.0,11.0,20.2
83770,2002-08-01,Cape Town,63.0,15.9,6.9,13.0,10.7,3.2,7.7,9.2,9.2,0.0,44.8,89.6
83771,2002-08-02,Cape Town,53.0,13.9,10.6,11.9,8.3,6.5,7.5,3.3,3.3,0.0,35.1,72.7
83780,2002-08-11,Cape Town,53.0,24.2,12.8,17.6,20.4,7.8,13.8,2.5,2.5,0.0,35.5,71.3
83781,2002-08-12,Cape Town,61.0,14.4,10.6,12.2,8.6,6.4,7.4,13.3,13.3,0.0,38.0,78.8
83798,2002-08-29,Cape Town,63.0,15.9,9.8,12.5,10.4,6.8,8.6,21.9,21.9,0.0,40.6,74.9
83830,2002-09-30,Cape Town,63.0,19.9,8.9,14.0,18.2,7.4,11.1,5.3,5.3,0.0,41.1,75.2
83896,2002-12-05,Cape Town,1.0,32.5,18.8,25.4,33.5,17.8,24.5,0.0,0.0,0.0,27.2,51.8
83897,2002-12-06,Cape Town,1.0,34.1,18.5,27.3,36.7,18.3,27.9,0.0,0.0,0.0,19.4,36.7
83901,2002-12-10,Cape Town,1.0,33.0,17.5,25.4,33.3,15.9,24.4,0.0,0.0,0.0,22.3,42.1
83937,2003-01-15,Cape Town,61.0,25.0,18.0,21.3,26.2,18.8,21.7,5.9,5.9,0.0,23.7,49.7
83941,2003-01-19,Cape Town,53.0,23.7,15.8,19.4,21.0,16.4,18.4,2.1,2.1,0.0,36.4,64.8
83960,2003-02-07,Cape Town,51.0,24.6,19.5,21.7,25.0,17.6,22.2,1.4,1.4,0.0,29.6,50.8
83963,2003-02-10,Cape Town,0.0,34.6,17.6,26.1,36.7,17.1,26.0,0.0,0.0,0.0,19.7,39.6
83965,2003-02-12,Cape Town,2.0,26.8,19.9,22.6,27.1,20.5,22.6,0.0,0.0,0.0,32.7,59.8
83966,2003-02-13,Cape Town,1.0,30.8,17.9,24.2,34.8,17.5,25.6,0.0,0.0,0.0,18.7,34.9
83978,2003-02-25,Cape Town,0.0,29.2,17.4,24.2,32.0,18.9,25.4,0.0,0.0,0.0,18.7,34.2
83979,2003-02-26,Cape Town,2.0,28.0,19.4,22.7,30.4,20.8,24.6,0.0,0.0,0.0,18.4,37.1
83994,2003-03-13,Cape Town,61.0,19.9,16.4,17.9,17.4,14.3,16.1,5.1,5.1,0.0,27.0,48.6
84033,2003-04-21,Cape Town,61.0,20.1,16.0,17.4,17.5,15.0,16.5,8.3,8.3,0.0,28.4,58.0
84041,2003-04-29,Cape Town,51.0,20.6,16.5,18.1,21.1,17.1,18.7,0.1,0.1,0.0,15.5,27.4
84042,2003-04-30,Cape Town,51.0,20.9,16.2,17.9,21.0,17.6,18.9,0.1,0.1,0.0,13.1,28.1
84100,2003-06-27,Cape Town,0.0,23.3,5.5,13.1,21.6,3.3,11.3,0.0,0.0,0.0,9.7,14.0
84101,2003-06-28,Cape Town,1.0,23.3,5.8,13.3,21.4,3.4,11.3,0.0,0.0,0.0,9.3,15.8
84102,2003-06-29,Cape Town,0.0,22.6,5.4,13.2,20.1,2.9,11.2,0.0,0.0,0.0,8.9,17.6
84109,2003-07-06,Cape Town,1.0,23.8,4.2,14.1,21.2,1.7,11.2,0.0,0.0,0.0,18.3,33.1
84140,2003-08-06,Cape Town,1.0,23.0,4.0,12.8,20.5,1.2,10.2,0.0,0.0,0.0,13.2,21.2
84143,2003-08-09,Cape Town,63.0,12.6,8.8,10.5,8.9,5.4,7.5,17.8,17.8,0.0,28.2,58.0
84152,2003-08-18,Cape Town,63.0,14.7,7.6,11.6,10.4,3.1,7.5,23.8,23.8,0.0,44.6,77.0
84153,2003-08-19,Cape Town,61.0,8.8,6.1,7.3,4.8,0.1,2.5,9.7,9.7,0.0,28.8,58.0
84154,2003-08-20,Cape Town,55.0,11.1,5.0,7.8,9.5,2.3,5.5,5.0,5.0,0.0,9.4,27.7
84155,2003-08-21,Cape Town,3.0,14.1,2.3,9.3,12.8,-0.4,6.9,0.0,0.0,0.0,11.4,21.6
84159,2003-08-25,Cape Town,63.0,12.0,8.1,10.5,7.6,5.2,6.5,19.5,19.5,0.0,35.6,74.5
84166,2003-09-01,Cape Town,63.0,14.5,11.0,12.8,11.3,6.9,9.0,15.1,15.1,0.0,43.8,86.4
84192,2003-09-27,Cape Town,63.0,15.6,13.0,14.2,11.4,9.5,10.5,17.8,17.8,0.0,38.3,69.8
84208,2003-10-13,Cape Town,53.0,18.8,15.7,17.1,17.4,14.1,15.8,5.0,5.0,0.0,24.0,44.6
84215,2003-10-20,Cape Town,0.0,26.5,9.2,18.8,28.7,7.5,17.9,0.0,0.0,0.0,13.1,26.6
84220,2003-10-25,Cape Town,63.0,16.5,13.2,14.7,12.4,8.9,11.0,8.6,8.6,0.0,35.9,76.0
84248,2003-11-22,Cape Town,1.0,33.1,17.9,25.3,36.2,18.5,26.3,0.0,0.0,0.0,20.4,38.9
84269,2003-12-13,Cape Town,55.0,20.7,15.9,17.9,18.6,13.2,15.3,7.3,7.3,0.0,38.0,70.6
84291,2004-01-04,Cape Town,1.0,37.4,17.9,28.0,36.7,17.3,26.8,0.0,0.0,0.0,25.6,41.4
84292,2004-01-05,Cape Town,63.0,23.8,17.8,20.8,24.4,19.6,21.4,8.2,8.2,0.0,24.8,48.2
84309,2004-01-22,Cape Town,1.0,29.9,20.0,24.2,31.3,20.9,24.2,0.0,0.0,0.0,36.8,64.1
84310,2004-01-23,Cape Town,0.0,30.9,20.5,25.7,32.7,20.8,26.5,0.0,0.0,0.0,24.0,41.4
84326,2004-02-08,Cape Town,0.0,32.6,19.5,25.6,33.0,19.5,24.8,0.0,0.0,0.0,31.2,55.1
84327,2004-02-09,Cape Town,0.0,34.7,19.8,26.8,36.9,19.4,27.4,0.0,0.0,0.0,18.0,37.1
84328,2004-02-10,Cape Town,3.0,29.6,19.0,23.4,33.2,20.5,25.4,0.0,0.0,0.0,21.0,33.8
84348,2004-03-01,Cape Town,63.0,22.7,14.5,18.5,22.8,12.6,18.0,5.4,5.4,0.0,28.3,46.4
84379,2004-04-01,Cape Town,61.0,33.0,14.9,23.3,33.5,14.1,23.3,3.5,3.5,0.0,16.4,46.8
84381,2004-04-03,Cape Town,63.0,21.1,16.0,17.8,22.1,17.4,19.2,33.0,33.0,0.0,15.9,37.4
84385,2004-04-07,Cape Town,0.0,26.5,13.3,20.0,29.4,13.1,21.5,0.0,0.0,0.0,9.0,16.6
84394,2004-04-16,Cape Town,61.0,16.6,14.0,15.1,13.9,10.6,12.1,14.7,14.7,0.0,42.1,80.6
84407,2004-04-29,Cape Town,1.0,25.3,13.9,19.6,27.0,13.6,20.6,0.0,0.0,0.0,6.9,13.3
84444,2004-06-05,Cape Town,63.0,15.5,12.9,14.0,12.9,10.2,11.6,30.7,30.7,0.0,29.6,58.7
84453,2004-06-14,Cape Town,65.0,16.4,12.3,14.6,16.4,10.4,13.1,24.0,24.0,0.0,35.7,75.2
84492,2004-07-23,Cape Town,63.0,14.1,10.6,12.4,13.5,8.0,10.1,24.7,24.7,0.0,35.1,68.0
84499,2004-07-30,Cape Town,63.0,12.4,9.1,11.0,8.5,5.1,7.1,20.3,20.3,0.0,32.6,62.6
84505,2004-08-05,Cape Town,61.0,13.3,9.7,11.7,12.6,6.9,9.4,23.3,23.3,0.0,29.2,58.3
84507,2004-08-07,Cape Town,63.0,14.2,10.2,12.3,8.4,6.7,7.8,12.0,12.0,0.0,37.6,64.8
84552,2004-09-21,Cape Town,2.0,24.0,8.7,16.1,27.1,7.1,16.2,0.0,0.0,0.0,9.7,20.5
84567,2004-10-06,Cape Town,65.0,18.2,12.6,15.8,16.0,7.6,13.8,30.9,30.9,0.0,34.3,71.3
84581,2004-10-20,Cape Town,63.0,17.7,14.1,15.6,18.0,11.2,14.8,25.8,25.8,0.0,25.6,46.1
84617,2004-11-25,Cape Town,53.0,22.3,15.0,19.0,24.6,15.1,19.4,3.2,3.2,0.0,17.3,34.2
84633,2004-12-11,Cape Town,0.0,31.5,17.7,24.8,34.3,17.8,25.8,0.0,0.0,0.0,19.5,32.0
84644,2004-12-22,Cape Town,51.0,28.7,20.0,23.8,30.1,19.4,24.0,0.2,0.2,0.0,30.6,56.9
84652,2004-12-30,Cape Town,61.0,21.0,17.1,19.1,19.9,16.4,18.7,5.6,5.6,0.0,17.1,32.4
84667,2005-01-14,Cape Town,2.0,26.0,19.6,22.0,24.8,17.5,20.1,0.0,0.0,0.0,34.2,66.2
84670,2005-01-17,Cape Town,0.0,31.5,18.2,24.7,30.9,17.2,23.2,0.0,0.0,0.0,34.3,63.4
84671,2005-01-18,Cape Town,0.0,35.2,20.5,27.8,37.0,20.1,28.1,0.0,0.0,0.0,25.4,43.6
