,Unnamed: 0,time,location_name,longitude,latitude,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,temperature_2m_mean_rank
0,30456,1940-01-01,Sydney,151.20001,-33.899998,51.0,23.0,17.4,19.6,23.9,16.2,18.6,,,,25.3,,0.6683467410934165
1,30457,1940-01-02,Sydney,151.20001,-33.899998,51.0,22.2,16.4,19.6,22.7,17.5,20.1,2.3,2.3,0.0,17.1,43.9,0.6683467410934165
2,30458,1940-01-03,Sydney,151.20001,-33.899998,51.0,25.1,16.6,21.1,25.7,17.8,21.6,0.6,0.6,0.0,19.7,42.1,0.7957314069939254
3,30459,1940-01-04,Sydney,151.20001,-33.899998,53.0,28.5,19.3,23.2,29.7,20.3,24.1,3.0,3.0,0.0,18.4,38.9,0.9323756361845346
4,30460,1940-01-05,Sydney,151.20001,-33.899998,55.0,24.7,19.9,21.4,26.2,20.2,21.9,8.1,8.1,0.0,17.3,42.8,0.8188310622229519
5,30461,1940-01-06,Sydney,151.20001,-33.899998,61.0,29.2,18.7,22.6,32.1,19.4,24.0,5.2,5.2,0.0,16.6,34.2,0.9019208668527335
6,30462,1940-01-07,Sydney,151.20001,-33.899998,61.0,19.6,17.8,18.5,21.0,17.5,18.8,13.9,13.9,0.0,18.6,38.5,0.5787391232966672
7,30463,1940-01-08,Sydney,151.20001,-33.899998,51.0,21.8,15.1,18.6,21.9,15.4,18.3,0.3,0.3,0.0,16.3,42.8,0.5860778197340338
8,30464,1940-01-09,Sydney,151.20001,-33.899998,3.0,24.4,16.5,20.3,25.8,17.2,20.6,0.0,0.0,0.0,17.9,40.0,0.7278443605319324
9,30465,1940-01-10,Sydney,151.20001,-33.899998,3.0,25.9,15.2,20.7,27.6,15.7,21.4,0.0,0.0,0.0,14.3,35.6,0.76246921687736
10,30466,1940-01-11,Sydney,151.20001,-33.899998,51.0,32.0,19.7,23.7,33.9,20.1,24.5,0.2,0.2,0.0,23.4,45.7,0.9500246264981119
11,30467,1940-01-12,Sydney,151.20001,-33.899998,51.0,26.1,20.2,22.7,26.8,21.9,24.0,1.1,1.1,0.0,17.3,41.0,0.9071745197832868
12,30468,1940-01-13,Sydney,151.20001,-33.899998,3.0,29.7,19.2,23.6,32.1,22.2,25.7,0.0,0.0,0.0,17.0,36.0,0.9466754227548843
13,30469,1940-01-14,Sydney,151.20001,-33.899998,3.0,29.1,18.7,23.2,31.8,21.1,25.7,0.0,0.0,0.0,20.6,40.7,0.9323756361845346
14,30470,1940-01-15,Sydney,151.20001,-33.899998,61.0,37.5,20.0,26.3,38.3,21.1,27.4,3.3,3.3,0.0,17.7,40.0,0.9915613199802988
15,30471,1940-01-16,Sydney,151.20001,-33.899998,3.0,25.9,18.0,22.2,28.4,19.1,23.4,0.0,0.0,0.0,21.4,40.0,0.8761287144967985
16,30472,1940-01-17,Sydney,151.20001,-33.899998,51.0,34.1,20.8,24.7,36.1,22.7,26.4,2.1,2.1,0.0,26.8,53.6,0.9749302249220161
17,30473,1940-01-18,Sydney,151.20001,-33.899998,51.0,25.5,21.6,23.0,29.1,23.7,25.9,0.7,0.7,0.0,11.9,37.1,0.922656378263011
18,30474,1940-01-19,Sydney,151.20001,-33.899998,51.0,31.7,20.3,24.5,36.3,19.2,25.9,0.1,0.1,0.0,22.0,44.3,0.9716795271712363
19,30475,1940-01-20,Sydney,151.20001,-33.899998,51.0,24.5,17.5,20.0,25.2,18.5,20.0,0.3,0.3,0.0,21.1,46.4,0.7028074207847644
20,30476,1940-01-21,Sydney,151.20001,-33.899998,1.0,34.1,18.6,25.3,34.1,19.0,25.8,0.0,0.0,0.0,15.4,37.8,0.9828763749794779
21,30477,1940-01-22,Sydney,151.20001,-33.899998,3.0,30.6,21.8,24.9,33.6,22.9,26.3,0.0,0.0,0.0,10.6,48.6,0.9779510753570843
22,30478,1940-01-23,Sydney,151.20001,-33.899998,3.0,29.3,20.8,25.6,29.1,21.7,25.6,0.0,0.0,0.0,14.5,23.4,0.9863569200459694
23,30479,1940-01-24,Sydney,151.20001,-33.899998,2.0,30.4,21.9,25.5,33.6,24.8,27.6,0.0,0.0,0.0,20.5,44.6,0.9853554424560828
24,30480,1940-01-25,Sydney,151.20001,-33.899998,2.0,37.8,25.4,31.4,39.4,28.0,32.8,0.0,0.0,0.0,21.0,39.2,0.9998358233459202
25,30481,1940-01-26,Sydney,151.20001,-33.899998,51.0,38.9,19.7,26.3,41.1,19.7,27.5,0.3,0.3,0.0,25.8,54.7,0.9915613199802988
26,30482,1940-01-27,Sydney,151.20001,-33.899998,0.0,28.8,19.6,23.8,31.7,21.6,25.4,0.0,0.0,0.0,22.7,47.5,0.9532753242488918
27,30483,1940-01-28,Sydney,151.20001,-33.899998,0.0,36.0,20.8,27.6,40.3,24.2,30.5,0.0,0.0,0.0,22.9,50.8,0.9967657199146281
28,30484,1940-01-29,Sydney,151.20001,-33.899998,3.0,31.5,21.1,25.6,34.4,21.4,27.4,0.0,0.0,0.0,19.4,50.8,0.9863569200459694
29,30485,1940-01-30,Sydney,151.20001,-33.899998,51.0,23.7,18.9,21.0,25.0,17.6,20.9,2.2,2.2,0.0,18.5,40.0,0.7876374979477918
30,30486,1940-01-31,Sydney,151.20001,-33.899998,51.0,22.4,18.0,19.6,22.6,17.9,19.3,1.0,1.0,0.0,18.2,46.8,0.6683467410934165
31,30487,1940-02-01,Sydney,151.20001,-33.899998,51.0,24.2,17.3,20.6,25.4,18.7,20.7,0.3,0.3,0.0,20.5,43.6,0.7535380068954195
32,30488,1940-02-02,Sydney,151.20001,-33.899998,51.0,28.2,19.3,22.2,30.6,18.5,22.1,0.7,0.7,0.0,22.7,58.7,0.8761287144967985
33,30489,1940-02-03,Sydney,151.20001,-33.899998,51.0,26.5,18.5,21.5,27.7,20.5,22.2,0.5,0.5,0.0,15.3,33.5,0.825808570021343
34,30490,1940-02-04,Sydney,151.20001,-33.899998,3.0,32.6,18.2,25.4,33.2,18.1,25.5,0.0,0.0,0.0,13.0,37.1,0.9840584468888524
35,30491,1940-02-05,Sydney,151.20001,-33.899998,51.0,27.4,19.5,21.6,29.3,17.9,21.1,0.3,0.3,0.0,26.3,58.3,0.8334592021014612
36,30492,1940-02-06,Sydney,151.20001,-33.899998,51.0,25.4,19.0,21.7,25.7,19.2,21.6,0.1,0.1,0.0,17.4,39.2,0.8410441635199475
37,30493,1940-02-07,Sydney,151.20001,-33.899998,51.0,23.5,18.8,21.0,23.9,19.8,20.8,0.9,0.9,0.0,16.0,42.1,0.7876374979477918
38,30494,1940-02-08,Sydney,151.20001,-33.899998,63.0,27.1,18.4,20.8,29.9,18.3,21.3,6.4,6.4,0.0,14.7,42.5,0.7712526678706288
39,30495,1940-02-09,Sydney,151.20001,-33.899998,51.0,23.4,18.4,20.6,23.6,19.6,21.2,2.7,2.7,0.0,16.8,34.9,0.7535380068954195
40,30496,1940-02-10,Sydney,151.20001,-33.899998,63.0,24.0,18.2,20.7,25.3,19.3,21.5,9.9,9.9,0.0,15.3,40.7,0.76246921687736
41,30497,1940-02-11,Sydney,151.20001,-33.899998,51.0,30.3,20.6,24.1,35.0,23.6,27.0,1.1,1.1,0.0,16.0,37.8,0.9620259399113446
42,30498,1940-02-12,Sydney,151.20001,-33.899998,51.0,25.3,19.4,22.3,27.6,21.3,24.1,3.8,3.8,0.0,14.8,33.1,0.8832375636184534
43,30499,1940-02-13,Sydney,151.20001,-33.899998,51.0,25.4,19.4,22.3,26.0,21.3,23.3,1.1,1.1,0.0,18.3,39.6,0.8832375636184534
44,30500,1940-02-14,Sydney,151.20001,-33.899998,2.0,26.2,18.4,22.1,26.7,19.6,22.6,0.0,0.0,0.0,17.9,38.2,0.8691347890329995
45,30501,1940-02-15,Sydney,151.20001,-33.899998,0.0,31.1,18.9,24.6,33.1,21.0,26.5,0.0,0.0,0.0,19.0,40.0,0.9733212937120341
46,30502,1940-02-16,Sydney,151.20001,-33.899998,3.0,33.4,20.8,25.0,36.2,23.0,27.4,0.0,0.0,0.0,20.2,39.6,0.9794450829092103
47,30503,1940-02-17,Sydney,151.20001,-33.899998,3.0,29.7,19.8,23.7,33.3,20.1,25.1,0.0,0.0,0.0,17.9,36.7,0.9500246264981119
48,30504,1940-02-18,Sydney,151.20001,-33.899998,51.0,26.2,19.8,22.1,28.6,21.1,23.8,0.3,0.3,0.0,15.1,41.8,0.8691347890329995
49,30505,1940-02-19,Sydney,151.20001,-33.899998,3.0,34.4,18.7,25.8,37.2,21.2,28.2,0.0,0.0,0.0,17.8,43.6,0.9880643572483992
50,30506,1940-02-20,Sydney,151.20001,-33.899998,51.0,30.6,19.4,24.0,33.0,16.9,24.2,0.5,0.5,0.0,27.8,55.8,0.959431948776884
51,30507,1940-02-21,Sydney,151.20001,-33.899998,51.0,23.6,19.4,20.9,24.8,19.1,22.1,1.4,1.4,0.0,19.6,53.6,0.7796256772286981
52,30508,1940-02-22,Sydney,151.20001,-33.899998,51.0,27.0,20.2,23.1,27.7,22.0,24.0,3.3,3.3,0.0,27.1,50.8,0.9275324248891808
53,30509,1940-02-23,Sydney,151.20001,-33.899998,51.0,27.4,18.5,22.5,27.9,20.1,23.7,0.2,0.2,0.0,20.5,49.3,0.896092595632901
54,30510,1940-02-24,Sydney,151.20001,-33.899998,3.0,27.5,18.9,22.7,28.9,20.7,24.0,0.0,0.0,0.0,16.8,37.4,0.9071745197832868
55,30511,1940-02-25,Sydney,151.20001,-33.899998,51.0,29.3,19.7,23.5,32.6,21.8,25.3,0.5,0.5,0.0,19.3,42.8,0.9433590543424725
56,30512,1940-02-26,Sydney,151.20001,-33.899998,51.0,26.4,15.9,21.0,27.4,16.5,21.5,0.9,0.9,0.0,15.5,39.2,0.7876374979477918
57,30513,1940-02-27,Sydney,151.20001,-33.899998,51.0,36.5,19.2,25.7,37.0,18.6,24.9,0.5,0.5,0.0,22.8,45.0,0.9872106386471844
58,30514,1940-02-28,Sydney,151.20001,-33.899998,51.0,25.2,19.4,21.0,26.3,17.7,21.4,0.5,0.5,0.0,21.2,42.5,0.7876374979477918
59,30515,1940-02-29,Sydney,151.20001,-33.899998,3.0,30.9,20.2,24.2,33.9,22.2,26.2,0.0,0.0,0.0,20.0,47.5,0.9647841076998851
60,30516,1940-03-01,Sydney,151.20001,-33.899998,2.0,27.4,18.0,22.2,28.6,20.1,23.3,0.0,0.0,0.0,20.9,44.3,0.8761287144967985
61,30517,1940-03-02,Sydney,151.20001,-33.899998,51.0,29.2,20.4,22.8,33.1,20.4,24.0,1.3,1.3,0.0,20.8,56.5,0.9122804137251683
62,30518,1940-03-03,Sydney,151.20001,-33.899998,51.0,23.1,18.3,20.6,22.6,17.6,19.8,0.8,0.8,0.0,22.1,44.6,0.7535380068954195
63,30519,1940-03-04,Sydney,151.20001,-33.899998,51.0,23.6,18.6,21.0,22.5,19.7,21.1,2.4,2.4,0.0,19.6,47.9,0.7876374979477918
64,30520,1940-03-05,Sydney,151.20001,-33.899998,51.0,25.1,17.9,21.0,25.5,19.0,22.0,2.3,2.3,0.0,15.9,34.6,0.7876374979477918
65,30521,1940-03-06,Sydney,151.20001,-33.899998,51.0,24.8,17.6,20.2,25.6,18.4,20.5,1.8,1.8,0.0,21.4,38.9,0.7197997044820227
66,30522,1940-03-07,Sydney,151.20001,-33.899998,51.0,23.2,15.3,19.5,24.7,16.2,20.3,1.1,1.1,0.0,13.8,39.2,0.6599737317353472
67,30523,1940-03-08,Sydney,151.20001,-33.899998,2.0,25.6,12.4,19.3,27.2,12.2,19.4,0.0,0.0,0.0,15.0,35.6,0.6427187653915614
68,30524,1940-03-09,Sydney,151.20001,-33.899998,51.0,25.1,16.7,20.0,25.2,15.0,18.8,0.3,0.3,0.0,24.9,59.0,0.7028074207847644
69,30525,1940-03-10,Sydney,151.20001,-33.899998,53.0,20.4,16.4,18.0,19.1,14.6,16.3,5.7,5.7,0.0,26.2,61.2,0.5421113117714661
70,30526,1940-03-11,Sydney,151.20001,-33.899998,61.0,21.6,16.9,18.8,22.8,17.7,19.6,6.6,6.6,0.0,13.2,36.0,0.6016417665407979
71,30527,1940-03-12,Sydney,151.20001,-33.899998,55.0,23.4,17.2,19.9,24.5,18.5,20.8,2.0,2.0,0.0,14.9,34.9,0.6938105401411919
72,30528,1940-03-13,Sydney,151.20001,-33.899998,51.0,24.6,18.2,20.9,24.7,19.7,21.7,2.7,2.7,0.0,16.8,38.5,0.7796256772286981
73,30529,1940-03-14,Sydney,151.20001,-33.899998,51.0,29.1,17.0,22.0,30.5,18.3,23.1,0.5,0.5,0.0,13.0,31.7,0.8624199638811361
74,30530,1940-03-15,Sydney,151.20001,-33.899998,51.0,23.5,17.1,20.6,24.0,18.8,21.5,2.5,2.5,0.0,18.8,31.3,0.7535380068954195
75,30531,1940-03-16,Sydney,151.20001,-33.899998,51.0,24.7,18.0,20.6,26.3,19.3,22.0,4.0,4.0,0.0,15.1,32.8,0.7535380068954195
76,30532,1940-03-17,Sydney,151.20001,-33.899998,53.0,22.2,16.8,19.4,23.9,18.0,20.5,1.8,1.8,0.0,13.3,32.8,0.6510261040879987
77,30533,1940-03-18,Sydney,151.20001,-33.899998,53.0,23.1,16.0,19.6,23.4,17.4,20.5,1.9,1.9,0.0,13.0,32.0,0.6683467410934165
78,30534,1940-03-19,Sydney,151.20001,-33.899998,1.0,27.4,16.4,21.9,28.4,16.5,22.3,0.0,0.0,0.0,16.8,32.0,0.8556066327368248
79,30535,1940-03-20,Sydney,151.20001,-33.899998,51.0,33.2,14.3,22.3,30.3,11.3,19.9,0.4,0.4,0.0,24.3,59.4,0.8832375636184534
80,30536,1940-03-21,Sydney,151.20001,-33.899998,3.0,21.5,14.3,17.4,18.9,13.7,15.7,0.0,0.0,0.0,21.4,44.6,0.4991626990641931
81,30537,1940-03-22,Sydney,151.20001,-33.899998,3.0,21.2,10.6,16.3,19.4,9.4,14.9,0.0,0.0,0.0,13.7,29.5,0.42559514037103924
82,30538,1940-03-23,Sydney,151.20001,-33.899998,1.0,23.7,12.0,18.1,23.2,11.6,17.1,0.0,0.0,0.0,16.7,34.9,0.5494007552126088
83,30539,1940-03-24,Sydney,151.20001,-33.899998,51.0,26.1,14.5,20.2,25.5,14.6,19.9,0.1,0.1,0.0,17.4,38.9,0.7197997044820227
84,30540,1940-03-25,Sydney,151.20001,-33.899998,2.0,26.5,14.7,20.4,26.9,14.8,20.7,0.0,0.0,0.0,16.6,35.6,0.736003940239698
85,30541,1940-03-26,Sydney,151.20001,-33.899998,3.0,25.7,15.1,20.5,26.1,16.1,21.4,0.0,0.0,0.0,16.0,34.2,0.744573961582663
86,30542,1940-03-27,Sydney,151.20001,-33.899998,1.0,33.2,20.8,25.9,32.2,18.3,23.8,0.0,0.0,0.0,23.5,40.7,0.9888359875225743
87,30543,1940-03-28,Sydney,151.20001,-33.899998,1.0,28.6,14.1,18.5,26.8,13.9,17.5,0.0,0.0,0.0,26.3,64.1,0.5787391232966672
88,30544,1940-03-29,Sydney,151.20001,-33.899998,0.0,24.0,15.0,18.8,24.0,15.3,18.5,0.0,0.0,0.0,17.6,36.7,0.6016417665407979
89,30545,1940-03-30,Sydney,151.20001,-33.899998,1.0,31.7,16.1,22.5,31.2,17.0,23.4,0.0,0.0,0.0,17.7,34.9,0.896092595632901
90,30546,1940-03-31,Sydney,151.20001,-33.899998,3.0,32.3,18.6,23.8,33.2,20.8,25.6,0.0,0.0,0.0,16.4,36.0,0.9532753242488918
91,30547,1940-04-01,Sydney,151.20001,-33.899998,51.0,27.0,18.3,21.8,27.5,20.4,22.8,0.9,0.9,0.0,22.1,43.9,0.8482351009686423
92,30548,1940-04-02,Sydney,151.20001,-33.899998,51.0,26.5,17.8,21.1,25.5,18.5,21.1,1.3,1.3,0.0,20.0,41.4,0.7957314069939254
93,30549,1940-04-03,Sydney,151.20001,-33.899998,51.0,23.6,15.3,19.9,23.9,16.3,20.6,1.1,1.1,0.0,14.0,28.8,0.6938105401411919
94,30550,1940-04-04,Sydney,151.20001,-33.899998,51.0,27.9,16.2,21.6,27.0,16.7,21.6,0.1,0.1,0.0,19.6,46.4,0.8334592021014612
95,30551,1940-04-05,Sydney,151.20001,-33.899998,51.0,22.8,17.4,20.1,22.9,18.8,20.9,0.7,0.7,0.0,18.4,46.4,0.7114102774585453
96,30552,1940-04-06,Sydney,151.20001,-33.899998,1.0,30.3,19.1,23.6,29.8,20.3,24.5,0.0,0.0,0.0,18.8,36.7,0.9466754227548843
97,30553,1940-04-07,Sydney,151.20001,-33.899998,0.0,35.0,18.2,24.9,33.7,20.1,25.6,0.0,0.0,0.0,17.7,35.3,0.9779510753570843
98,30554,1940-04-08,Sydney,151.20001,-33.899998,51.0,34.0,18.8,24.2,34.0,20.8,25.7,0.2,0.2,0.0,15.1,31.7,0.9647841076998851
99,30555,1940-04-09,Sydney,151.20001,-33.899998,51.0,26.9,19.2,21.9,27.5,19.4,22.4,0.6,0.6,0.0,20.1,38.9,0.8556066327368248
100,30556,1940-04-10,Sydney,151.20001,-33.899998,51.0,25.5,17.5,21.2,26.0,18.9,22.4,0.3,0.3,0.0,15.6,32.8,0.8036118863897553
101,30557,1940-04-11,Sydney,151.20001,-33.899998,3.0,33.4,20.2,25.4,32.6,20.4,25.8,0.0,0.0,0.0,16.3,35.6,0.9840584468888524
102,30558,1940-04-12,Sydney,151.20001,-33.899998,61.0,36.6,17.6,25.4,34.0,17.5,24.1,4.3,4.3,0.0,31.8,61.2,0.9840584468888524
103,30559,1940-04-13,Sydney,151.20001,-33.899998,53.0,19.1,12.1,14.8,20.0,9.4,13.0,5.3,5.3,0.0,26.3,50.0,0.3264652766376621
104,30560,1940-04-14,Sydney,151.20001,-33.899998,1.0,19.0,9.4,15.0,17.7,8.2,13.8,0.0,0.0,0.0,13.4,41.0,0.3403546215728123
105,30561,1940-04-15,Sydney,151.20001,-33.899998,0.0,22.6,9.8,16.9,20.9,8.4,15.6,0.0,0.0,0.0,15.9,30.6,0.4657199146281399
106,30562,1940-04-16,Sydney,151.20001,-33.899998,51.0,25.9,15.6,19.1,23.7,14.2,17.6,0.3,0.3,0.0,21.3,40.7,0.6261533409949105
107,30563,1940-04-17,Sydney,151.20001,-33.899998,3.0,20.6,13.7,16.7,19.0,12.9,15.3,0.0,0.0,0.0,15.6,32.4,0.4522081759973732
108,30564,1940-04-18,Sydney,151.20001,-33.899998,51.0,18.9,12.6,15.3,16.9,11.2,13.9,0.5,0.5,0.0,15.3,34.6,0.35928418978821214
109,30565,1940-04-19,Sydney,151.20001,-33.899998,51.0,19.4,12.5,15.5,17.5,11.6,14.7,0.7,0.7,0.0,12.9,22.7,0.37277951075357085
110,30566,1940-04-20,Sydney,151.20001,-33.899998,51.0,20.1,10.5,15.4,19.3,9.4,14.8,1.0,1.0,0.0,10.9,22.0,0.36588409128221966
111,30567,1940-04-21,Sydney,151.20001,-33.899998,1.0,25.9,11.6,18.1,24.2,11.0,17.2,0.0,0.0,0.0,13.3,25.6,0.5494007552126088
112,30568,1940-04-22,Sydney,151.20001,-33.899998,2.0,25.3,12.5,18.4,23.8,12.9,18.0,0.0,0.0,0.0,13.5,27.7,0.5713019208668527
113,30569,1940-04-23,Sydney,151.20001,-33.899998,3.0,25.5,11.9,17.9,25.1,11.8,18.1,0.0,0.0,0.0,10.4,25.6,0.5350188803152192
114,30570,1940-04-24,Sydney,151.20001,-33.899998,2.0,24.8,12.0,17.6,24.2,11.5,17.6,0.0,0.0,0.0,12.2,24.1,0.5135117386307667
115,30571,1940-04-25,Sydney,151.20001,-33.899998,2.0,29.9,13.6,20.5,28.0,10.5,18.5,0.0,0.0,0.0,27.4,46.4,0.744573961582663
116,30572,1940-04-26,Sydney,151.20001,-33.899998,51.0,22.2,15.4,18.1,19.6,14.1,15.9,0.2,0.2,0.0,25.8,44.6,0.5494007552126088
117,30573,1940-04-27,Sydney,151.20001,-33.899998,51.0,19.1,14.8,16.8,16.1,13.6,14.6,1.8,1.8,0.0,26.7,43.6,0.45887374815301263
118,30574,1940-04-28,Sydney,151.20001,-33.899998,51.0,20.1,14.8,16.6,17.5,15.1,16.1,4.5,4.5,0.0,16.6,36.7,0.4454769331801018
119,30575,1940-04-29,Sydney,151.20001,-33.899998,51.0,19.0,14.5,16.6,19.3,14.8,16.9,1.0,1.0,0.0,10.9,24.1,0.4454769331801018
120,30576,1940-04-30,Sydney,151.20001,-33.899998,61.0,21.3,14.2,17.4,20.8,14.6,17.9,4.0,4.0,0.0,11.4,24.5,0.4991626990641931
121,30577,1940-05-01,Sydney,151.20001,-33.899998,61.0,18.3,14.6,16.0,19.7,15.1,16.7,11.8,11.8,0.0,9.2,23.8,0.4059924478739123
122,30578,1940-05-02,Sydney,151.20001,-33.899998,51.0,20.8,15.7,17.1,19.8,15.1,16.7,0.8,0.8,0.0,16.8,46.4,0.47924807092431454
123,30579,1940-05-03,Sydney,151.20001,-33.899998,51.0,19.0,12.4,15.5,17.9,11.9,15.0,1.0,1.0,0.0,16.8,33.8,0.37277951075357085
124,30580,1940-05-04,Sydney,151.20001,-33.899998,53.0,19.5,14.5,16.4,18.5,13.6,15.5,3.9,3.9,0.0,16.8,31.3,0.4323263831883106
125,30581,1940-05-05,Sydney,151.20001,-33.899998,51.0,18.3,14.2,15.9,15.5,12.6,13.9,0.8,0.8,0.0,19.5,42.8,0.39945821704153667
126,30582,1940-05-06,Sydney,151.20001,-33.899998,51.0,19.1,13.1,15.4,16.7,11.8,14.0,0.7,0.7,0.0,17.8,33.1,0.36588409128221966
127,30583,1940-05-07,Sydney,151.20001,-33.899998,51.0,17.8,12.1,15.0,14.5,10.9,13.1,0.2,0.2,0.0,19.3,31.3,0.3403546215728123
128,30584,1940-05-08,Sydney,151.20001,-33.899998,51.0,18.6,13.8,15.7,16.3,13.2,14.5,0.4,0.4,0.0,14.5,25.9,0.3861599080610737
129,30585,1940-05-09,Sydney,151.20001,-33.899998,51.0,18.0,12.8,15.4,16.2,12.6,14.6,0.8,0.8,0.0,12.8,26.3,0.36588409128221966
130,30586,1940-05-10,Sydney,151.20001,-33.899998,51.0,19.4,11.6,15.6,19.5,11.0,15.5,0.1,0.1,0.0,9.0,24.1,0.37965851255951405
131,30587,1940-05-11,Sydney,151.20001,-33.899998,51.0,20.2,14.8,16.7,20.7,15.3,17.2,0.4,0.4,0.0,8.2,24.8,0.4522081759973732
132,30588,1940-05-12,Sydney,151.20001,-33.899998,51.0,19.4,14.2,16.4,19.9,14.4,16.8,1.0,1.0,0.0,8.9,25.6,0.4323263831883106
133,30589,1940-05-13,Sydney,151.20001,-33.899998,63.0,20.0,16.0,17.4,19.4,15.8,17.5,21.7,21.7,0.0,14.8,29.5,0.4991626990641931
134,30590,1940-05-14,Sydney,151.20001,-33.899998,61.0,17.9,14.8,15.8,18.0,13.2,15.2,13.1,13.1,0.0,17.9,33.8,0.3927598095550813
135,30591,1940-05-15,Sydney,151.20001,-33.899998,51.0,16.9,9.9,13.4,16.5,8.8,12.7,1.0,1.0,0.0,15.5,36.7,0.2255623050402233
136,30592,1940-05-16,Sydney,151.20001,-33.899998,0.0,20.4,8.9,14.3,18.6,6.9,12.2,0.0,0.0,0.0,12.6,23.0,0.2922836972582499
137,30593,1940-05-17,Sydney,151.20001,-33.899998,0.0,23.5,10.9,16.5,20.3,9.4,14.4,0.0,0.0,0.0,20.4,25.6,0.43894270234772614
138,30594,1940-05-18,Sydney,151.20001,-33.899998,3.0,20.8,10.6,15.1,19.0,9.8,13.7,0.0,0.0,0.0,16.2,28.1,0.3466590050894763
139,30595,1940-05-19,Sydney,151.20001,-33.899998,3.0,16.7,12.5,14.5,14.7,11.2,12.6,0.0,0.0,0.0,19.7,21.2,0.30599244787391233
140,30596,1940-05-20,Sydney,151.20001,-33.899998,53.0,16.9,12.8,14.4,13.9,10.9,12.2,1.5,1.5,0.0,18.0,30.6,0.29912986373337713
141,30597,1940-05-21,Sydney,151.20001,-33.899998,55.0,15.6,11.1,13.2,14.8,8.4,11.7,7.4,7.4,0.0,17.5,30.2,0.2103759645378427
142,30598,1940-05-22,Sydney,151.20001,-33.899998,51.0,16.6,7.8,11.7,13.2,2.7,7.7,0.1,0.1,0.0,20.4,41.0,0.10082088327039895
143,30599,1940-05-23,Sydney,151.20001,-33.899998,61.0,10.8,8.9,9.6,8.2,5.3,5.9,15.5,15.5,0.0,20.6,53.6,0.016089312099819404
144,30600,1940-05-24,Sydney,151.20001,-33.899998,51.0,15.5,2.9,9.5,14.5,-0.1,7.3,0.2,0.2,0.0,10.7,46.1,0.014595304547693318
145,30601,1940-05-25,Sydney,151.20001,-33.899998,1.0,17.6,8.1,12.0,15.7,5.8,9.7,0.0,0.0,0.0,12.5,20.5,0.12066984074864555
146,30602,1940-05-26,Sydney,151.20001,-33.899998,3.0,17.3,9.7,13.2,14.8,7.7,11.1,0.0,0.0,0.0,19.8,39.6,0.2103759645378427
147,30603,1940-05-27,Sydney,151.20001,-33.899998,3.0,15.6,8.5,11.7,13.2,6.8,10.0,0.0,0.0,0.0,14.8,31.7,0.10082088327039895
148,30604,1940-05-28,Sydney,151.20001,-33.899998,51.0,15.4,6.1,10.8,14.5,3.9,9.4,1.1,1.1,0.0,8.7,19.8,0.0527335412904285
149,30605,1940-05-29,Sydney,151.20001,-33.899998,1.0,19.3,9.3,13.6,17.6,7.0,11.7,0.0,0.0,0.0,14.1,23.0,0.24065013955015596
150,30606,1940-05-30,Sydney,151.20001,-33.899998,2.0,22.2,8.1,13.9,21.0,6.6,12.6,0.0,0.0,0.0,9.3,29.5,0.2628960761779675
151,30607,1940-05-31,Sydney,151.20001,-33.899998,1.0,17.5,8.4,12.8,15.9,6.9,11.7,0.0,0.0,0.0,12.1,27.0,0.18043014283368905
152,30608,1940-06-01,Sydney,151.20001,-33.899998,0.0,17.6,5.7,11.0,16.4,3.4,9.4,0.0,0.0,0.0,8.4,19.1,0.061566245279921196
153,30609,1940-06-02,Sydney,151.20001,-33.899998,51.0,19.7,12.3,15.2,17.3,9.8,13.5,0.3,0.3,0.0,17.0,27.0,0.35279921195206043
154,30610,1940-06-03,Sydney,151.20001,-33.899998,3.0,16.3,11.3,13.3,14.2,9.0,11.1,0.0,0.0,0.0,16.7,29.9,0.21802659661796092
155,30611,1940-06-04,Sydney,151.20001,-33.899998,2.0,15.7,8.1,12.2,14.1,6.5,11.0,0.0,0.0,0.0,11.6,31.7,0.1350681333114431
156,30612,1940-06-05,Sydney,151.20001,-33.899998,2.0,17.5,6.8,11.7,15.7,4.6,10.0,0.0,0.0,0.0,10.8,19.4,0.10082088327039895
157,30613,1940-06-06,Sydney,151.20001,-33.899998,1.0,19.0,6.7,12.0,17.3,4.3,10.0,0.0,0.0,0.0,10.4,17.6,0.12066984074864555
158,30614,1940-06-07,Sydney,151.20001,-33.899998,3.0,21.2,12.1,15.4,20.6,9.3,13.3,0.0,0.0,0.0,18.8,39.2,0.36588409128221966
159,30615,1940-06-08,Sydney,151.20001,-33.899998,3.0,14.3,5.2,9.9,12.2,2.9,7.6,0.0,0.0,0.0,15.6,42.1,0.022065342308323757
160,30616,1940-06-09,Sydney,151.20001,-33.899998,51.0,15.3,8.2,11.0,14.0,6.2,9.4,0.2,0.2,0.0,7.4,23.4,0.061566245279921196
161,30617,1940-06-10,Sydney,151.20001,-33.899998,51.0,14.5,2.7,8.1,12.5,-0.8,5.5,0.2,0.2,0.0,10.2,24.8,0.0030536857658840914
162,30618,1940-06-11,Sydney,151.20001,-33.899998,3.0,14.2,6.5,9.7,12.4,4.1,7.4,0.0,0.0,0.0,10.6,23.4,0.017665407978985387
