,time,location_name
228,1997-11-23,Toronto
229,1998-01-19,Toronto
230,1998-03-16,Toronto
231,1998-05-31,Toronto
232,1998-08-24,Toronto
233,1998-11-11,Toronto
234,1999-01-13,Toronto
235,1999-05-31,Toronto
236,1999-07-04,Toronto
237,1999-09-03,Toronto
238,1999-11-03,Toronto
239,1999-11-04,Toronto
240,2000-01-16,Toronto
241,2000-01-22,Toronto
242,2000-01-27,Toronto
243,2000-06-25,Toronto
244,2000-10-04,Toronto
245,2000-10-24,Toronto
246,2000-11-01,Toronto
247,2000-12-12,Toronto
248,2001-08-08,Toronto
249,2001-12-29,Toronto
250,2002-01-29,Toronto
251,2002-03-02,Toronto
252,2002-03-10,Toronto
253,2002-04-06,Toronto
254,2002-05-10,Toronto
255,2002-07-02,Toronto
256,2002-07-04,Toronto
257,2002-07-22,Toronto
258,2002-08-13,Toronto
259,2002-08-14,Toronto
260,2002-09-11,Toronto
261,2003-02-01,Toronto
262,2003-02-05,Toronto
263,2003-02-26,Toronto
264,2003-02-27,Toronto
265,2003-04-17,Toronto
266,2003-04-24,Toronto
267,2003-08-13,Toronto
268,2003-08-14,Toronto
269,2003-09-22,Toronto
270,2003-10-26,Toronto
271,2003-11-13,Toronto
272,2004-01-24,Toronto
273,2004-01-25,Toronto
274,2004-01-26,Toronto
275,2004-02-12,Toronto
276,2004-03-10,Toronto
277,2004-04-19,Toronto
278,2004-07-31,Toronto
279,2004-08-15,Toronto
280,2004-09-09,Toronto
281,2004-10-25,Toronto
282,2004-11-26,Toronto
283,2005-01-16,Toronto
284,2005-01-20,Toronto
285,2005-01-22,Toronto
286,2005-01-23,Toronto
287,2005-01-29,Toronto
288,2005-02-07,Toronto
289,2005-04-03,Toronto
290,2005-07-26,Toronto
291,2005-08-03,Toronto
292,2005-09-29,Toronto
293,2005-11-07,Toronto
294,2005-11-16,Toronto
295,2005-11-30,Toronto
296,2005-12-12,Toronto
297,2006-02-14,Toronto
298,2006-03-01,Toronto
299,2006-05-16,Toronto
300,2006-06-02,Toronto
301,2006-08-01,Toronto
302,2006-09-05,Toronto
303,2006-10-29,Toronto
304,2006-12-27,Toronto
305,2007-02-04,Toronto
306,2007-02-14,Toronto
307,2007-02-27,Toronto
308,2007-03-06,Toronto
309,2007-03-21,Toronto
310,2007-09-07,Toronto
311,2007-10-15,Toronto
312,2008-01-27,Toronto
313,2008-02-08,Toronto
314,2008-03-29,Toronto
315,2008-09-15,Toronto
316,2008-10-27,Toronto
317,2009-01-28,Toronto
318,2009-03-23,Toronto
319,2009-05-14,Toronto
320,2009-12-11,Toronto
321,2010-01-03,Toronto
322,2010-01-31,Toronto
323,2010-02-24,Toronto
324,2010-03-20,Toronto
325,2010-07-13,Toronto
326,2010-08-10,Toronto
327,2010-09-04,Toronto
328,2010-09-24,Toronto
329,2010-12-14,Toronto
330,2011-02-02,Toronto
331,2011-02-19,Toronto
332,2011-03-12,Toronto
333,2011-03-27,Toronto
334,2011-07-20,Toronto
335,2011-07-21,Toronto
336,2011-12-11,Toronto
337,2011-12-16,Toronto
338,2012-01-18,Toronto
339,2012-01-31,Toronto
340,2012-03-03,Toronto
341,2012-04-16,Toronto
342,2012-07-04,Toronto
343,2012-07-06,Toronto
344,2012-07-16,Toronto
345,2012-07-17,Toronto
346,2012-09-08,Toronto
347,2012-11-17,Toronto
348,2012-12-27,Toronto
349,2013-01-26,Toronto
350,2013-02-08,Toronto
351,2013-03-01,Toronto
352,2013-03-07,Toronto
353,2013-03-22,Toronto
354,2013-06-28,Toronto
355,2013-07-19,Toronto
356,2013-11-18,Toronto
357,2013-11-26,Toronto
358,2013-12-21,Toronto
359,2014-01-03,Toronto
360,2014-01-07,Toronto
361,2014-01-22,Toronto
362,2014-01-24,Toronto
363,2014-02-04,Toronto
364,2014-02-27,Toronto
365,2014-04-10,Toronto
366,2014-04-19,Toronto
367,2014-05-19,Toronto
368,2014-06-30,Toronto
369,2014-11-18,Toronto
370,2014-11-25,Toronto
371,2014-12-21,Toronto
372,2015-01-09,Toronto
373,2015-01-28,Toronto
374,2015-02-02,Toronto
375,2015-02-15,Toronto
376,2015-02-16,Toronto
377,2015-02-20,Toronto
378,2015-03-27,Toronto
379,2015-04-06,Toronto
380,2015-04-07,Toronto
381,2015-09-23,Toronto
382,2015-10-06,Toronto
383,2015-10-28,Toronto
384,2016-02-06,Toronto
385,2016-03-02,Toronto
386,2016-04-05,Toronto
387,2016-04-08,Toronto
388,2016-06-12,Toronto
389,2016-06-13,Toronto
390,2016-07-13,Toronto
391,2016-08-13,Toronto
392,2016-08-16,Toronto
393,2016-10-18,Toronto
394,2016-11-20,Toronto
395,2016-11-21,Toronto
396,2016-12-09,Toronto
397,2016-12-10,Toronto
398,2016-12-14,Toronto
399,2017-01-11,Toronto
400,2017-01-28,Toronto
401,2017-02-07,Toronto
402,2017-03-02,Toronto
403,2017-09-23,Toronto
404,2017-09-24,Toronto
405,2017-11-13,Toronto
406,2017-12-28,Toronto
407,2018-01-05,Toronto
408,2018-01-06,Toronto
409,2018-03-01,Toronto
410,2018-03-15,Toronto
411,2018-03-24,Toronto
412,2018-03-25,Toronto
413,2018-04-04,Toronto
414,2018-04-05,Toronto
415,2018-04-16,Toronto
416,2018-04-29,Toronto
417,2018-05-04,Toronto
418,2018-08-04,Toronto
419,2018-08-14,Toronto
420,2018-08-17,Toronto
421,2018-09-15,Toronto
422,2018-09-21,Toronto
423,2018-11-01,Toronto
424,2018-12-14,Toronto
425,2018-12-31,Toronto
426,2019-01-20,Toronto
427,2019-01-21,Toronto
428,2019-01-28,Toronto
429,2019-01-30,Toronto
430,2019-01-31,Toronto
431,2019-02-07,Toronto
432,2019-03-26,Toronto
433,2019-04-27,Toronto
434,2020-01-11,Toronto
435,2020-01-24,Toronto
436,2020-02-21,Toronto
437,2020-04-10,Toronto
438,2020-05-08,Toronto
439,2020-07-08,Toronto
440,2020-07-27,Toronto
441,2020-08-02,Toronto
442,2021-01-04,Toronto
443,2021-01-05,Toronto
444,2021-02-16,Toronto
445,2021-03-14,Toronto
446,2021-12-12,Toronto
447,2022-01-13,Toronto
448,2022-01-17,Toronto
449,2022-01-21,Toronto
450,2022-02-12,Toronto
451,2022-06-17,Toronto
452,2022-07-20,Toronto
453,2022-08-29,Toronto
454,2022-09-25,Toronto
