,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
29934,2021-12-15,Tokyo,1.0,11.3,1.2,6.5,9.8,-1.6,4.2,0.0,0.0,0.0,9.0,11.5
30128,2022-06-27,Tokyo,2.0,32.4,24.6,28.1,39.1,29.9,33.5,0.0,0.0,0.0,16.2,25.6
30130,2022-06-29,Tokyo,1.0,32.7,23.4,28.0,37.4,27.9,32.6,0.0,0.0,0.0,20.5,35.3
30132,2022-07-01,Tokyo,1.0,33.9,24.8,28.7,40.7,30.3,33.5,0.0,0.0,0.0,21.7,37.1
30134,2022-07-03,Tokyo,53.0,31.6,24.3,27.6,35.0,28.2,31.2,1.4,1.4,0.0,19.4,30.2
30143,2022-07-12,Tokyo,65.0,28.1,22.6,25.0,30.3,25.5,28.0,56.5,56.5,0.0,18.8,29.5
30146,2022-07-15,Tokyo,63.0,26.4,22.9,24.1,30.1,27.1,28.3,53.7,53.7,0.0,13.2,25.6
30147,2022-07-16,Tokyo,65.0,26.6,22.1,24.1,30.3,24.1,26.8,63.2,63.2,0.0,22.8,38.5
30164,2022-08-02,Tokyo,1.0,33.8,26.4,29.9,41.3,32.1,36.5,0.0,0.0,0.0,13.7,17.6
30165,2022-08-03,Tokyo,63.0,33.9,24.4,29.2,40.4,27.9,35.0,21.7,21.7,0.0,15.6,34.6
30256,2022-11-02,Tokyo,1.0,20.2,11.3,15.8,20.0,10.8,15.6,0.0,0.0,0.0,9.0,12.6
30315,2022-12-31,Tokyo,1.0,8.3,-0.2,3.9,5.3,-3.2,1.0,0.0,0.0,0.0,9.5,13.7
