,time,location_name
228,1987-07-22,Sydney
229,1987-08-18,Sydney
230,1987-10-24,Sydney
231,1987-11-11,Sydney
232,1987-11-24,Sydney
233,1987-11-30,Sydney
234,1987-12-27,Sydney
235,1988-01-08,Sydney
236,1988-01-17,Sydney
237,1988-01-20,Sydney
238,1988-01-21,Sydney
239,1988-01-22,Sydney
240,1988-01-23,Sydney
241,1988-02-06,Sydney
242,1988-03-11,Sydney
243,1988-04-07,Sydney
244,1988-04-08,Sydney
245,1988-04-28,Sydney
246,1988-04-29,Sydney
247,1988-06-04,Sydney
248,1988-07-05,Sydney
249,1988-08-06,Sydney
250,1988-10-29,Sydney
251,1988-11-02,Sydney
252,1988-11-15,Sydney
253,1988-12-10,Sydney
254,1988-12-25,Sydney
255,1988-12-26,Sydney
256,1989-01-22,Sydney
257,1989-03-09,Sydney
258,1989-03-10,Sydney
259,1989-04-01,Sydney
260,1989-04-02,Sydney
261,1989-04-09,Sydney
262,1989-05-12,Sydney
263,1989-05-16,Sydney
264,1989-06-03,Sydney
265,1989-06-10,Sydney
266,1989-07-23,Sydney
267,1989-12-02,Sydney
268,1989-12-25,Sydney
269,1989-12-26,Sydney
270,1990-01-03,Sydney
271,1990-01-20,Sydney
272,1990-01-28,Sydney
273,1990-02-01,Sydney
274,1990-02-02,Sydney
275,1990-02-03,Sydney
276,1990-02-04,Sydney
277,1990-02-09,Sydney
278,1990-02-22,Sydney
279,1990-02-23,Sydney
280,1990-03-06,Sydney
281,1990-04-09,Sydney
282,1990-04-10,Sydney
283,1990-04-19,Sydney
284,1990-06-28,Sydney
285,1990-07-06,Sydney
286,1990-07-27,Sydney
287,1990-08-01,Sydney
288,1990-08-02,Sydney
289,1990-08-03,Sydney
290,1990-12-07,Sydney
291,1990-12-08,Sydney
292,1990-12-10,Sydney
293,1990-12-18,Sydney
294,1990-12-23,Sydney
295,1990-12-28,Sydney
296,1990-12-31,Sydney
297,1991-01-01,Sydney
298,1991-01-04,Sydney
299,1991-01-05,Sydney
300,1991-01-11,Sydney
301,1991-01-13,Sydney
302,1991-01-14,Sydney
303,1991-01-20,Sydney
304,1991-01-22,Sydney
305,1991-01-23,Sydney
306,1991-01-24,Sydney
307,1991-01-25,Sydney
308,1991-01-26,Sydney
309,1991-02-04,Sydney
310,1991-02-05,Sydney
311,1991-02-06,Sydney
312,1991-02-13,Sydney
313,1991-02-14,Sydney
314,1991-02-16,Sydney
315,1991-05-20,Sydney
316,1991-06-10,Sydney
317,1991-07-10,Sydney
318,1991-10-31,Sydney
319,1991-12-10,Sydney
320,1991-12-11,Sydney
321,1992-01-22,Sydney
322,1992-01-23,Sydney
323,1992-02-08,Sydney
324,1992-02-09,Sydney
325,1992-03-04,Sydney
326,1992-08-24,Sydney
327,1992-12-24,Sydney
328,1992-12-25,Sydney
329,1993-01-15,Sydney
330,1993-01-16,Sydney
331,1993-01-17,Sydney
332,1993-01-18,Sydney
333,1993-01-20,Sydney
334,1993-01-21,Sydney
335,1993-01-22,Sydney
336,1993-01-23,Sydney
337,1993-01-24,Sydney
338,1993-01-27,Sydney
339,1993-02-01,Sydney
340,1993-02-04,Sydney
341,1993-06-01,Sydney
342,1993-06-12,Sydney
343,1993-08-04,Sydney
344,1993-11-19,Sydney
345,1993-11-20,Sydney
346,1993-12-04,Sydney
347,1993-12-14,Sydney
348,1994-01-02,Sydney
349,1994-01-03,Sydney
350,1994-01-06,Sydney
351,1994-01-07,Sydney
352,1994-01-17,Sydney
353,1994-02-07,Sydney
354,1994-02-11,Sydney
355,1994-02-12,Sydney
356,1994-02-27,Sydney
357,1994-04-13,Sydney
358,1994-10-07,Sydney
359,1994-11-01,Sydney
360,1994-11-06,Sydney
361,1994-11-20,Sydney
362,1994-11-30,Sydney
363,1994-12-21,Sydney
364,1994-12-28,Sydney
365,1995-01-18,Sydney
366,1995-01-19,Sydney
367,1995-01-20,Sydney
