,time,location_name
228,1961-11-17,Sydney
229,1961-11-18,Sydney
230,1961-12-01,Sydney
231,1961-12-25,Sydney
232,1962-02-08,Sydney
233,1962-02-14,Sydney
234,1962-02-16,Sydney
235,1962-02-17,Sydney
236,1962-08-01,Sydney
237,1962-08-21,Sydney
238,1962-12-04,Sydney
239,1963-01-03,Sydney
240,1963-01-15,Sydney
241,1963-04-27,Sydney
242,1963-04-28,Sydney
243,1963-05-17,Sydney
244,1963-06-04,Sydney
245,1963-06-05,Sydney
246,1963-06-25,Sydney
247,1963-08-28,Sydney
248,1963-08-29,Sydney
249,1963-08-30,Sydney
250,1963-09-23,Sydney
251,1963-09-24,Sydney
252,1963-12-06,Sydney
253,1963-12-16,Sydney
254,1964-01-13,Sydney
255,1964-03-01,Sydney
256,1964-06-09,Sydney
257,1964-06-10,Sydney
258,1964-06-11,Sydney
259,1964-06-12,Sydney
260,1964-09-29,Sydney
261,1964-10-03,Sydney
262,1964-11-02,Sydney
263,1964-12-01,Sydney
264,1965-03-06,Sydney
265,1965-06-22,Sydney
266,1965-07-17,Sydney
267,1965-07-18,Sydney
268,1965-11-24,Sydney
269,1966-01-18,Sydney
270,1966-02-18,Sydney
271,1966-05-20,Sydney
272,1966-06-12,Sydney
273,1966-10-03,Sydney
274,1966-11-03,Sydney
275,1966-11-08,Sydney
276,1967-01-10,Sydney
277,1967-01-25,Sydney
278,1967-01-29,Sydney
279,1967-02-25,Sydney
280,1967-03-08,Sydney
281,1967-08-06,Sydney
282,1967-09-05,Sydney
283,1967-10-11,Sydney
284,1967-11-15,Sydney
285,1968-01-25,Sydney
286,1968-02-07,Sydney
287,1968-03-02,Sydney
288,1968-05-14,Sydney
289,1968-05-15,Sydney
290,1968-07-22,Sydney
291,1968-07-23,Sydney
292,1968-08-09,Sydney
293,1968-10-01,Sydney
294,1968-10-24,Sydney
295,1968-10-25,Sydney
296,1968-11-06,Sydney
297,1968-11-19,Sydney
298,1969-02-09,Sydney
299,1969-03-29,Sydney
300,1969-04-15,Sydney
301,1969-08-14,Sydney
302,1969-08-15,Sydney
303,1969-10-26,Sydney
304,1969-10-30,Sydney
305,1969-12-11,Sydney
306,1970-01-11,Sydney
307,1970-03-22,Sydney
308,1970-09-01,Sydney
309,1970-09-09,Sydney
310,1970-09-24,Sydney
311,1970-12-05,Sydney
312,1970-12-08,Sydney
313,1970-12-18,Sydney
314,1971-01-28,Sydney
315,1971-02-10,Sydney
316,1971-05-21,Sydney
317,1971-07-24,Sydney
318,1971-10-01,Sydney
319,1971-10-02,Sydney
320,1971-10-03,Sydney
321,1971-11-06,Sydney
322,1971-11-07,Sydney
323,1971-11-14,Sydney
324,1971-11-15,Sydney
325,1971-12-07,Sydney
326,1971-12-14,Sydney
327,1971-12-16,Sydney
328,1972-01-12,Sydney
329,1972-01-25,Sydney
330,1972-06-23,Sydney
331,1972-08-11,Sydney
332,1972-08-15,Sydney
333,1972-08-16,Sydney
334,1972-12-15,Sydney
335,1973-02-06,Sydney
336,1973-06-12,Sydney
337,1973-10-12,Sydney
338,1973-11-20,Sydney
339,1973-11-27,Sydney
340,1974-01-11,Sydney
341,1974-02-19,Sydney
342,1974-03-11,Sydney
343,1974-05-25,Sydney
344,1974-05-27,Sydney
345,1974-09-26,Sydney
346,1974-11-12,Sydney
347,1975-01-03,Sydney
348,1975-01-25,Sydney
349,1975-06-12,Sydney
350,1975-06-20,Sydney
351,1975-07-03,Sydney
352,1975-09-05,Sydney
353,1976-01-20,Sydney
354,1976-03-03,Sydney
355,1976-06-30,Sydney
356,1976-07-13,Sydney
357,1976-08-23,Sydney
358,1976-09-09,Sydney
