,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
138165,1984-09-27,Moscow,63.0,16.1,11.9,14.5,17.1,8.0,13.6,25.8,25.8,0.0,26.8,51.5
138207,1984-11-08,Moscow,3.0,3.0,1.8,2.4,0.3,-1.5,-0.5,0.0,0.0,0.0,10.9,20.5
138208,1984-11-09,Moscow,73.0,2.1,0.7,1.4,-0.9,-2.6,-1.6,4.6,2.0,1.82,9.1,17.3
138228,1984-11-29,Moscow,71.0,-14.9,-31.5,-24.3,-21.2,-37.1,-30.0,0.3,0.0,0.35,16.9,31.0
138266,1985-01-06,Moscow,75.0,-2.0,-22.0,-13.5,-8.8,-27.9,-20.5,5.7,0.0,4.13,35.1,61.2
138281,1985-01-21,Moscow,3.0,-21.0,-30.3,-26.3,-26.9,-35.7,-32.3,0.0,0.0,0.0,16.3,26.6
138282,1985-01-22,Moscow,73.0,-17.2,-31.1,-24.2,-23.5,-36.6,-30.2,0.6,0.0,0.49,19.2,33.1
138300,1985-02-09,Moscow,71.0,-21.9,-26.0,-23.7,-27.7,-32.4,-29.8,0.0,0.0,0.14,17.4,28.4
138302,1985-02-11,Moscow,71.0,-21.9,-28.3,-25.2,-28.0,-34.2,-31.1,0.4,0.0,0.42,15.1,25.2
138303,1985-02-12,Moscow,73.0,-18.0,-24.7,-20.7,-23.3,-29.8,-26.2,2.6,0.0,2.03,15.3,24.5
138308,1985-02-17,Moscow,73.0,-14.7,-16.1,-15.5,-21.4,-23.2,-22.4,3.6,0.0,2.73,28.1,52.2
138401,1985-05-21,Moscow,71.0,9.9,3.0,7.9,8.3,-0.7,5.2,19.3,19.1,0.14,15.0,33.5
138402,1985-05-22,Moscow,75.0,9.8,1.5,5.5,5.3,-3.0,0.9,4.0,1.4,1.82,23.9,47.9
138464,1985-07-23,Moscow,61.0,16.4,13.1,14.3,16.1,11.5,13.6,22.3,22.3,0.0,18.8,37.1
138480,1985-08-08,Moscow,51.0,26.1,19.2,22.3,26.4,19.3,22.8,0.4,0.4,0.0,17.8,43.2
138481,1985-08-09,Moscow,0.0,30.4,19.1,24.8,32.2,19.5,25.8,0.0,0.0,0.0,17.9,34.6
138482,1985-08-10,Moscow,1.0,29.5,18.7,24.2,30.3,19.4,24.8,0.0,0.0,0.0,17.4,33.8
138510,1985-09-07,Moscow,61.0,16.7,10.2,14.2,12.3,5.7,9.9,10.0,10.0,0.0,34.3,75.2
138511,1985-09-08,Moscow,61.0,12.2,7.2,9.5,7.0,2.3,4.4,2.9,2.9,0.0,30.9,77.8
138521,1985-09-18,Moscow,61.0,11.8,7.2,9.8,10.1,4.6,7.3,23.7,23.7,0.0,24.9,46.1
138567,1985-11-03,Moscow,73.0,4.2,-0.8,2.7,0.9,-6.5,-1.8,9.7,9.1,0.42,25.3,49.7
138572,1985-11-08,Moscow,71.0,6.1,0.9,2.2,3.6,-2.7,-1.0,5.3,5.1,0.14,10.2,29.2
138601,1985-12-07,Moscow,53.0,2.8,-6.4,-0.5,-2.7,-12.8,-6.7,2.0,2.0,0.0,35.8,68.0
138614,1985-12-20,Moscow,71.0,-20.6,-24.8,-23.2,-25.3,-29.7,-27.9,0.0,0.0,0.14,7.6,12.2
138616,1985-12-22,Moscow,73.0,1.8,-24.5,-9.5,-3.9,-30.3,-16.3,2.8,0.4,1.68,34.4,58.3
138624,1985-12-30,Moscow,73.0,1.1,-8.8,-1.8,-3.7,-16.8,-7.2,9.6,1.9,5.39,32.6,58.3
138677,1986-02-21,Moscow,73.0,-17.7,-28.9,-22.4,-25.6,-34.5,-29.2,1.4,0.0,0.98,27.5,48.6
138727,1986-04-12,Moscow,73.0,7.4,-2.1,3.1,5.1,-8.6,-1.6,11.5,7.4,2.94,28.9,56.2
138752,1986-05-07,Moscow,2.0,19.0,-0.2,11.4,16.6,-4.0,8.6,0.0,0.0,0.0,15.5,40.7
138767,1986-05-22,Moscow,61.0,17.4,9.3,13.6,17.7,8.2,13.3,9.7,9.7,0.0,6.0,23.4
138774,1986-05-29,Moscow,1.0,27.4,12.6,21.3,27.7,9.6,20.0,0.0,0.0,0.0,16.7,45.7
138783,1986-06-07,Moscow,1.0,29.0,18.4,23.8,29.0,19.5,24.3,0.0,0.0,0.0,21.1,42.1
138784,1986-06-08,Moscow,63.0,26.1,17.9,21.2,28.4,18.8,23.1,6.6,6.6,0.0,12.2,32.4
138785,1986-06-09,Moscow,63.0,25.1,17.8,21.1,28.5,19.9,23.9,8.9,8.9,0.0,7.2,25.9
138799,1986-06-23,Moscow,63.0,11.4,9.3,10.4,10.2,4.1,7.0,38.0,38.0,0.0,33.6,62.3
138809,1986-07-03,Moscow,61.0,21.7,8.9,16.3,19.4,6.8,13.8,2.3,2.3,0.0,27.4,66.2
138813,1986-07-07,Moscow,1.0,28.9,16.6,23.7,30.2,16.7,24.3,0.0,0.0,0.0,20.7,43.6
138814,1986-07-08,Moscow,61.0,28.3,19.2,23.3,30.4,19.5,24.5,1.7,1.7,0.0,17.0,37.1
138816,1986-07-10,Moscow,65.0,24.5,15.9,19.3,25.6,14.0,19.7,22.3,22.3,0.0,18.7,36.0
138817,1986-07-11,Moscow,61.0,15.6,11.6,12.7,13.6,6.6,8.8,16.7,16.7,0.0,36.5,70.6
138858,1986-08-21,Moscow,63.0,17.8,12.2,14.5,14.3,10.5,12.4,15.3,15.3,0.0,31.3,66.6
138863,1986-08-26,Moscow,63.0,12.8,10.2,11.7,12.4,6.0,9.1,32.6,32.6,0.0,26.4,56.5
138868,1986-08-31,Moscow,55.0,24.8,11.0,16.7,22.2,3.8,13.0,2.8,2.8,0.0,44.0,86.0
138884,1986-09-16,Moscow,63.0,18.2,6.5,11.5,15.7,3.0,8.3,13.3,13.3,0.0,38.8,91.1
138897,1986-09-29,Moscow,73.0,4.1,-1.0,1.8,-0.1,-5.3,-3.8,7.6,5.1,1.82,30.6,62.3
138909,1986-10-11,Moscow,73.0,7.9,-2.8,2.7,4.6,-6.9,-1.1,11.4,10.9,0.35,19.9,41.0
138920,1986-10-22,Moscow,63.0,9.3,4.8,7.8,8.5,2.1,5.7,21.5,21.5,0.0,16.6,36.0
138963,1986-12-04,Moscow,73.0,5.6,-3.8,2.8,0.5,-9.2,-2.6,7.1,3.4,2.59,33.5,61.9
138965,1986-12-06,Moscow,73.0,4.7,-5.7,-0.4,-0.7,-11.1,-5.8,5.0,1.5,2.45,27.2,51.1
138966,1986-12-07,Moscow,71.0,2.7,-8.7,-3.1,-2.9,-17.0,-10.2,0.6,0.5,0.35,33.9,63.4
138975,1986-12-16,Moscow,0.0,-22.0,-26.6,-24.3,-26.7,-31.4,-29.4,0.0,0.0,0.0,11.1,20.2
138976,1986-12-17,Moscow,71.0,-13.4,-23.0,-17.8,-19.6,-28.7,-24.0,0.0,0.0,0.42,18.6,33.1
138994,1987-01-04,Moscow,71.0,-19.6,-22.8,-21.4,-24.5,-27.8,-26.3,0.0,0.0,0.07,8.4,13.7
138995,1987-01-05,Moscow,71.0,-21.9,-28.9,-24.0,-27.0,-33.9,-29.0,0.0,0.0,0.42,7.9,15.8
138996,1987-01-06,Moscow,3.0,-26.7,-35.4,-30.1,-31.4,-40.6,-35.2,0.0,0.0,0.0,9.3,13.3
138997,1987-01-07,Moscow,3.0,-31.3,-37.0,-34.9,-36.5,-42.2,-40.2,0.0,0.0,0.0,8.5,15.5
138998,1987-01-08,Moscow,3.0,-31.8,-37.8,-34.5,-37.2,-43.0,-39.7,0.0,0.0,0.0,9.0,13.7
138999,1987-01-09,Moscow,71.0,-24.7,-30.9,-27.5,-29.2,-36.3,-32.4,0.0,0.0,0.07,8.6,16.2
139000,1987-01-10,Moscow,3.0,-28.0,-32.7,-30.2,-33.3,-38.1,-35.9,0.0,0.0,0.0,12.4,22.0
139001,1987-01-11,Moscow,3.0,-31.0,-36.1,-34.1,-36.0,-41.8,-39.5,0.0,0.0,0.0,10.4,16.2
139002,1987-01-12,Moscow,71.0,-23.4,-36.1,-29.4,-31.5,-41.9,-36.2,1.5,0.0,1.19,28.2,44.3
139003,1987-01-13,Moscow,73.0,-11.7,-22.8,-16.1,-18.9,-31.0,-24.0,8.5,0.0,6.23,32.1,56.2
139015,1987-01-25,Moscow,73.0,-12.3,-30.1,-21.5,-21.0,-36.1,-29.0,3.9,0.0,2.8,37.5,65.9
139018,1987-01-28,Moscow,73.0,-17.6,-26.2,-21.0,-23.6,-31.9,-26.8,3.3,0.0,2.45,19.8,34.9
139019,1987-01-29,Moscow,71.0,-21.0,-28.1,-25.9,-27.6,-34.9,-32.7,0.0,0.0,0.21,21.6,36.0
139020,1987-01-30,Moscow,71.0,-21.0,-29.2,-25.6,-28.7,-35.7,-32.5,0.0,0.0,0.07,25.5,45.0
139052,1987-03-03,Moscow,73.0,-16.0,-27.7,-20.0,-22.1,-32.9,-26.6,5.0,0.0,3.57,25.7,48.2
139111,1987-05-01,Moscow,0.0,18.8,2.5,11.5,16.8,-0.9,8.9,0.0,0.0,0.0,10.5,22.0
139115,1987-05-05,Moscow,51.0,21.2,6.2,14.2,21.4,3.3,13.0,0.3,0.3,0.0,10.7,28.4
139130,1987-05-20,Moscow,61.0,23.8,8.8,17.2,23.1,6.8,16.6,5.9,5.9,0.0,14.1,35.3
139134,1987-05-24,Moscow,63.0,10.9,6.4,8.9,9.2,2.7,6.5,34.9,34.9,0.0,18.0,32.4
139136,1987-05-26,Moscow,55.0,4.1,2.3,3.4,-0.7,-3.1,-1.6,16.4,16.4,0.0,26.0,49.7
139159,1987-06-18,Moscow,63.0,23.6,16.6,19.9,25.0,17.3,21.1,27.4,27.4,0.0,19.6,44.6
139161,1987-06-20,Moscow,63.0,19.5,15.9,17.3,19.7,15.0,17.3,12.7,12.7,0.0,17.7,47.5
139162,1987-06-21,Moscow,61.0,24.0,17.4,20.4,23.3,16.1,19.6,3.4,3.4,0.0,24.3,50.0
139165,1987-06-24,Moscow,63.0,19.4,15.6,17.2,19.6,14.1,17.4,39.5,39.5,0.0,21.3,38.2
139208,1987-08-06,Moscow,61.0,23.6,13.4,20.0,23.9,13.2,19.9,1.7,1.7,0.0,30.0,67.0
139209,1987-08-07,Moscow,55.0,19.3,12.9,15.3,17.6,7.7,10.7,5.4,5.4,0.0,42.1,86.0
139210,1987-08-08,Moscow,3.0,17.3,12.5,14.9,12.2,7.2,9.6,0.0,0.0,0.0,39.5,75.2
139229,1987-08-27,Moscow,53.0,24.9,10.1,17.8,25.3,7.8,17.7,0.8,0.8,0.0,17.1,33.5
139317,1987-11-23,Moscow,75.0,-8.2,-15.6,-11.5,-15.2,-22.4,-18.6,10.3,0.0,7.21,31.4,56.9
139340,1987-12-16,Moscow,73.0,-4.1,-23.8,-10.1,-10.3,-29.0,-16.4,2.0,0.0,1.54,25.7,43.2
139375,1988-01-20,Moscow,71.0,-7.6,-9.8,-8.9,-11.4,-13.8,-12.6,0.5,0.0,0.49,5.2,10.1
139446,1988-03-31,Moscow,1.0,7.4,-7.4,0.2,4.8,-11.6,-3.1,0.0,0.0,0.0,10.4,13.3
139460,1988-04-14,Moscow,73.0,12.1,-0.7,6.0,8.3,-6.4,0.9,2.7,0.6,1.47,28.6,54.0
139467,1988-04-21,Moscow,2.0,19.0,-0.2,11.6,15.8,-4.1,8.0,0.0,0.0,0.0,23.3,44.3
139512,1988-06-05,Moscow,53.0,29.1,17.2,23.4,30.2,17.5,24.4,0.5,0.5,0.0,11.6,28.8
139513,1988-06-06,Moscow,1.0,30.7,18.0,25.1,30.7,18.0,25.0,0.0,0.0,0.0,17.7,35.6
139514,1988-06-07,Moscow,61.0,31.9,18.6,24.8,31.7,18.3,25.3,1.4,1.4,0.0,18.4,47.2
139515,1988-06-08,Moscow,63.0,29.7,17.0,23.0,31.0,16.4,23.9,5.9,5.9,0.0,20.0,36.7
139532,1988-06-25,Moscow,53.0,26.0,17.0,21.9,29.1,18.5,24.2,2.5,2.5,0.0,12.2,19.8
139533,1988-06-26,Moscow,63.0,25.9,17.0,21.5,29.8,18.5,23.9,6.9,6.9,0.0,12.7,28.1
139537,1988-06-30,Moscow,61.0,26.1,16.8,22.2,29.1,18.1,24.7,4.1,4.1,0.0,10.0,24.8
139538,1988-07-01,Moscow,51.0,26.9,18.0,23.1,30.2,19.4,25.8,1.1,1.1,0.0,10.4,28.8
139541,1988-07-04,Moscow,1.0,28.1,17.4,23.5,30.0,19.3,25.7,0.0,0.0,0.0,11.0,19.8
139542,1988-07-05,Moscow,51.0,26.5,18.3,22.7,29.7,20.2,24.9,0.5,0.5,0.0,11.6,31.0
139543,1988-07-06,Moscow,53.0,25.1,17.8,21.7,27.7,18.8,23.7,2.7,2.7,0.0,9.4,21.6
139550,1988-07-13,Moscow,63.0,26.8,17.8,22.5,30.0,19.4,25.1,5.9,5.9,0.0,11.2,23.8
139551,1988-07-14,Moscow,63.0,28.3,19.7,23.5,30.7,21.5,25.9,5.8,5.8,0.0,12.8,36.7
139552,1988-07-15,Moscow,61.0,26.7,18.6,22.3,29.9,20.7,25.1,4.8,4.8,0.0,10.8,27.7
139553,1988-07-16,Moscow,53.0,28.3,18.1,23.3,31.1,20.0,25.9,2.0,2.0,0.0,12.3,25.9
139554,1988-07-17,Moscow,51.0,28.9,18.0,23.9,30.5,19.6,25.9,0.1,0.1,0.0,12.0,31.3
139555,1988-07-18,Moscow,55.0,29.7,18.5,24.3,31.2,19.5,26.0,3.2,3.2,0.0,13.7,32.4
139556,1988-07-19,Moscow,63.0,26.2,19.6,22.4,29.2,21.7,25.3,13.0,13.0,0.0,8.7,30.6
139557,1988-07-20,Moscow,53.0,28.2,19.2,23.9,30.9,21.1,26.2,1.2,1.2,0.0,15.0,30.2
139558,1988-07-21,Moscow,61.0,29.6,19.5,24.5,31.0,19.7,25.6,1.9,1.9,0.0,19.5,38.2
139559,1988-07-22,Moscow,51.0,28.5,19.7,24.2,30.6,20.2,25.7,0.2,0.2,0.0,13.2,34.6
139565,1988-07-28,Moscow,51.0,26.3,17.4,22.7,28.3,19.0,24.7,0.5,0.5,0.0,6.5,16.9
139572,1988-08-04,Moscow,61.0,18.7,13.6,16.0,16.2,10.3,13.4,10.5,10.5,0.0,34.8,78.1
139657,1988-10-28,Moscow,53.0,4.6,-0.1,2.3,-1.9,-7.0,-3.9,2.4,2.4,0.0,30.7,78.5
139665,1988-11-05,Moscow,3.0,2.0,-10.4,-0.6,-3.2,-17.2,-6.0,0.0,0.0,0.0,27.5,49.7
139719,1988-12-29,Moscow,75.0,-9.1,-19.6,-15.4,-15.7,-24.6,-21.6,7.1,0.0,5.04,31.6,59.8
139724,1989-01-03,Moscow,73.0,-1.6,-21.4,-8.2,-7.6,-27.5,-14.7,2.4,0.0,1.75,27.4,47.5
139779,1989-02-27,Moscow,73.0,5.5,0.6,2.6,-1.0,-5.9,-3.6,2.3,0.7,1.12,34.9,63.0
139796,1989-03-16,Moscow,71.0,4.9,-6.0,0.5,0.2,-10.3,-4.1,3.4,3.3,0.07,23.2,44.3
139890,1989-06-18,Moscow,63.0,25.2,16.7,19.9,25.9,16.1,19.9,6.1,6.1,0.0,22.1,52.2
139898,1989-06-26,Moscow,51.0,27.3,18.3,23.3,29.8,20.0,25.0,0.1,0.1,0.0,8.4,15.8
139899,1989-06-27,Moscow,51.0,27.3,18.2,23.1,30.4,19.6,25.2,0.6,0.6,0.0,9.1,20.2
139900,1989-06-28,Moscow,53.0,28.1,17.9,23.4,30.7,19.7,25.6,0.7,0.7,0.0,7.6,20.2
139901,1989-06-29,Moscow,51.0,28.8,18.9,24.3,29.0,20.5,25.7,0.1,0.1,0.0,15.1,29.9
139902,1989-06-30,Moscow,61.0,26.4,19.4,22.5,29.0,21.4,24.8,5.1,5.1,0.0,11.6,34.9
139903,1989-07-01,Moscow,63.0,25.7,18.2,22.1,28.7,20.5,24.7,7.9,7.9,0.0,10.2,27.7
139904,1989-07-02,Moscow,61.0,23.3,17.8,20.6,25.8,19.8,22.7,12.7,12.7,0.0,13.3,25.6
139905,1989-07-03,Moscow,61.0,20.9,18.1,19.1,23.1,19.1,20.7,23.6,23.6,0.0,14.8,28.8
139913,1989-07-11,Moscow,51.0,28.5,17.9,23.6,30.2,17.9,24.8,0.3,0.3,0.0,14.5,37.4
139914,1989-07-12,Moscow,3.0,27.0,18.5,22.9,28.0,19.9,24.3,0.0,0.0,0.0,14.4,33.8
139915,1989-07-13,Moscow,55.0,28.5,17.7,23.7,30.2,18.8,25.6,1.8,1.8,0.0,18.4,37.4
139916,1989-07-14,Moscow,63.0,27.6,19.5,23.8,30.1,21.1,25.8,6.3,6.3,0.0,16.2,39.6
139936,1989-08-03,Moscow,63.0,27.2,17.6,22.3,25.5,17.1,21.8,10.9,10.9,0.0,26.3,56.2
139937,1989-08-04,Moscow,63.0,20.0,16.0,17.8,19.9,15.7,17.7,37.7,37.7,0.0,25.6,59.4
139955,1989-08-22,Moscow,63.0,22.2,12.3,17.8,20.7,9.1,15.6,9.6,9.6,0.0,27.7,64.8
139998,1989-10-04,Moscow,73.0,7.8,2.5,5.4,4.9,-2.9,2.2,16.4,15.9,0.35,27.3,51.8
139999,1989-10-05,Moscow,75.0,2.2,1.4,1.7,-3.0,-4.8,-3.7,24.9,8.9,11.2,30.7,59.8
140003,1989-10-09,Moscow,3.0,5.7,1.7,3.7,3.2,-1.1,0.8,0.0,0.0,0.0,6.2,13.3
140026,1989-11-01,Moscow,61.0,5.7,4.5,5.3,2.9,0.1,1.8,13.8,13.8,0.0,21.3,40.0
140027,1989-11-02,Moscow,53.0,7.1,5.4,6.0,6.0,3.1,4.1,3.2,3.2,0.0,9.0,16.6
140072,1989-12-17,Moscow,75.0,-1.6,-23.2,-15.4,-7.3,-28.5,-21.4,6.6,2.4,3.01,26.3,48.2
140077,1989-12-22,Moscow,71.0,2.8,-12.7,-3.2,-1.5,-18.0,-8.3,2.6,2.5,0.35,20.6,34.2
140098,1990-01-12,Moscow,71.0,-3.9,-27.2,-20.0,-9.6,-33.8,-26.6,0.2,0.0,0.35,23.6,42.5
140100,1990-01-14,Moscow,3.0,-23.6,-30.1,-26.4,-28.5,-35.3,-31.4,0.0,0.0,0.0,10.0,16.2
