,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,1940-01-05,Rio de Janeiro,63.0,27.3,23.2,24.9,33.2,27.2,29.1,12.0,12.0,0.0,11.1,18.4
7,1940-01-09,Rio de Janeiro,63.0,25.7,22.9,23.9,30.5,27.2,28.5,30.3,30.3,0.0,11.4,24.1
44,1940-02-15,Rio de Janeiro,65.0,27.9,22.6,24.7,31.1,26.7,28.8,43.4,43.4,0.0,10.9,20.2
46,1940-02-17,Rio de Janeiro,65.0,27.8,23.0,24.9,33.1,27.0,29.3,40.4,40.4,0.0,14.0,30.6
48,1940-02-19,Rio de Janeiro,53.0,27.0,23.5,25.3,31.9,27.7,30.1,1.4,1.4,0.0,6.4,13.3
64,1940-03-06,Rio de Janeiro,65.0,29.1,23.4,25.7,35.9,27.0,30.3,24.5,24.5,0.0,12.5,26.6
74,1940-03-16,Rio de Janeiro,63.0,25.9,23.4,24.4,30.3,27.9,28.9,10.7,10.7,0.0,11.0,19.8
113,1940-04-24,Rio de Janeiro,51.0,27.2,21.2,24.3,30.9,23.8,28.1,0.4,0.4,0.0,11.2,18.0
117,1940-04-28,Rio de Janeiro,55.0,29.2,22.3,25.2,34.5,25.5,29.3,1.3,1.3,0.0,10.4,21.2
123,1940-05-04,Rio de Janeiro,51.0,24.8,20.4,22.5,27.3,22.7,25.3,2.4,2.4,0.0,12.3,19.8
172,1940-06-22,Rio de Janeiro,51.0,25.9,20.0,21.8,28.1,21.4,24.0,0.6,0.6,0.0,10.3,18.7
238,1940-08-27,Rio de Janeiro,53.0,20.5,17.5,18.7,20.7,15.6,17.6,9.4,9.4,0.0,25.3,48.2
267,1940-09-25,Rio de Janeiro,55.0,19.5,16.7,17.7,19.8,15.8,17.2,7.8,7.8,0.0,22.2,44.6
276,1940-10-04,Rio de Janeiro,53.0,24.7,21.1,22.9,27.5,24.2,25.9,1.8,1.8,0.0,15.9,18.0
318,1940-11-15,Rio de Janeiro,63.0,23.3,20.6,22.0,26.8,20.8,23.3,18.4,18.4,0.0,27.2,51.1
348,1940-12-15,Rio de Janeiro,65.0,26.4,23.1,24.2,32.3,26.0,28.4,79.1,79.1,0.0,15.3,33.5
349,1940-12-16,Rio de Janeiro,65.0,25.5,22.8,23.8,30.4,25.1,27.3,116.4,116.4,0.0,16.4,38.5
357,1940-12-24,Rio de Janeiro,63.0,27.3,23.8,25.2,31.9,28.2,30.0,52.6,52.6,0.0,10.7,42.8
358,1940-12-25,Rio de Janeiro,55.0,26.6,23.1,25.1,31.3,27.8,29.5,1.9,1.9,0.0,7.6,17.3
366,1941-01-02,Rio de Janeiro,55.0,24.8,22.9,23.9,29.1,26.2,27.2,9.7,9.7,0.0,10.8,20.5
427,1941-03-04,Rio de Janeiro,63.0,24.7,22.6,23.3,29.8,25.3,26.8,76.0,76.0,0.0,13.3,27.4
445,1941-03-22,Rio de Janeiro,63.0,26.8,23.7,25.1,32.1,28.1,30.0,29.7,29.7,0.0,11.5,20.9
446,1941-03-23,Rio de Janeiro,63.0,25.7,23.4,24.5,30.0,27.7,28.9,21.5,21.5,0.0,10.0,16.9
472,1941-04-18,Rio de Janeiro,65.0,25.1,21.0,23.5,30.7,21.3,26.4,35.0,35.0,0.0,26.1,60.5
513,1941-05-29,Rio de Janeiro,53.0,24.1,18.9,21.6,27.7,16.3,22.1,3.3,3.3,0.0,30.1,53.6
515,1941-05-31,Rio de Janeiro,53.0,20.3,17.6,18.9,22.1,19.0,20.4,2.6,2.6,0.0,8.7,15.8
540,1941-06-25,Rio de Janeiro,61.0,22.1,18.5,20.6,22.6,18.3,20.8,5.2,5.2,0.0,21.2,49.7
541,1941-06-26,Rio de Janeiro,53.0,18.8,17.0,17.9,19.3,16.0,18.0,6.2,6.2,0.0,13.3,26.3
544,1941-06-29,Rio de Janeiro,51.0,20.1,16.8,18.1,19.8,16.9,18.3,1.2,1.2,0.0,9.2,16.6
551,1941-07-06,Rio de Janeiro,61.0,19.8,18.0,18.7,21.8,19.8,20.7,17.9,17.9,0.0,5.4,24.8
562,1941-07-17,Rio de Janeiro,61.0,22.3,17.7,20.2,24.0,16.8,21.8,4.6,4.6,0.0,17.5,40.7
583,1941-08-07,Rio de Janeiro,61.0,21.8,19.7,20.6,24.9,21.8,23.5,8.0,8.0,0.0,4.8,18.7
584,1941-08-08,Rio de Janeiro,61.0,21.3,19.6,20.4,23.5,21.9,22.8,21.6,21.6,0.0,12.1,20.2
598,1941-08-22,Rio de Janeiro,55.0,22.4,16.4,19.1,21.7,15.9,18.5,3.3,3.3,0.0,20.0,55.8
600,1941-08-24,Rio de Janeiro,61.0,20.6,18.5,19.7,23.4,19.1,21.1,10.1,10.1,0.0,24.0,50.8
612,1941-09-05,Rio de Janeiro,51.0,18.9,15.7,17.3,18.0,15.0,16.3,1.8,1.8,0.0,18.5,43.9
623,1941-09-16,Rio de Janeiro,53.0,19.6,15.4,17.7,20.8,15.3,18.5,5.5,5.5,0.0,11.6,23.4
624,1941-09-17,Rio de Janeiro,63.0,18.3,16.6,17.3,18.3,15.8,17.3,29.8,29.8,0.0,19.1,33.1
635,1941-09-28,Rio de Janeiro,61.0,24.9,19.4,21.0,28.1,19.4,22.4,2.0,2.0,0.0,19.6,38.5
644,1941-10-07,Rio de Janeiro,61.0,23.8,20.1,21.5,25.8,21.8,23.4,2.5,2.5,0.0,20.9,38.2
686,1941-11-18,Rio de Janeiro,65.0,23.4,21.2,22.6,27.8,23.4,25.2,78.2,78.2,0.0,15.7,34.2
700,1941-12-02,Rio de Janeiro,63.0,23.2,20.4,22.2,26.2,19.4,22.4,39.9,39.9,0.0,34.4,66.2
753,1942-01-24,Rio de Janeiro,63.0,30.4,24.1,26.7,36.1,28.7,31.6,6.6,6.6,0.0,12.1,19.8
760,1942-01-31,Rio de Janeiro,55.0,26.6,23.1,24.5,31.5,27.1,28.8,10.9,10.9,0.0,9.4,25.6
780,1942-02-20,Rio de Janeiro,63.0,28.0,23.4,25.1,35.7,26.9,29.4,15.0,15.0,0.0,11.9,46.8
827,1942-04-08,Rio de Janeiro,61.0,26.1,21.5,23.5,29.3,23.1,26.5,5.4,5.4,0.0,25.3,48.6
836,1942-04-17,Rio de Janeiro,65.0,23.5,21.9,22.6,27.5,22.8,25.6,52.4,52.4,0.0,24.9,47.5
856,1942-05-07,Rio de Janeiro,63.0,22.7,21.2,21.9,26.2,23.9,24.8,34.3,34.3,0.0,16.3,26.3
883,1942-06-03,Rio de Janeiro,61.0,23.1,19.9,21.4,26.2,22.1,24.1,3.5,3.5,0.0,11.6,22.3
889,1942-06-09,Rio de Janeiro,63.0,21.4,18.8,20.1,24.5,19.2,21.1,20.1,20.1,0.0,26.6,51.8
892,1942-06-12,Rio de Janeiro,55.0,21.1,18.1,19.6,24.3,19.8,22.0,9.1,9.1,0.0,5.9,17.6
898,1942-06-18,Rio de Janeiro,51.0,17.9,15.3,16.7,16.0,12.9,14.7,0.8,0.8,0.0,24.3,47.2
899,1942-06-19,Rio de Janeiro,3.0,18.3,14.5,16.2,15.6,12.6,14.5,0.0,0.0,0.0,18.4,30.2
900,1942-06-20,Rio de Janeiro,51.0,18.9,14.1,16.2,19.0,12.7,16.0,2.7,2.7,0.0,11.3,20.9
902,1942-06-22,Rio de Janeiro,51.0,18.5,14.5,16.7,18.3,14.8,16.7,1.3,1.3,0.0,12.0,22.0
914,1942-07-04,Rio de Janeiro,61.0,20.1,17.8,19.0,21.7,17.4,19.8,5.1,5.1,0.0,21.7,40.3
915,1942-07-05,Rio de Janeiro,53.0,17.8,16.4,17.1,17.2,14.4,15.7,6.3,6.3,0.0,25.7,41.0
916,1942-07-06,Rio de Janeiro,53.0,18.2,13.8,16.2,18.4,13.6,15.9,5.3,5.3,0.0,20.5,37.8
922,1942-07-12,Rio de Janeiro,51.0,18.9,15.6,17.1,17.1,14.5,16.3,0.3,0.3,0.0,19.0,32.4
923,1942-07-13,Rio de Janeiro,51.0,19.1,14.8,16.8,20.2,13.9,16.9,1.4,1.4,0.0,14.0,23.8
934,1942-07-24,Rio de Janeiro,51.0,19.1,16.0,17.4,18.6,16.0,17.3,3.1,3.1,0.0,14.5,25.2
947,1942-08-06,Rio de Janeiro,61.0,19.6,16.4,17.6,21.2,17.3,18.7,5.8,5.8,0.0,13.6,27.7
954,1942-08-13,Rio de Janeiro,61.0,20.1,18.4,19.0,20.6,18.7,19.7,13.7,13.7,0.0,20.1,27.7
961,1942-08-20,Rio de Janeiro,61.0,20.2,16.6,18.3,21.5,13.8,17.1,11.1,11.1,0.0,32.1,73.1
966,1942-08-25,Rio de Janeiro,61.0,22.7,16.5,19.2,23.8,17.0,19.9,4.1,4.1,0.0,16.5,31.7
967,1942-08-26,Rio de Janeiro,61.0,20.3,15.8,17.9,21.3,15.9,18.3,5.3,5.3,0.0,16.1,31.7
980,1942-09-08,Rio de Janeiro,2.0,22.1,16.9,19.2,22.2,16.7,18.5,0.0,0.0,0.0,28.0,56.2
1015,1942-10-13,Rio de Janeiro,61.0,29.0,21.3,24.2,31.4,22.6,25.4,2.8,2.8,0.0,20.3,42.5
1019,1942-10-17,Rio de Janeiro,55.0,24.1,20.0,21.6,26.8,21.3,24.1,11.8,11.8,0.0,17.6,31.3
1040,1942-11-07,Rio de Janeiro,61.0,26.2,21.6,23.4,30.2,24.2,26.2,1.7,1.7,0.0,19.2,36.0
1061,1942-11-28,Rio de Janeiro,51.0,30.7,23.4,26.0,33.3,26.0,29.0,0.2,0.2,0.0,23.5,52.9
1091,1942-12-28,Rio de Janeiro,65.0,26.4,22.5,23.4,31.1,25.7,27.3,44.3,44.3,0.0,11.8,43.9
1101,1943-01-07,Rio de Janeiro,61.0,30.9,23.9,26.1,36.2,24.9,28.6,4.6,4.6,0.0,17.3,44.6
1120,1943-01-26,Rio de Janeiro,51.0,23.3,20.0,21.7,22.1,18.9,20.5,4.5,4.5,0.0,30.3,59.4
1135,1943-02-10,Rio de Janeiro,61.0,31.9,23.9,27.1,38.3,25.4,29.5,6.7,6.7,0.0,20.6,45.4
1145,1943-02-20,Rio de Janeiro,63.0,29.6,23.5,25.2,35.3,24.0,28.4,7.8,7.8,0.0,30.7,58.0
1159,1943-03-06,Rio de Janeiro,63.0,27.0,22.9,24.5,31.4,26.2,28.4,6.8,6.8,0.0,15.3,47.9
1191,1943-04-07,Rio de Janeiro,61.0,24.7,19.8,22.0,27.0,22.2,24.4,1.9,1.9,0.0,15.6,28.8
1203,1943-04-19,Rio de Janeiro,61.0,24.9,20.9,22.7,27.6,24.2,25.9,3.8,3.8,0.0,11.4,22.3
1217,1943-05-03,Rio de Janeiro,53.0,23.2,18.5,21.0,25.0,20.9,22.9,2.5,2.5,0.0,11.3,19.1
1248,1943-06-03,Rio de Janeiro,53.0,23.1,19.2,21.1,26.1,21.2,23.5,2.8,2.8,0.0,8.3,17.6
1250,1943-06-05,Rio de Janeiro,61.0,21.8,18.9,20.7,24.2,21.1,23.0,3.8,3.8,0.0,12.7,30.2
1253,1943-06-08,Rio de Janeiro,61.0,21.6,19.0,20.2,24.2,19.9,22.2,6.1,6.1,0.0,13.9,24.8
1254,1943-06-09,Rio de Janeiro,61.0,20.4,18.2,19.3,21.9,18.9,20.4,7.4,7.4,0.0,14.6,52.9
1261,1943-06-16,Rio de Janeiro,63.0,20.7,19.4,20.1,23.7,21.6,22.7,52.5,52.5,0.0,6.9,20.5
1263,1943-06-18,Rio de Janeiro,55.0,22.7,18.6,20.9,26.2,20.7,23.6,2.3,2.3,0.0,9.6,19.1
1264,1943-06-19,Rio de Janeiro,53.0,22.6,18.7,20.4,24.8,21.1,23.1,2.3,2.3,0.0,8.1,18.4
1266,1943-06-21,Rio de Janeiro,61.0,23.1,18.2,20.4,24.8,19.9,22.2,2.0,2.0,0.0,10.8,20.9
1273,1943-06-28,Rio de Janeiro,51.0,21.5,17.7,19.5,22.7,19.3,21.1,1.5,1.5,0.0,10.5,15.8
1297,1943-07-22,Rio de Janeiro,61.0,20.7,15.6,18.1,21.2,16.0,18.7,2.8,2.8,0.0,13.6,22.3
1298,1943-07-23,Rio de Janeiro,61.0,19.3,15.9,17.4,19.4,16.8,18.2,4.6,4.6,0.0,13.0,25.9
1300,1943-07-25,Rio de Janeiro,51.0,20.8,14.6,17.4,21.7,14.5,17.7,0.2,0.2,0.0,9.7,19.8
1309,1943-08-03,Rio de Janeiro,61.0,20.6,18.1,19.3,24.4,17.1,20.3,17.4,17.4,0.0,29.0,56.2
1310,1943-08-04,Rio de Janeiro,61.0,19.1,17.3,18.2,20.2,17.8,18.9,12.6,12.6,0.0,11.2,22.3
1312,1943-08-06,Rio de Janeiro,51.0,18.2,15.8,16.8,18.8,15.4,17.0,1.0,1.0,0.0,21.2,49.3
1313,1943-08-07,Rio de Janeiro,51.0,18.6,16.0,17.1,17.2,14.7,16.1,0.6,0.6,0.0,18.7,35.3
1314,1943-08-08,Rio de Janeiro,51.0,18.7,13.9,16.2,18.6,13.3,16.0,0.8,0.8,0.0,10.0,20.2
1328,1943-08-22,Rio de Janeiro,63.0,20.3,18.2,19.2,22.3,16.2,19.3,19.7,19.7,0.0,22.9,50.4
1330,1943-08-24,Rio de Janeiro,61.0,17.6,16.2,16.8,17.6,14.9,16.5,16.9,16.9,0.0,17.2,27.0
1336,1943-08-30,Rio de Janeiro,51.0,18.1,15.8,16.9,17.9,15.3,16.7,1.5,1.5,0.0,13.9,26.3
1340,1943-09-03,Rio de Janeiro,61.0,20.2,17.2,18.7,20.1,17.5,18.7,2.0,2.0,0.0,23.8,42.8
1341,1943-09-04,Rio de Janeiro,51.0,20.3,15.9,18.6,20.1,15.1,17.6,0.1,0.1,0.0,23.3,44.6
1385,1943-10-18,Rio de Janeiro,63.0,20.7,19.0,19.9,23.8,20.1,22.4,21.3,21.3,0.0,9.8,15.8
1411,1943-11-13,Rio de Janeiro,63.0,24.2,21.5,22.5,29.2,24.5,25.9,26.0,26.0,0.0,9.7,21.2
1416,1943-11-18,Rio de Janeiro,61.0,29.0,20.1,24.6,35.5,21.7,28.0,2.4,2.4,0.0,15.7,41.4
1440,1943-12-12,Rio de Janeiro,63.0,29.0,23.1,25.6,32.3,24.8,28.5,21.6,21.6,0.0,21.0,48.2
1450,1943-12-22,Rio de Janeiro,61.0,22.4,19.6,21.2,25.3,21.2,23.4,5.8,5.8,0.0,10.8,17.3
1477,1944-01-18,Rio de Janeiro,63.0,23.0,21.1,21.8,26.8,23.7,24.8,16.9,16.9,0.0,8.5,23.0
1479,1944-01-20,Rio de Janeiro,61.0,23.4,21.2,22.1,26.4,24.6,25.5,12.2,12.2,0.0,8.7,20.2
1497,1944-02-07,Rio de Janeiro,51.0,25.8,21.8,23.9,30.5,24.8,27.8,2.2,2.2,0.0,12.2,18.4
1501,1944-02-11,Rio de Janeiro,55.0,23.8,22.6,23.2,27.9,25.9,27.0,12.3,12.3,0.0,11.7,16.9
1523,1944-03-04,Rio de Janeiro,65.0,26.4,22.5,24.3,32.8,25.4,28.6,93.4,93.4,0.0,15.6,46.1
1596,1944-05-16,Rio de Janeiro,2.0,26.4,19.4,22.5,29.8,21.8,25.5,0.0,0.0,0.0,13.0,15.1
1613,1944-06-02,Rio de Janeiro,63.0,24.6,18.6,21.4,25.7,20.0,22.8,3.3,3.3,0.0,12.2,22.7
1614,1944-06-03,Rio de Janeiro,61.0,25.3,18.3,21.2,26.5,19.4,22.4,1.5,1.5,0.0,16.7,27.0
1615,1944-06-04,Rio de Janeiro,61.0,26.7,18.5,22.1,29.0,19.4,23.7,1.4,1.4,0.0,14.5,26.3
1617,1944-06-06,Rio de Janeiro,65.0,21.2,19.4,20.4,23.9,20.0,22.1,47.0,47.0,0.0,14.6,37.4
1619,1944-06-08,Rio de Janeiro,61.0,22.6,17.5,20.1,23.4,18.7,21.4,3.4,3.4,0.0,13.0,23.4
1653,1944-07-12,Rio de Janeiro,3.0,22.0,16.0,19.1,22.4,16.4,19.6,0.0,0.0,0.0,8.1,13.7
1735,1944-10-02,Rio de Janeiro,51.0,31.7,23.0,26.5,32.4,23.2,26.4,0.1,0.1,0.0,19.2,49.0
1754,1944-10-21,Rio de Janeiro,61.0,31.0,22.9,25.8,34.6,25.0,28.2,1.7,1.7,0.0,14.7,43.9
1796,1944-12-02,Rio de Janeiro,63.0,22.9,20.3,21.9,26.4,23.1,25.1,22.6,22.6,0.0,10.2,21.6
1812,1944-12-18,Rio de Janeiro,55.0,25.4,23.1,24.0,29.7,27.0,28.3,11.8,11.8,0.0,11.4,16.2
1827,1945-01-02,Rio de Janeiro,61.0,29.3,23.3,25.6,34.8,25.7,30.1,5.0,5.0,0.0,20.1,47.9
1831,1945-01-06,Rio de Janeiro,55.0,23.6,21.2,22.3,27.3,23.8,25.2,12.3,12.3,0.0,11.8,22.7
1837,1945-01-12,Rio de Janeiro,53.0,23.6,21.9,22.7,27.3,25.4,26.4,9.7,9.7,0.0,9.2,15.5
1848,1945-01-23,Rio de Janeiro,55.0,23.7,22.3,22.8,27.5,24.0,25.5,6.6,6.6,0.0,17.0,45.4
1855,1945-01-30,Rio de Janeiro,53.0,26.9,23.8,25.2,31.5,28.0,30.0,6.7,6.7,0.0,11.7,22.7
1917,1945-04-02,Rio de Janeiro,55.0,25.5,23.1,24.2,30.0,26.3,28.8,5.2,5.2,0.0,11.2,19.8
1944,1945-04-29,Rio de Janeiro,61.0,28.9,22.2,25.0,33.4,25.1,28.6,5.3,5.3,0.0,17.2,21.6
1959,1945-05-14,Rio de Janeiro,51.0,25.1,20.4,22.8,28.1,23.6,26.0,0.1,0.1,0.0,9.7,16.6
1977,1945-06-01,Rio de Janeiro,2.0,25.1,18.7,21.8,27.5,20.3,23.8,0.0,0.0,0.0,10.6,13.7
2001,1945-06-25,Rio de Janeiro,51.0,21.4,16.2,19.0,21.7,17.2,19.8,0.6,0.6,0.0,10.1,15.8
2015,1945-07-09,Rio de Janeiro,51.0,23.8,19.3,21.1,25.4,19.4,22.5,2.0,2.0,0.0,31.1,70.2
2036,1945-07-30,Rio de Janeiro,1.0,28.2,18.7,22.0,30.1,18.6,23.0,0.0,0.0,0.0,22.9,59.0
2058,1945-08-21,Rio de Janeiro,63.0,22.0,20.6,21.3,24.0,21.0,22.7,70.4,70.4,0.0,19.6,40.3
2063,1945-08-26,Rio de Janeiro,63.0,23.5,20.5,22.1,25.2,21.0,23.9,6.3,6.3,0.0,26.2,63.4
2130,1945-11-01,Rio de Janeiro,55.0,22.7,21.6,22.1,26.6,23.2,24.7,9.5,9.5,0.0,14.5,26.3
2131,1945-11-02,Rio de Janeiro,63.0,22.3,21.8,22.0,25.9,24.4,25.1,28.0,28.0,0.0,12.0,23.4
2139,1945-11-10,Rio de Janeiro,63.0,29.9,23.9,25.8,36.0,28.0,30.7,9.8,9.8,0.0,10.7,20.2
2142,1945-11-13,Rio de Janeiro,61.0,32.5,23.5,26.9,39.4,27.9,32.0,2.4,2.4,0.0,24.0,49.0
2159,1945-11-30,Rio de Janeiro,65.0,23.7,21.6,22.8,27.9,21.3,23.8,45.4,45.4,0.0,31.8,61.6
2165,1945-12-06,Rio de Janeiro,63.0,23.9,21.9,23.0,28.8,21.6,24.3,36.4,36.4,0.0,32.9,59.4
2170,1945-12-11,Rio de Janeiro,55.0,25.0,21.6,23.0,28.2,24.0,25.5,17.8,17.8,0.0,16.6,29.9
2178,1945-12-19,Rio de Janeiro,65.0,26.7,23.6,24.6,32.2,27.3,28.8,52.5,52.5,0.0,14.8,31.7
2205,1946-01-15,Rio de Janeiro,51.0,30.6,24.2,27.1,38.3,28.8,32.6,0.5,0.5,0.0,9.5,16.9
2206,1946-01-16,Rio de Janeiro,53.0,28.0,23.9,25.5,33.9,29.2,30.6,6.6,6.6,0.0,8.9,21.2
2260,1946-03-11,Rio de Janeiro,65.0,28.8,24.1,25.8,35.8,28.7,30.9,22.3,22.3,0.0,11.6,20.2
2266,1946-03-17,Rio de Janeiro,61.0,27.2,24.3,25.4,32.7,29.2,30.4,3.1,3.1,0.0,11.2,23.4
2267,1946-03-18,Rio de Janeiro,65.0,24.9,23.6,24.4,29.3,27.4,28.2,39.5,39.5,0.0,14.0,27.0
2272,1946-03-23,Rio de Janeiro,61.0,29.1,23.9,25.9,35.9,29.0,31.5,1.4,1.4,0.0,9.9,19.8
2298,1946-04-18,Rio de Janeiro,65.0,22.0,20.4,21.1,24.4,22.2,23.1,53.5,53.5,0.0,15.9,35.3
2362,1946-06-21,Rio de Janeiro,63.0,24.5,20.1,21.9,27.3,22.4,24.3,17.4,17.4,0.0,11.8,21.2
2370,1946-06-29,Rio de Janeiro,63.0,21.5,19.1,20.1,22.7,18.6,20.6,8.5,8.5,0.0,20.4,51.1
2376,1946-07-05,Rio de Janeiro,53.0,20.1,19.0,19.7,21.9,20.3,20.9,9.3,9.3,0.0,14.5,25.2
2387,1946-07-16,Rio de Janeiro,53.0,23.4,20.7,21.6,26.5,23.7,25.0,6.0,6.0,0.0,9.0,18.0
2397,1946-07-26,Rio de Janeiro,63.0,19.8,14.0,17.4,19.9,13.0,16.9,24.6,24.6,0.0,21.3,43.9
2449,1946-09-16,Rio de Janeiro,65.0,21.1,19.1,19.9,23.9,18.5,21.1,69.9,69.9,0.0,25.0,50.4
2450,1946-09-17,Rio de Janeiro,53.0,20.3,17.5,19.2,21.5,17.7,19.8,3.7,3.7,0.0,21.1,51.5
2459,1946-09-26,Rio de Janeiro,61.0,27.8,22.1,24.1,32.7,25.3,28.2,2.4,2.4,0.0,10.2,19.4
2502,1946-11-08,Rio de Janeiro,63.0,30.7,24.1,26.3,36.1,28.1,30.6,17.1,17.1,0.0,14.7,44.3
2505,1946-11-11,Rio de Janeiro,55.0,23.7,20.7,22.0,23.6,21.2,21.9,6.4,6.4,0.0,30.8,61.9
2524,1946-11-30,Rio de Janeiro,65.0,24.0,21.9,23.1,27.9,22.9,25.5,95.4,95.4,0.0,24.6,46.8
2587,1947-02-01,Rio de Janeiro,61.0,26.5,24.3,25.3,31.3,29.5,30.4,4.5,4.5,0.0,9.9,19.4
2590,1947-02-04,Rio de Janeiro,51.0,29.9,22.9,26.5,36.2,26.6,31.1,0.1,0.1,0.0,10.2,19.4
2601,1947-02-15,Rio de Janeiro,63.0,28.4,23.8,25.9,33.3,28.4,29.7,29.1,29.1,0.0,13.8,41.8
2610,1947-02-24,Rio de Janeiro,51.0,28.2,24.8,26.2,33.1,29.6,31.5,1.3,1.3,0.0,8.2,20.2
2612,1947-02-26,Rio de Janeiro,63.0,28.1,24.4,25.9,33.7,29.5,31.4,17.5,17.5,0.0,7.7,18.0
2619,1947-03-05,Rio de Janeiro,53.0,29.0,24.2,26.0,33.4,29.2,30.8,7.5,7.5,0.0,12.7,33.5
2635,1947-03-21,Rio de Janeiro,65.0,23.6,22.8,23.3,28.0,23.4,24.7,160.3,160.3,0.0,27.3,54.7
2663,1947-04-18,Rio de Janeiro,55.0,28.5,22.5,24.1,32.0,25.6,27.3,3.5,3.5,0.0,19.7,46.1
2674,1947-04-29,Rio de Janeiro,63.0,22.8,20.8,21.5,24.6,22.6,23.2,42.7,42.7,0.0,20.2,33.1
2692,1947-05-17,Rio de Janeiro,63.0,25.2,21.5,23.4,28.8,24.2,26.5,5.1,5.1,0.0,10.9,22.0
2706,1947-05-31,Rio de Janeiro,61.0,24.5,19.2,21.6,26.7,20.9,23.8,2.9,2.9,0.0,10.4,25.2
2713,1947-06-07,Rio de Janeiro,61.0,22.2,19.6,20.7,24.9,22.2,23.4,3.6,3.6,0.0,6.2,13.7
2737,1947-07-01,Rio de Janeiro,3.0,25.6,21.0,23.1,29.3,24.2,26.8,0.0,0.0,0.0,6.7,13.7
2743,1947-07-07,Rio de Janeiro,61.0,22.0,18.2,20.0,25.9,16.2,19.5,4.5,4.5,0.0,32.6,62.6
2746,1947-07-10,Rio de Janeiro,55.0,18.8,16.7,18.0,19.4,15.0,18.1,13.0,13.0,0.0,25.0,49.3
2750,1947-07-14,Rio de Janeiro,51.0,19.1,16.8,18.1,17.5,15.6,16.5,1.0,1.0,0.0,21.5,40.0
2769,1947-08-02,Rio de Janeiro,61.0,18.9,17.1,18.2,20.7,16.5,19.1,23.5,23.5,0.0,19.1,36.0
2779,1947-08-12,Rio de Janeiro,61.0,19.8,18.1,18.8,22.1,18.8,20.1,8.8,8.8,0.0,19.5,38.9
2780,1947-08-13,Rio de Janeiro,53.0,18.8,17.3,18.1,18.9,17.3,18.3,3.8,3.8,0.0,11.3,21.2
2799,1947-09-01,Rio de Janeiro,63.0,20.0,16.6,18.2,22.4,14.2,16.7,14.4,14.4,0.0,34.4,62.6
2802,1947-09-04,Rio de Janeiro,51.0,20.3,17.9,18.9,20.0,18.2,19.4,0.1,0.1,0.0,10.0,19.1
2811,1947-09-13,Rio de Janeiro,55.0,22.4,19.4,20.5,25.5,22.4,23.6,3.7,3.7,0.0,7.6,17.3
2830,1947-10-02,Rio de Janeiro,61.0,21.2,20.1,20.6,22.6,21.3,22.1,5.3,5.3,0.0,15.5,24.8
2837,1947-10-09,Rio de Janeiro,61.0,23.7,20.4,22.0,26.7,23.3,25.0,7.5,7.5,0.0,10.9,18.4
2869,1947-11-10,Rio de Janeiro,61.0,19.9,18.7,19.4,22.0,19.5,20.7,13.8,13.8,0.0,11.7,19.1
2885,1947-11-26,Rio de Janeiro,61.0,23.3,20.4,21.6,26.1,21.3,23.3,5.6,5.6,0.0,21.1,49.3
2892,1947-12-03,Rio de Janeiro,63.0,21.4,20.5,20.7,23.5,21.0,22.1,40.9,40.9,0.0,18.0,33.5
2906,1947-12-17,Rio de Janeiro,63.0,30.9,23.5,26.4,36.0,22.2,29.8,6.9,6.9,0.0,33.9,68.8
2907,1947-12-18,Rio de Janeiro,61.0,23.4,21.1,22.2,24.1,21.6,22.7,3.7,3.7,0.0,31.5,62.3
2912,1947-12-23,Rio de Janeiro,53.0,27.2,22.0,24.1,34.1,25.7,28.7,3.1,3.1,0.0,7.9,20.5
2949,1948-01-29,Rio de Janeiro,61.0,25.2,23.8,24.4,30.1,27.6,29.1,18.3,18.3,0.0,10.7,18.7
2962,1948-02-11,Rio de Janeiro,65.0,24.4,23.5,23.9,29.2,26.2,27.5,97.3,97.3,0.0,13.4,25.2
2963,1948-02-12,Rio de Janeiro,53.0,25.4,23.3,24.1,29.2,26.6,27.5,8.8,8.8,0.0,10.7,19.1
2970,1948-02-19,Rio de Janeiro,63.0,28.9,24.1,25.9,35.9,28.5,31.4,23.5,23.5,0.0,11.3,22.3
3043,1948-05-02,Rio de Janeiro,65.0,22.0,20.4,21.1,23.1,20.7,22.4,51.6,51.6,0.0,23.8,45.4
3070,1948-05-29,Rio de Janeiro,51.0,25.6,17.4,20.4,27.2,17.8,21.1,0.6,0.6,0.0,25.1,53.3
3071,1948-05-30,Rio de Janeiro,63.0,20.9,19.1,20.1,22.6,20.4,21.5,31.1,31.1,0.0,15.3,24.5
3089,1948-06-17,Rio de Janeiro,55.0,19.8,17.3,18.5,20.6,18.4,19.4,4.0,4.0,0.0,9.4,19.8
3118,1948-07-16,Rio de Janeiro,61.0,21.6,19.7,20.4,23.5,21.4,22.2,12.6,12.6,0.0,12.9,21.2
3206,1948-10-12,Rio de Janeiro,61.0,24.9,20.9,22.1,26.8,20.1,23.9,7.9,7.9,0.0,33.2,64.1
3230,1948-11-05,Rio de Janeiro,61.0,23.3,20.5,21.7,25.6,23.1,24.4,6.0,6.0,0.0,11.5,20.2
3253,1948-11-28,Rio de Janeiro,55.0,21.9,20.3,21.1,23.5,21.4,22.7,15.5,15.5,0.0,17.0,36.0
3260,1948-12-05,Rio de Janeiro,61.0,28.1,22.9,25.1,34.2,26.7,29.5,2.5,2.5,0.0,11.5,22.7
