,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
147555,2010-06-13,Moscow,63.0,28.0,14.0,20.1,27.9,11.6,19.7,8.1,8.1,0.0,31.7,83.5
147568,2010-06-26,Moscow,2.0,31.8,16.6,25.5,32.2,16.0,25.1,0.0,0.0,0.0,11.9,24.1
147587,2010-07-15,Moscow,1.0,31.5,19.6,27.0,32.6,21.2,28.3,0.0,0.0,0.0,10.9,26.3
147588,2010-07-16,Moscow,51.0,32.7,21.4,28.1,34.5,23.2,30.0,0.3,0.3,0.0,8.2,19.1
147591,2010-07-19,Moscow,1.0,30.2,21.6,26.2,31.8,22.1,27.2,0.0,0.0,0.0,11.2,23.8
147592,2010-07-20,Moscow,63.0,31.8,21.8,26.4,34.8,22.5,28.4,5.0,5.0,0.0,11.2,28.4
147594,2010-07-22,Moscow,51.0,33.1,21.7,27.7,34.8,22.2,28.9,0.7,0.7,0.0,12.2,25.6
147595,2010-07-23,Moscow,1.0,34.5,21.4,28.7,36.1,23.8,30.0,0.0,0.0,0.0,10.0,25.9
147596,2010-07-24,Moscow,61.0,34.8,22.4,28.7,35.8,23.2,29.6,2.0,2.0,0.0,17.3,31.3
147597,2010-07-25,Moscow,2.0,35.2,22.1,29.0,35.1,22.6,28.8,0.0,0.0,0.0,17.3,38.5
147598,2010-07-26,Moscow,53.0,35.8,23.3,29.4,35.6,22.1,28.8,0.7,0.7,0.0,14.6,34.2
147599,2010-07-27,Moscow,53.0,34.4,21.5,28.6,35.3,20.9,28.2,0.9,0.9,0.0,15.1,31.7
147600,2010-07-28,Moscow,61.0,36.3,24.1,29.8,35.7,22.9,28.9,1.3,1.3,0.0,19.5,47.9
147601,2010-07-29,Moscow,2.0,35.9,23.5,29.8,34.3,23.6,28.4,0.0,0.0,0.0,26.3,49.7
147604,2010-08-01,Moscow,1.0,31.9,20.5,27.1,32.6,22.0,28.1,0.0,0.0,0.0,15.0,25.9
147605,2010-08-02,Moscow,55.0,36.6,22.0,29.1,36.5,23.6,29.4,1.2,1.2,0.0,14.3,38.9
147606,2010-08-03,Moscow,55.0,33.7,22.9,28.0,36.4,23.6,29.8,1.2,1.2,0.0,9.2,20.5
147607,2010-08-04,Moscow,51.0,36.3,21.3,28.8,36.9,21.9,29.3,0.8,0.8,0.0,13.8,37.4
147608,2010-08-05,Moscow,51.0,36.3,21.4,29.9,35.5,21.6,29.7,0.1,0.1,0.0,15.7,28.1
147609,2010-08-06,Moscow,53.0,37.5,23.7,30.2,38.4,23.9,31.3,0.5,0.5,0.0,10.0,23.0
147610,2010-08-07,Moscow,61.0,36.6,22.1,30.0,39.2,24.7,32.4,2.5,2.5,0.0,11.0,22.3
147611,2010-08-08,Moscow,1.0,35.6,23.8,29.7,37.1,24.6,31.2,0.0,0.0,0.0,12.5,25.6
147612,2010-08-09,Moscow,1.0,35.3,22.6,29.1,36.1,23.0,29.4,0.0,0.0,0.0,13.7,32.0
147613,2010-08-10,Moscow,61.0,34.3,23.1,27.9,35.4,23.2,28.5,2.3,2.3,0.0,15.8,33.5
147614,2010-08-11,Moscow,51.0,31.5,21.6,26.1,33.8,23.5,28.2,0.2,0.2,0.0,10.0,23.0
147617,2010-08-14,Moscow,1.0,29.8,20.7,25.4,29.9,21.3,25.7,0.0,0.0,0.0,11.9,24.8
147619,2010-08-16,Moscow,61.0,30.5,21.1,25.1,31.5,21.2,26.3,2.2,2.2,0.0,13.1,43.6
147626,2010-08-23,Moscow,63.0,23.4,15.8,18.9,22.4,15.2,18.2,10.4,10.4,0.0,25.8,63.0
147703,2010-11-08,Moscow,73.0,6.6,-1.3,1.9,3.3,-5.1,-1.9,3.5,2.6,0.63,18.4,35.3
147725,2010-11-30,Moscow,71.0,-16.1,-21.7,-17.9,-22.6,-28.3,-24.9,0.0,0.0,0.21,24.1,45.7
147797,2011-02-10,Moscow,71.0,-9.6,-17.4,-12.5,-15.3,-22.7,-18.3,0.0,0.0,0.21,17.7,31.7
147833,2011-03-18,Moscow,71.0,1.2,-4.4,-1.3,-2.4,-8.4,-5.3,0.0,0.0,0.14,12.8,26.6
147836,2011-03-21,Moscow,71.0,1.8,-6.0,-2.1,-1.0,-10.3,-5.5,0.1,0.0,0.07,9.5,13.0
147857,2011-04-11,Moscow,71.0,3.4,-2.6,0.9,-1.6,-6.1,-3.4,0.0,0.0,0.35,23.0,42.5
147942,2011-07-05,Moscow,63.0,24.6,18.4,20.5,24.0,19.6,21.3,17.6,17.6,0.0,25.0,56.9
147963,2011-07-26,Moscow,2.0,31.5,20.5,26.0,32.6,21.5,26.8,0.0,0.0,0.0,11.4,26.6
147965,2011-07-28,Moscow,53.0,31.6,19.8,25.9,33.2,21.6,27.9,2.9,2.9,0.0,11.8,26.6
147977,2011-08-09,Moscow,51.0,27.5,17.1,22.4,24.7,16.9,20.7,0.7,0.7,0.0,28.0,59.0
148023,2011-09-24,Moscow,61.0,13.7,6.5,9.8,11.3,3.4,7.2,1.3,1.3,0.0,16.3,40.7
148071,2011-11-11,Moscow,71.0,1.1,-1.9,0.1,-2.9,-5.1,-3.6,0.0,0.0,0.14,11.9,25.6
148101,2011-12-11,Moscow,71.0,0.4,-3.4,-1.0,-3.1,-7.4,-4.9,0.0,0.0,0.07,14.5,27.4
148118,2011-12-28,Moscow,2.0,0.4,-3.8,-1.9,-6.5,-9.9,-8.7,0.0,0.0,0.0,33.2,62.3
148154,2012-02-02,Moscow,73.0,-16.3,-22.1,-17.9,-22.6,-27.2,-24.3,4.3,0.0,3.08,24.2,43.2
148156,2012-02-04,Moscow,71.0,-15.6,-25.6,-20.0,-22.6,-30.7,-26.2,0.0,0.0,0.21,22.7,41.4
148222,2012-04-10,Moscow,71.0,3.8,0.5,1.7,-0.7,-4.1,-3.0,0.2,0.0,0.21,20.5,36.4
148243,2012-05-01,Moscow,2.0,16.6,3.1,9.7,11.4,-1.5,4.6,0.0,0.0,0.0,34.2,68.0
148423,2012-10-28,Moscow,75.0,7.6,-0.1,3.2,5.9,-5.6,-0.7,22.2,15.0,5.04,23.3,43.2
148468,2012-12-12,Moscow,3.0,-9.3,-15.9,-13.1,-16.6,-22.0,-19.5,0.0,0.0,0.0,26.5,45.4
148481,2012-12-25,Moscow,73.0,-5.3,-19.5,-12.9,-12.9,-26.1,-20.0,1.9,0.0,1.75,32.4,59.4
148570,2013-03-24,Moscow,73.0,-8.4,-10.3,-9.3,-16.4,-18.2,-17.1,11.1,0.0,7.77,35.1,64.8
148664,2013-06-26,Moscow,51.0,29.7,18.2,25.1,31.8,20.0,27.3,0.1,0.1,0.0,11.9,28.8
148666,2013-06-28,Moscow,63.0,29.6,18.5,24.3,33.2,20.3,27.2,5.2,5.2,0.0,6.9,22.7
148932,2014-03-21,Moscow,71.0,4.9,-8.1,-0.2,-0.9,-13.3,-6.0,0.0,0.0,0.07,29.2,56.2
148939,2014-03-28,Moscow,2.0,3.0,-5.2,-0.3,-3.9,-12.3,-7.0,0.0,0.0,0.0,30.5,63.7
148956,2014-04-14,Moscow,73.0,7.6,0.9,4.6,3.1,-3.0,0.3,3.7,1.3,1.68,23.9,46.4
149009,2014-06-06,Moscow,2.0,30.7,15.4,24.5,30.1,14.3,23.8,0.0,0.0,0.0,9.5,16.9
149048,2014-07-15,Moscow,1.0,29.3,16.7,24.4,28.3,15.6,23.8,0.0,0.0,0.0,11.8,24.8
149049,2014-07-16,Moscow,1.0,30.2,16.7,24.6,31.0,16.8,24.8,0.0,0.0,0.0,9.8,23.8
149061,2014-07-28,Moscow,0.0,31.0,17.3,25.2,30.4,16.5,24.3,0.0,0.0,0.0,9.7,25.9
149063,2014-07-30,Moscow,61.0,31.4,20.6,25.8,31.4,19.2,25.2,1.9,1.9,0.0,18.1,40.0
149065,2014-08-01,Moscow,2.0,32.4,18.5,27.2,31.6,18.1,26.9,0.0,0.0,0.0,7.5,18.7
149297,2015-03-21,Moscow,71.0,4.8,-3.8,0.4,0.1,-8.2,-3.6,0.4,0.1,0.28,18.1,36.7
149383,2015-06-15,Moscow,2.0,27.9,16.5,22.5,26.6,17.1,22.4,0.0,0.0,0.0,21.3,58.7
149407,2015-07-09,Moscow,61.0,26.8,16.9,21.8,27.5,16.0,22.5,9.2,9.2,0.0,25.0,64.1
149438,2015-08-09,Moscow,0.0,30.3,14.7,23.8,30.6,14.3,23.8,0.0,0.0,0.0,17.0,35.6
149475,2015-09-15,Moscow,2.0,16.4,8.3,12.8,15.0,6.4,11.5,0.0,0.0,0.0,7.6,10.8
149515,2015-10-25,Moscow,51.0,5.1,3.8,4.4,2.9,1.2,2.1,1.7,1.7,0.0,10.0,15.1
149558,2015-12-07,Moscow,51.0,7.1,2.7,5.0,0.3,-3.9,-1.5,0.2,0.2,0.0,37.7,85.7
149559,2015-12-08,Moscow,51.0,2.5,0.1,1.5,-4.3,-5.4,-4.9,0.1,0.1,0.0,31.8,59.8
149578,2015-12-27,Moscow,71.0,-0.4,-4.3,-3.0,-6.4,-11.2,-10.0,0.1,0.0,0.35,33.4,72.7
149655,2016-03-13,Moscow,71.0,2.0,-3.5,-1.2,-2.4,-7.6,-5.4,0.0,0.0,0.07,14.7,27.4
149676,2016-04-03,Moscow,3.0,6.2,1.2,3.3,-0.9,-5.2,-3.1,0.0,0.0,0.0,37.5,70.9
149695,2016-04-22,Moscow,71.0,8.4,1.3,4.2,5.2,-2.6,0.8,6.1,5.7,0.28,14.1,37.4
149760,2016-06-26,Moscow,0.0,31.0,19.1,25.6,32.5,19.1,26.4,0.0,0.0,0.0,14.9,33.1
149770,2016-07-06,Moscow,3.0,21.2,13.9,17.9,17.2,10.9,14.4,0.0,0.0,0.0,29.7,60.5
149782,2016-07-18,Moscow,63.0,28.8,19.1,23.3,29.4,17.3,23.1,13.3,13.3,0.0,21.9,47.5
149810,2016-08-15,Moscow,63.0,14.9,13.8,14.5,13.5,12.0,12.7,52.6,52.6,0.0,24.5,48.2
149884,2016-10-28,Moscow,71.0,2.7,-0.2,0.9,-1.9,-5.2,-3.5,0.0,0.0,0.14,20.7,38.5
149920,2016-12-03,Moscow,3.0,-3.5,-6.7,-5.3,-6.8,-10.6,-8.9,0.0,0.0,0.0,6.9,10.1
150027,2017-03-20,Moscow,71.0,4.3,0.4,2.0,1.9,-2.9,-0.8,2.6,2.0,0.42,8.1,17.3
150030,2017-03-23,Moscow,73.0,8.1,-2.2,3.3,3.1,-6.2,-0.8,5.7,3.7,1.4,19.1,40.3
150031,2017-03-24,Moscow,71.0,8.1,-3.2,1.6,3.3,-7.7,-2.6,2.5,2.1,0.28,16.5,34.2
150040,2017-04-02,Moscow,73.0,9.5,0.2,4.3,7.5,-5.7,0.4,3.0,2.1,0.63,25.3,50.0
150078,2017-05-10,Moscow,73.0,7.9,-1.5,3.2,5.7,-5.0,-0.2,5.3,4.5,0.56,14.2,31.3
150205,2017-09-14,Moscow,51.0,18.2,12.7,15.7,14.1,10.7,12.8,0.4,0.4,0.0,31.2,72.4
150210,2017-09-19,Moscow,3.0,14.1,8.5,12.5,10.1,5.9,8.3,0.0,0.0,0.0,34.1,63.4
150285,2017-12-03,Moscow,71.0,-0.0,-3.2,-1.6,-2.9,-6.7,-4.7,0.0,0.0,0.07,6.3,9.7
150302,2017-12-20,Moscow,71.0,0.2,-1.2,-0.4,-2.2,-4.5,-3.4,0.0,0.0,0.21,8.1,15.5
150414,2018-04-11,Moscow,73.0,6.6,-3.4,2.2,1.3,-7.8,-3.0,1.0,0.2,0.56,24.8,48.6
150463,2018-05-30,Moscow,2.0,22.6,11.9,18.4,18.7,9.8,15.2,0.0,0.0,0.0,30.6,59.4
150476,2018-06-12,Moscow,61.0,23.0,13.5,17.6,21.0,11.1,16.0,7.4,7.4,0.0,26.5,61.6
150584,2018-09-28,Moscow,53.0,13.9,6.4,9.7,9.4,1.8,5.1,2.4,2.4,0.0,34.4,79.9
150612,2018-10-26,Moscow,71.0,3.7,0.1,1.5,-0.4,-3.7,-2.4,0.1,0.1,0.07,14.0,28.1
150626,2018-11-09,Moscow,51.0,3.8,2.0,3.0,1.4,-0.9,0.5,0.1,0.1,0.0,7.5,12.2
150688,2019-01-10,Moscow,71.0,-9.7,-16.2,-12.0,-13.9,-20.8,-16.5,0.0,0.0,0.14,8.6,13.7
150742,2019-03-05,Moscow,61.0,3.8,-1.3,1.9,-0.8,-5.8,-2.7,5.4,5.4,0.0,21.1,36.7
150756,2019-03-19,Moscow,61.0,3.6,-1.8,1.2,0.0,-5.8,-2.9,3.2,3.2,0.0,17.7,33.5
150758,2019-03-21,Moscow,71.0,2.9,-4.6,-0.2,-0.6,-8.7,-4.0,0.0,0.0,0.07,13.2,24.5
150760,2019-03-23,Moscow,71.0,3.5,-4.9,0.3,-0.6,-9.2,-3.9,0.0,0.0,0.14,20.0,38.2
150765,2019-03-28,Moscow,71.0,2.0,-4.6,-1.6,-3.2,-9.7,-6.3,0.0,0.0,0.07,21.9,43.6
150781,2019-04-13,Moscow,71.0,5.7,0.4,3.3,1.1,-4.3,-1.5,0.0,0.0,0.35,20.2,41.8
150783,2019-04-15,Moscow,73.0,10.1,-1.0,4.0,5.5,-5.2,-0.6,1.2,0.0,0.91,19.7,41.4
150828,2019-05-30,Moscow,61.0,28.1,15.2,20.9,26.5,14.4,20.2,2.3,2.3,0.0,21.0,48.6
150851,2019-06-22,Moscow,61.0,30.5,20.0,24.9,30.4,19.8,25.3,2.4,2.4,0.0,20.5,46.1
150960,2019-10-09,Moscow,71.0,6.3,1.0,3.9,3.1,-3.6,-0.1,4.4,4.3,0.07,22.7,42.8
150979,2019-10-28,Moscow,3.0,10.4,1.1,5.1,3.5,-2.3,0.2,0.0,0.0,0.0,35.5,69.1
151031,2019-12-19,Moscow,3.0,5.2,1.2,2.9,-0.9,-5.4,-4.1,0.0,0.0,0.0,36.2,70.2
151081,2020-02-07,Moscow,71.0,-7.9,-13.1,-9.7,-14.3,-19.1,-16.4,0.0,0.0,0.49,27.5,54.7
151088,2020-02-14,Moscow,71.0,1.0,-6.8,-1.9,-2.9,-11.2,-5.9,0.0,0.0,0.14,15.1,27.4
151116,2020-03-13,Moscow,53.0,7.5,1.7,4.9,1.3,-4.2,-1.7,2.1,2.1,0.0,46.9,97.6
151149,2020-04-15,Moscow,71.0,7.0,0.7,3.4,2.6,-3.5,-1.0,1.2,0.9,0.21,21.0,43.6
151156,2020-04-22,Moscow,51.0,6.5,0.9,4.1,-0.7,-4.4,-2.1,0.2,0.2,0.0,37.7,76.3
151177,2020-05-13,Moscow,3.0,11.3,3.1,7.6,6.2,-4.0,1.8,0.0,0.0,0.0,35.9,66.2
151193,2020-05-29,Moscow,63.0,15.8,11.1,13.9,16.1,9.5,13.1,40.7,40.7,0.0,18.8,33.5
151304,2020-09-17,Moscow,63.0,22.1,8.9,15.1,20.5,5.8,12.6,19.8,19.8,0.0,25.8,60.8
151357,2020-11-09,Moscow,71.0,2.7,-0.9,1.0,-2.4,-5.3,-4.0,0.0,0.0,0.07,23.3,43.9
151410,2021-01-01,Moscow,53.0,0.2,-2.6,-1.0,-4.0,-7.4,-5.6,3.9,3.9,0.0,17.2,31.3
151452,2021-02-12,Moscow,73.0,-14.8,-16.1,-15.5,-21.1,-23.8,-22.4,14.5,0.0,10.15,27.9,52.2
151453,2021-02-13,Moscow,75.0,-13.7,-15.9,-14.8,-19.7,-24.0,-21.4,9.4,0.0,6.65,32.9,63.4
151460,2021-02-20,Moscow,71.0,-10.7,-20.5,-14.7,-15.0,-25.6,-19.2,0.0,0.0,0.35,9.5,11.9
151520,2021-04-21,Moscow,73.0,7.9,1.3,4.9,4.2,-2.5,1.2,4.1,2.2,1.33,14.8,31.7
151535,2021-05-06,Moscow,53.0,16.1,6.3,11.0,11.2,3.2,6.9,1.6,1.6,0.0,36.9,78.5
151582,2021-06-22,Moscow,0.0,31.5,17.2,25.5,33.7,17.5,27.3,0.0,0.0,0.0,9.6,19.4
151583,2021-06-23,Moscow,0.0,32.7,19.5,27.7,35.4,21.0,30.4,0.0,0.0,0.0,8.4,14.8
151584,2021-06-24,Moscow,0.0,32.3,20.4,27.4,34.9,22.4,29.9,0.0,0.0,0.0,10.6,22.0
151586,2021-06-26,Moscow,1.0,31.2,20.8,27.0,34.4,23.2,29.9,0.0,0.0,0.0,7.9,19.4
151587,2021-06-27,Moscow,51.0,32.0,22.6,27.3,34.8,23.8,29.6,0.3,0.3,0.0,11.9,27.0
151603,2021-07-13,Moscow,0.0,31.4,18.9,26.6,33.0,19.7,27.5,0.0,0.0,0.0,9.2,17.6
151604,2021-07-14,Moscow,1.0,32.1,21.0,27.1,33.7,21.2,28.2,0.0,0.0,0.0,9.7,19.8
151605,2021-07-15,Moscow,61.0,31.8,19.2,25.4,34.1,21.3,28.1,2.6,2.6,0.0,15.6,34.9
151606,2021-07-16,Moscow,0.0,31.4,20.3,26.8,33.3,23.2,28.7,0.0,0.0,0.0,9.8,23.0
151607,2021-07-17,Moscow,63.0,31.1,21.1,25.4,34.2,23.0,27.9,3.7,3.7,0.0,16.9,38.2
151743,2021-11-30,Moscow,73.0,7.7,-3.0,1.2,4.1,-10.6,-5.3,13.4,8.2,3.64,35.6,75.2
151757,2021-12-14,Moscow,73.0,-2.9,-6.4,-4.2,-5.9,-10.4,-7.5,2.5,0.0,1.75,7.1,10.8
151875,2022-04-11,Moscow,61.0,3.7,1.5,2.4,0.2,-2.7,-1.4,14.7,14.7,0.0,15.6,45.7
151966,2022-07-11,Moscow,51.0,31.4,18.5,25.3,29.9,18.2,24.2,0.4,0.4,0.0,27.0,64.8
151991,2022-08-05,Moscow,1.0,29.0,19.0,24.2,29.4,19.7,24.9,0.0,0.0,0.0,10.8,25.2
152011,2022-08-25,Moscow,0.0,30.2,16.6,23.8,29.6,15.7,23.2,0.0,0.0,0.0,9.7,19.8
152013,2022-08-27,Moscow,2.0,30.0,16.1,23.8,29.1,15.8,23.0,0.0,0.0,0.0,12.0,24.8
152041,2022-09-24,Moscow,61.0,9.3,7.4,8.2,6.5,5.3,5.8,30.9,30.9,0.0,17.0,32.0
