,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14797,1980-07-07,Tokyo,55.0,28.4,22.7,24.9,32.9,27.7,29.8,5.3,5.3,0.0,15.9,42.8
14841,1980-08-20,Tokyo,63.0,25.8,22.5,23.8,29.9,26.5,28.0,29.2,29.2,0.0,8.3,17.6
14853,1980-09-01,Tokyo,61.0,25.6,21.3,23.4,29.7,24.0,27.0,16.7,16.7,0.0,10.0,15.5
14863,1980-09-11,Tokyo,51.0,28.8,25.0,26.5,30.1,24.9,27.0,1.2,1.2,0.0,45.4,72.7
14874,1980-09-22,Tokyo,53.0,24.6,17.2,21.2,26.5,16.3,22.3,8.7,8.7,0.0,17.9,26.6
14876,1980-09-24,Tokyo,55.0,19.6,16.0,17.7,20.2,16.5,18.3,7.0,7.0,0.0,11.5,16.6
14896,1980-10-14,Tokyo,65.0,23.5,12.8,18.0,25.2,11.4,17.0,61.6,61.6,0.0,40.0,66.6
14942,1980-11-29,Tokyo,61.0,14.8,5.4,9.2,10.4,3.1,5.6,2.3,2.3,0.0,29.8,45.7
14955,1980-12-12,Tokyo,63.0,13.8,1.7,7.6,11.6,-3.8,4.8,14.6,14.6,0.0,27.0,65.2
14966,1980-12-23,Tokyo,63.0,4.4,1.4,2.9,0.3,-4.2,-1.9,28.7,28.7,0.0,32.6,50.8
14967,1980-12-24,Tokyo,53.0,6.9,4.1,4.9,2.9,-4.4,-1.7,3.6,3.6,0.0,41.8,67.7
14975,1981-01-01,Tokyo,61.0,5.8,0.4,3.0,2.1,-3.3,-0.2,2.7,2.7,0.0,12.3,21.2
15018,1981-02-13,Tokyo,53.0,10.5,3.6,6.5,8.4,0.7,3.9,0.5,0.5,0.0,8.8,14.8
15021,1981-02-16,Tokyo,75.0,13.5,1.6,8.9,11.6,-3.1,6.1,15.1,12.5,1.82,21.5,34.2
15022,1981-02-17,Tokyo,75.0,1.3,-9.1,-2.5,-3.3,-13.4,-7.0,15.3,4.3,7.7,21.3,33.5
15029,1981-02-24,Tokyo,51.0,3.5,-1.5,1.8,0.3,-5.9,-1.7,1.0,1.0,0.0,15.4,22.0
15042,1981-03-09,Tokyo,71.0,5.8,0.8,3.7,2.3,-2.9,0.3,5.2,5.0,0.14,14.8,23.0
15047,1981-03-14,Tokyo,63.0,12.9,5.3,8.3,10.6,2.4,5.8,14.8,14.8,0.0,26.7,69.1
15058,1981-03-25,Tokyo,55.0,14.9,8.9,12.2,13.9,7.5,10.3,9.3,9.3,0.0,39.2,60.5
15064,1981-03-31,Tokyo,53.0,5.9,-1.6,2.0,2.5,-5.0,-1.3,3.2,3.2,0.0,12.6,19.1
15065,1981-04-01,Tokyo,61.0,8.5,2.7,6.5,6.7,-0.5,4.5,8.6,8.6,0.0,10.5,19.1
15066,1981-04-02,Tokyo,61.0,11.3,1.0,6.2,7.8,-2.9,1.8,7.2,7.2,0.0,39.7,65.2
15083,1981-04-19,Tokyo,63.0,16.0,8.2,10.9,10.3,5.1,7.4,37.0,37.0,0.0,62.7,101.5
15093,1981-04-29,Tokyo,61.0,20.4,14.9,17.5,19.0,13.8,16.1,2.6,2.6,0.0,29.6,45.0
15105,1981-05-11,Tokyo,61.0,20.0,15.4,17.5,19.9,15.1,17.5,3.2,3.2,0.0,21.9,40.7
15111,1981-05-17,Tokyo,63.0,15.4,11.3,12.5,14.5,7.4,9.7,59.8,59.8,0.0,27.9,44.6
15138,1981-06-13,Tokyo,61.0,24.1,19.2,21.1,27.2,21.9,24.0,27.8,27.8,0.0,8.8,19.1
15148,1981-06-23,Tokyo,63.0,28.7,19.2,22.8,31.6,20.2,24.3,7.9,7.9,0.0,51.5,88.9
15177,1981-07-22,Tokyo,63.0,28.6,22.2,24.5,35.0,25.7,28.7,17.8,17.8,0.0,12.8,19.1
15208,1981-08-22,Tokyo,65.0,26.2,24.2,25.2,30.3,23.1,27.1,92.1,92.1,0.0,53.8,110.5
15209,1981-08-23,Tokyo,63.0,29.5,21.4,24.7,35.9,24.6,27.7,5.0,5.0,0.0,25.6,71.3
15221,1981-09-04,Tokyo,63.0,28.0,20.4,24.6,29.1,21.5,25.2,10.4,10.4,0.0,52.4,80.3
15249,1981-10-02,Tokyo,61.0,25.0,13.5,18.0,22.3,12.2,15.6,1.9,1.9,0.0,31.4,46.4
15269,1981-10-22,Tokyo,65.0,19.9,13.9,17.0,16.4,12.5,14.9,123.6,123.6,0.0,44.6,78.8
15280,1981-11-02,Tokyo,63.0,14.8,11.1,12.5,14.9,8.1,11.0,34.7,34.7,0.0,20.7,81.4
15308,1981-11-30,Tokyo,53.0,4.3,1.6,2.7,0.9,-2.4,-1.1,2.6,2.6,0.0,14.6,22.3
15340,1982-01-01,Tokyo,53.0,8.9,2.9,5.2,6.4,0.0,2.4,1.4,1.4,0.0,11.2,16.9
15343,1982-01-04,Tokyo,65.0,12.2,5.0,9.7,12.3,1.8,8.3,45.9,45.9,0.0,15.8,39.2
15344,1982-01-05,Tokyo,63.0,14.4,3.1,7.2,10.5,-1.0,2.8,5.0,5.0,0.0,32.1,59.8
15367,1982-01-28,Tokyo,73.0,6.0,-2.3,1.6,1.0,-8.7,-3.6,1.2,0.1,0.77,25.1,38.5
15393,1982-02-23,Tokyo,71.0,8.4,1.3,4.6,5.2,-2.9,0.6,0.2,0.0,0.21,22.2,36.4
15399,1982-03-01,Tokyo,55.0,7.2,0.8,4.5,4.0,-2.6,0.7,6.4,6.4,0.0,29.1,48.2
15418,1982-03-20,Tokyo,53.0,9.4,7.2,8.0,7.5,4.4,5.4,5.4,5.4,0.0,13.6,18.7
15419,1982-03-21,Tokyo,53.0,12.6,4.0,9.0,10.7,0.6,5.0,3.6,3.6,0.0,32.1,52.2
15422,1982-03-24,Tokyo,71.0,14.2,3.0,8.3,11.1,-3.4,3.8,0.5,0.5,0.07,25.0,38.2
15493,1982-06-03,Tokyo,63.0,23.2,16.3,20.2,23.6,15.9,20.6,47.3,47.3,0.0,47.6,82.4
15552,1982-08-01,Tokyo,63.0,25.1,22.0,23.8,25.9,19.1,22.7,60.2,60.2,0.0,72.1,126.7
15553,1982-08-02,Tokyo,63.0,27.5,23.7,25.0,26.5,23.2,24.5,6.7,6.7,0.0,52.6,82.8
15578,1982-08-27,Tokyo,55.0,28.0,24.1,25.5,30.1,25.3,27.4,6.4,6.4,0.0,30.6,48.6
15593,1982-09-11,Tokyo,65.0,21.8,18.2,20.2,23.8,16.7,21.1,70.9,70.9,0.0,26.1,43.6
15594,1982-09-12,Tokyo,65.0,22.9,18.5,20.4,23.3,15.4,18.7,73.6,73.6,0.0,63.6,106.6
15618,1982-10-06,Tokyo,55.0,17.8,14.9,16.2,18.3,14.1,16.2,15.6,15.6,0.0,13.8,22.7
15650,1982-11-07,Tokyo,63.0,13.8,12.7,13.0,13.4,11.7,12.5,18.3,18.3,0.0,11.2,19.1
15651,1982-11-08,Tokyo,53.0,17.7,14.2,15.4,17.1,14.2,15.2,2.3,2.3,0.0,9.4,14.8
15672,1982-11-29,Tokyo,63.0,18.6,6.7,12.2,13.7,4.6,10.0,20.3,20.3,0.0,52.7,88.9
15673,1982-11-30,Tokyo,63.0,21.0,7.8,14.1,22.9,6.2,13.3,18.8,18.8,0.0,61.2,99.0
15682,1982-12-09,Tokyo,51.0,7.1,1.4,3.8,4.4,-1.5,1.2,0.8,0.8,0.0,8.4,15.5
15685,1982-12-12,Tokyo,51.0,11.4,5.0,8.9,9.5,0.5,5.9,3.5,3.5,0.0,24.9,43.6
15691,1982-12-18,Tokyo,71.0,8.4,2.2,5.0,4.3,-1.4,1.0,0.8,0.5,0.21,22.1,37.1
15695,1982-12-22,Tokyo,53.0,9.3,3.3,6.7,8.1,1.0,4.9,2.7,2.7,0.0,7.2,15.8
15709,1983-01-05,Tokyo,55.0,11.9,2.7,7.1,10.0,-0.3,4.7,7.0,7.0,0.0,13.4,19.1
15722,1983-01-18,Tokyo,61.0,4.2,0.1,2.7,-0.1,-3.1,-1.4,12.0,12.0,0.0,27.1,42.5
15734,1983-01-30,Tokyo,61.0,14.0,0.6,6.4,10.6,-6.0,1.9,3.2,3.2,0.0,32.7,50.0
15752,1983-02-17,Tokyo,73.0,4.1,2.1,3.3,1.8,-3.6,-1.9,33.9,30.7,2.24,30.3,47.2
15753,1983-02-18,Tokyo,73.0,10.3,-2.9,3.4,7.7,-7.8,0.1,2.4,1.5,0.63,13.8,29.9
15759,1983-02-24,Tokyo,55.0,3.5,1.2,2.4,-0.8,-1.7,-1.3,6.5,6.5,0.0,20.6,35.3
15780,1983-03-17,Tokyo,55.0,12.9,2.1,6.9,8.0,-2.2,1.9,3.0,3.0,0.0,40.8,63.7
15795,1983-04-01,Tokyo,63.0,13.6,8.4,11.3,10.3,4.7,8.1,31.9,31.9,0.0,35.8,72.4
15830,1983-05-06,Tokyo,53.0,20.7,14.8,17.7,19.4,13.0,17.7,3.8,3.8,0.0,39.6,66.6
15831,1983-05-07,Tokyo,63.0,24.3,13.9,19.2,24.2,14.1,18.5,7.5,7.5,0.0,55.8,99.0
15840,1983-05-16,Tokyo,63.0,20.8,14.7,16.8,21.1,12.6,16.5,43.0,43.0,0.0,32.5,84.6
15866,1983-06-11,Tokyo,61.0,20.0,13.3,16.1,21.4,12.4,15.3,2.6,2.6,0.0,20.2,37.1
15875,1983-06-20,Tokyo,65.0,22.7,17.9,20.0,22.9,18.4,20.0,70.2,70.2,0.0,28.5,46.1
15930,1983-08-14,Tokyo,61.0,29.4,24.0,25.9,31.9,23.7,27.6,9.2,9.2,0.0,38.4,59.0
15932,1983-08-16,Tokyo,63.0,28.0,25.2,26.1,32.5,26.5,29.4,30.4,30.4,0.0,40.1,71.3
15933,1983-08-17,Tokyo,63.0,26.9,24.9,25.6,30.3,25.3,26.9,24.5,24.5,0.0,41.5,78.5
15948,1983-09-01,Tokyo,63.0,27.6,22.7,25.0,33.1,27.3,30.0,7.5,7.5,0.0,8.6,15.8
15967,1983-09-20,Tokyo,63.0,22.2,19.2,20.7,24.4,21.3,22.9,19.0,19.0,0.0,10.0,16.6
15972,1983-09-25,Tokyo,63.0,23.3,19.1,21.1,26.2,21.3,24.0,14.5,14.5,0.0,7.9,14.8
15974,1983-09-27,Tokyo,63.0,17.7,15.5,16.3,17.5,15.0,16.0,41.2,41.2,0.0,17.1,24.8
16004,1983-10-27,Tokyo,61.0,19.6,9.3,13.1,16.0,7.6,10.7,1.8,1.8,0.0,29.5,40.7
16014,1983-11-06,Tokyo,55.0,13.1,11.0,12.1,10.8,6.9,9.0,12.2,12.2,0.0,26.9,42.5
16049,1983-12-11,Tokyo,61.0,14.6,0.4,8.0,12.5,-3.4,3.8,3.8,3.8,0.0,29.1,56.5
16062,1983-12-24,Tokyo,71.0,3.9,-1.4,1.4,-0.0,-5.0,-2.2,1.1,1.0,0.07,9.7,16.9
16088,1984-01-19,Tokyo,73.0,0.3,-5.5,-1.8,-5.2,-10.8,-7.0,10.2,0.1,7.14,23.3,35.6
16090,1984-01-21,Tokyo,73.0,1.7,-3.0,0.3,-2.6,-7.9,-4.6,7.2,2.1,3.64,28.0,39.2
16091,1984-01-22,Tokyo,73.0,3.2,-7.8,-1.7,-1.4,-12.7,-6.3,4.8,4.2,0.42,28.7,41.4
16097,1984-01-28,Tokyo,71.0,3.8,-3.2,-0.6,0.0,-9.0,-5.1,0.5,0.3,0.28,23.2,36.4
16100,1984-01-31,Tokyo,75.0,2.1,-1.4,0.8,-2.7,-5.7,-4.2,22.1,7.1,10.5,31.9,54.4
16103,1984-02-03,Tokyo,71.0,1.5,-12.6,-4.3,-3.3,-17.9,-9.9,0.3,0.0,0.28,28.8,44.3
16106,1984-02-06,Tokyo,71.0,0.4,-11.0,-4.5,-3.8,-15.8,-9.3,0.4,0.0,0.28,23.2,34.6
16107,1984-02-07,Tokyo,1.0,0.0,-10.8,-6.0,-6.3,-16.6,-11.7,0.0,0.0,0.0,25.2,36.4
16115,1984-02-15,Tokyo,71.0,2.7,-5.1,-0.9,-1.0,-9.0,-5.0,0.1,0.0,0.14,14.2,20.9
16117,1984-02-17,Tokyo,75.0,2.1,-2.8,-0.6,-1.9,-8.0,-5.8,26.1,1.4,17.43,29.7,48.6
16118,1984-02-18,Tokyo,1.0,0.0,-10.1,-4.2,-3.1,-14.7,-8.2,0.0,0.0,0.0,14.1,22.7
16120,1984-02-20,Tokyo,71.0,-0.1,-6.5,-2.9,-3.2,-11.0,-6.8,0.0,0.0,0.21,9.9,17.3
16122,1984-02-22,Tokyo,71.0,1.5,-2.6,-0.6,-1.1,-6.7,-4.0,0.0,0.0,0.07,12.9,18.0
16123,1984-02-23,Tokyo,75.0,2.7,-0.3,1.4,-1.7,-5.3,-3.6,13.1,6.6,4.55,32.0,47.2
16125,1984-02-25,Tokyo,71.0,3.6,-3.8,-0.4,0.9,-8.0,-3.7,0.3,0.0,0.21,10.5,15.8
16126,1984-02-26,Tokyo,73.0,2.8,-2.9,1.1,-2.2,-7.0,-3.6,18.9,16.6,1.61,36.2,55.4
16132,1984-03-03,Tokyo,73.0,8.9,0.1,3.8,7.1,-3.6,0.5,4.1,2.5,1.12,15.2,26.6
16149,1984-03-20,Tokyo,61.0,3.8,-3.8,1.3,-0.1,-7.7,-3.0,7.4,7.4,0.0,20.8,34.9
16160,1984-03-31,Tokyo,53.0,17.5,2.4,8.1,16.6,-1.6,4.3,9.3,9.3,0.0,30.8,46.8
16168,1984-04-08,Tokyo,61.0,10.1,0.3,5.4,7.9,-3.4,1.8,2.9,2.9,0.0,24.9,52.6
16176,1984-04-16,Tokyo,53.0,13.5,6.3,10.1,12.8,5.0,9.0,2.5,2.5,0.0,8.4,13.0
16179,1984-04-19,Tokyo,65.0,8.8,5.8,7.1,5.2,1.6,3.1,39.1,39.1,0.0,24.3,36.7
16192,1984-05-02,Tokyo,61.0,17.8,8.3,12.7,14.5,6.8,10.6,2.3,2.3,0.0,32.8,63.4
16231,1984-06-10,Tokyo,55.0,22.8,20.9,21.7,24.6,18.2,21.1,3.3,3.3,0.0,45.5,67.0
16290,1984-08-08,Tokyo,61.0,31.4,24.6,27.8,38.2,29.9,33.4,3.9,3.9,0.0,10.1,18.4
16304,1984-08-22,Tokyo,1.0,29.9,24.6,27.2,32.0,25.9,27.9,0.0,0.0,0.0,55.5,83.5
16317,1984-09-04,Tokyo,53.0,33.8,23.0,27.5,39.0,24.8,30.9,1.8,1.8,0.0,20.4,31.3
16323,1984-09-10,Tokyo,55.0,29.1,22.1,25.2,33.5,25.2,28.7,5.7,5.7,0.0,13.2,19.4
16329,1984-09-16,Tokyo,61.0,23.8,19.4,21.4,26.9,21.7,23.9,5.2,5.2,0.0,10.8,16.9
16346,1984-10-03,Tokyo,55.0,27.5,16.9,22.1,29.0,16.5,22.4,6.3,6.3,0.0,41.6,67.3
16394,1984-11-20,Tokyo,61.0,6.0,4.5,5.4,1.6,-0.5,0.5,12.6,12.6,0.0,31.9,48.2
16415,1984-12-11,Tokyo,63.0,11.5,8.4,10.6,9.1,6.6,7.9,40.5,40.5,0.0,22.6,37.4
16420,1984-12-16,Tokyo,75.0,6.0,1.8,3.7,2.7,-4.4,-0.7,25.2,19.6,3.92,30.7,51.8
16427,1984-12-23,Tokyo,71.0,4.6,-3.6,0.1,0.5,-7.5,-3.5,1.0,0.4,0.49,13.7,23.0
16433,1984-12-29,Tokyo,71.0,3.7,-4.6,0.0,-0.2,-8.3,-4.0,1.3,0.5,0.56,12.4,21.2
16458,1985-01-23,Tokyo,71.0,9.1,0.5,3.9,5.4,-3.0,-0.3,0.6,0.2,0.35,20.5,33.1
16459,1985-01-24,Tokyo,73.0,2.4,-2.4,0.5,-1.3,-7.2,-3.4,3.0,0.6,1.75,12.6,19.8
16462,1985-01-27,Tokyo,61.0,4.3,-1.2,1.8,0.1,-5.4,-1.7,4.4,4.4,0.0,14.0,24.1
16463,1985-01-28,Tokyo,73.0,11.0,0.8,4.6,9.1,-3.1,1.4,1.1,0.2,0.91,16.5,25.2
16464,1985-01-29,Tokyo,73.0,1.5,-5.1,-1.2,-2.4,-10.4,-5.1,4.2,0.4,2.73,18.9,29.5
16465,1985-01-30,Tokyo,0.0,1.4,-8.1,-3.8,-5.6,-12.2,-9.4,0.0,0.0,0.0,29.5,51.5
16475,1985-02-09,Tokyo,65.0,9.7,4.6,7.3,8.6,-0.3,5.2,52.1,52.1,0.0,23.0,34.2
16479,1985-02-13,Tokyo,71.0,10.8,-0.5,4.7,8.8,-5.3,1.5,5.3,4.9,0.28,21.6,27.7
16485,1985-02-19,Tokyo,63.0,6.6,4.1,5.5,2.6,-0.3,1.2,51.8,51.8,0.0,30.6,44.6
16486,1985-02-20,Tokyo,55.0,7.9,1.2,4.7,4.3,-1.1,1.6,6.6,6.6,0.0,24.7,43.6
16499,1985-03-05,Tokyo,61.0,7.2,3.0,4.5,5.1,0.5,1.9,6.5,6.5,0.0,13.7,20.2
16502,1985-03-08,Tokyo,55.0,13.7,6.5,11.6,11.8,3.9,8.4,4.5,4.5,0.0,29.4,61.2
16505,1985-03-11,Tokyo,75.0,3.0,1.4,2.0,0.1,-4.3,-2.2,26.9,20.8,4.27,26.1,41.0
16520,1985-03-26,Tokyo,51.0,17.0,7.4,12.0,16.2,3.2,8.8,0.9,0.9,0.0,47.1,75.2
16529,1985-04-04,Tokyo,65.0,16.2,7.2,12.4,14.8,5.2,10.6,42.6,42.6,0.0,31.2,67.7
16538,1985-04-13,Tokyo,61.0,11.3,6.6,8.8,8.4,3.3,5.4,4.9,4.9,0.0,27.8,47.2
16574,1985-05-19,Tokyo,61.0,21.7,16.6,18.7,19.0,14.0,15.6,2.7,2.7,0.0,40.0,60.8
16605,1985-06-19,Tokyo,65.0,21.0,16.8,19.0,22.7,16.3,19.9,63.5,63.5,0.0,21.0,46.4
16606,1985-06-20,Tokyo,61.0,23.1,17.2,20.0,24.8,15.9,20.9,1.4,1.4,0.0,23.8,44.6
16611,1985-06-25,Tokyo,65.0,19.9,17.7,18.9,22.1,18.1,20.3,101.0,101.0,0.0,16.3,36.0
16616,1985-06-30,Tokyo,63.0,25.6,20.9,23.1,26.2,18.2,23.4,49.0,49.0,0.0,69.1,121.3
16618,1985-07-02,Tokyo,63.0,22.2,17.0,19.5,24.7,18.9,21.4,19.7,19.7,0.0,9.8,18.7
16630,1985-07-14,Tokyo,65.0,29.8,20.2,24.1,35.5,22.0,27.8,49.7,49.7,0.0,14.3,27.0
16677,1985-08-30,Tokyo,63.0,29.6,24.6,26.1,33.0,25.9,28.9,34.8,34.8,0.0,31.3,50.0
16697,1985-09-19,Tokyo,53.0,25.2,21.6,23.3,27.4,25.0,26.4,0.7,0.7,0.0,9.6,14.4
16721,1985-10-13,Tokyo,63.0,26.0,17.8,22.3,24.5,16.8,21.7,12.2,12.2,0.0,44.8,69.5
16773,1985-12-04,Tokyo,61.0,15.0,4.2,9.6,12.8,1.3,7.6,2.3,2.3,0.0,12.2,23.8
16778,1985-12-09,Tokyo,73.0,12.5,0.1,5.4,9.1,-3.9,1.4,0.6,0.3,0.21,33.3,39.2
16791,1985-12-22,Tokyo,53.0,5.1,1.0,3.8,2.4,-1.9,0.9,2.6,2.6,0.0,9.4,16.9
16792,1985-12-23,Tokyo,55.0,10.6,2.2,7.0,8.4,-4.3,4.0,3.2,3.2,0.0,33.3,54.7
16816,1986-01-16,Tokyo,51.0,4.6,-0.2,2.9,1.4,-4.5,-1.1,3.2,3.2,0.0,17.4,27.7
16821,1986-01-21,Tokyo,73.0,5.4,-0.3,2.5,2.1,-4.7,-1.2,4.6,2.3,1.68,14.1,23.0
16831,1986-01-31,Tokyo,73.0,8.3,0.6,4.2,5.3,-3.4,0.7,3.2,1.7,1.05,15.5,23.4
16839,1986-02-08,Tokyo,71.0,3.9,-4.3,-0.5,-0.6,-8.2,-4.8,0.0,0.0,0.07,13.4,23.8
16842,1986-02-11,Tokyo,73.0,2.6,-2.6,0.3,-2.6,-7.0,-4.8,2.4,0.5,1.4,20.8,34.6
16846,1986-02-15,Tokyo,61.0,8.0,-1.2,3.0,4.8,-9.4,-2.5,5.1,5.1,0.0,34.8,52.2
16847,1986-02-16,Tokyo,0.0,3.4,-4.7,-1.0,-5.8,-9.3,-7.8,0.0,0.0,0.0,48.3,75.6
16849,1986-02-18,Tokyo,75.0,2.8,0.5,1.2,-0.9,-6.2,-3.7,38.8,13.1,18.06,34.4,49.7
16850,1986-02-19,Tokyo,73.0,3.0,-9.1,-2.5,-1.8,-14.1,-7.3,2.7,1.9,0.56,31.9,47.9
16851,1986-02-20,Tokyo,51.0,2.0,-7.2,-2.6,-1.5,-11.7,-6.6,1.0,1.0,0.0,14.5,28.4
16853,1986-02-22,Tokyo,51.0,1.8,-6.0,-1.6,-1.5,-10.6,-5.4,0.1,0.1,0.0,10.7,18.0
16858,1986-02-27,Tokyo,73.0,8.2,0.0,3.2,4.8,-5.1,-0.7,2.6,0.4,1.54,21.1,33.1
16869,1986-03-10,Tokyo,61.0,15.3,5.0,9.6,10.5,2.2,6.5,3.3,3.3,0.0,39.7,62.6
16873,1986-03-14,Tokyo,75.0,7.0,1.2,3.8,2.8,-4.4,-0.9,28.5,20.1,5.88,28.5,45.0
16874,1986-03-15,Tokyo,53.0,8.1,3.0,5.3,6.5,-3.0,1.1,3.5,3.5,0.0,28.2,48.6
16882,1986-03-23,Tokyo,75.0,5.7,1.6,3.3,-0.7,-7.3,-3.9,51.3,37.4,9.73,47.8,74.2
16917,1986-04-27,Tokyo,53.0,20.6,17.0,18.4,19.6,13.8,15.8,1.1,1.1,0.0,44.7,67.7
16934,1986-05-14,Tokyo,65.0,19.1,16.0,17.2,18.2,15.0,16.4,78.6,78.6,0.0,22.4,48.6
16968,1986-06-17,Tokyo,53.0,22.5,21.6,22.0,23.6,20.0,21.1,6.5,6.5,0.0,39.8,65.5
16975,1986-06-24,Tokyo,53.0,23.0,19.3,21.3,25.2,22.1,23.8,2.1,2.1,0.0,5.0,14.0
16976,1986-06-25,Tokyo,51.0,24.8,20.7,22.6,28.9,21.3,24.1,0.1,0.1,0.0,35.8,69.1
16980,1986-06-29,Tokyo,65.0,18.4,15.9,17.0,18.9,15.1,17.1,102.1,102.1,0.0,16.8,27.4
17016,1986-08-04,Tokyo,65.0,24.3,20.2,22.2,29.8,19.5,23.4,137.8,137.8,0.0,32.3,70.2
17045,1986-09-02,Tokyo,63.0,27.6,24.0,25.1,30.4,25.3,27.7,44.6,44.6,0.0,33.4,41.4
17058,1986-09-15,Tokyo,61.0,21.8,18.7,19.8,24.1,20.4,21.7,23.7,23.7,0.0,9.9,19.4
17080,1986-10-07,Tokyo,63.0,18.6,14.8,16.7,18.2,10.9,14.7,33.2,33.2,0.0,36.0,57.6
17102,1986-10-29,Tokyo,53.0,18.3,12.3,15.2,17.1,11.7,14.8,4.4,4.4,0.0,10.4,16.6
17108,1986-11-04,Tokyo,53.0,19.0,11.6,15.0,19.5,9.4,14.2,8.7,8.7,0.0,13.5,23.8
17152,1986-12-18,Tokyo,63.0,15.8,3.1,8.1,11.0,-0.3,5.2,26.9,26.9,0.0,46.9,83.9
17153,1986-12-19,Tokyo,53.0,16.7,4.4,9.7,16.7,-2.1,6.9,3.6,3.6,0.0,34.1,85.3
17162,1986-12-28,Tokyo,51.0,2.3,-1.9,0.7,-1.2,-6.9,-3.5,1.6,1.6,0.0,18.0,33.5
17167,1987-01-02,Tokyo,53.0,4.8,0.2,3.0,1.4,-3.4,-0.8,5.6,5.6,0.0,18.5,46.4
17175,1987-01-10,Tokyo,71.0,2.3,-3.2,-0.7,-1.6,-9.9,-6.4,0.0,0.0,0.07,27.2,41.8
17184,1987-01-19,Tokyo,71.0,7.2,-2.6,2.0,3.8,-8.2,-2.4,0.1,0.0,0.07,21.3,30.2
17188,1987-01-23,Tokyo,63.0,12.0,3.4,10.0,8.9,0.0,6.0,9.7,9.7,0.0,35.3,68.0
17189,1987-01-24,Tokyo,61.0,9.2,0.3,5.1,6.4,-3.7,1.1,3.3,3.3,0.0,21.1,42.1
17195,1987-01-30,Tokyo,71.0,13.7,1.6,6.3,11.9,-1.9,3.0,0.4,0.2,0.14,21.2,34.6
17196,1987-01-31,Tokyo,71.0,4.0,-1.1,1.5,0.1,-7.3,-2.9,1.6,1.4,0.14,21.4,34.2
17197,1987-02-01,Tokyo,73.0,4.9,-1.3,1.2,-0.3,-6.0,-3.6,0.8,0.1,0.56,25.7,42.1
17198,1987-02-02,Tokyo,73.0,2.6,-0.5,1.5,-0.2,-4.8,-2.8,10.6,5.4,3.64,21.1,37.1
17199,1987-02-03,Tokyo,53.0,7.8,0.1,2.7,3.7,-7.6,-2.5,1.2,1.2,0.0,34.4,55.8
17214,1987-02-18,Tokyo,73.0,3.7,1.0,2.3,-0.1,-3.4,-1.6,3.1,2.4,0.49,23.6,39.6
17225,1987-03-01,Tokyo,53.0,7.7,-2.7,2.0,5.1,-7.8,-2.9,1.0,1.0,0.0,32.3,48.6
17231,1987-03-07,Tokyo,75.0,4.5,-1.4,1.0,-0.1,-6.0,-3.8,22.6,2.1,14.42,24.7,40.7
17237,1987-03-13,Tokyo,55.0,10.7,7.4,9.3,8.0,5.7,7.0,11.0,11.0,0.0,20.5,34.9
17256,1987-04-01,Tokyo,53.0,7.8,3.4,6.5,5.0,0.1,3.2,5.2,5.2,0.0,22.0,37.8
17288,1987-05-03,Tokyo,61.0,21.5,9.3,15.8,20.7,3.4,11.4,3.2,3.2,0.0,41.6,66.2
17308,1987-05-23,Tokyo,63.0,22.2,18.4,20.7,22.2,17.0,20.9,13.3,13.3,0.0,40.2,75.6
17319,1987-06-03,Tokyo,61.0,22.9,20.0,21.4,25.4,19.3,20.6,1.9,1.9,0.0,42.1,63.4
17325,1987-06-09,Tokyo,63.0,27.1,17.2,22.5,25.3,16.9,22.1,54.1,54.1,0.0,49.1,78.1
17363,1987-07-17,Tokyo,61.0,30.1,23.8,26.2,31.8,24.1,27.0,7.9,7.9,0.0,43.1,66.6
17401,1987-08-24,Tokyo,51.0,27.6,23.0,25.0,32.0,27.2,29.6,1.0,1.0,0.0,8.5,14.4
17433,1987-09-25,Tokyo,55.0,24.6,21.8,22.9,25.2,21.6,23.3,4.3,4.3,0.0,36.9,58.3
17454,1987-10-16,Tokyo,63.0,23.9,16.6,18.1,22.6,15.4,17.4,31.8,31.8,0.0,44.3,85.3
17455,1987-10-17,Tokyo,51.0,24.6,15.6,20.4,21.9,16.3,19.6,0.4,0.4,0.0,57.1,87.8
17462,1987-10-24,Tokyo,61.0,13.7,13.0,13.3,12.3,10.7,11.5,23.9,23.9,0.0,19.5,28.8
17464,1987-10-26,Tokyo,61.0,16.4,12.8,14.1,16.1,11.3,13.6,13.0,13.0,0.0,14.5,21.2
17500,1987-12-01,Tokyo,51.0,6.3,3.1,4.7,4.2,-4.6,0.6,1.7,1.7,0.0,35.5,56.5
17504,1987-12-05,Tokyo,75.0,7.4,1.6,4.7,4.3,-2.7,1.2,15.4,13.8,1.12,17.0,28.8
17508,1987-12-09,Tokyo,61.0,10.0,4.0,6.3,7.1,0.5,3.2,11.7,11.7,0.0,13.9,23.0
17529,1987-12-30,Tokyo,51.0,18.7,2.5,7.9,14.8,-4.3,1.7,0.1,0.1,0.0,41.9,67.0
17539,1988-01-09,Tokyo,71.0,11.2,-1.2,4.2,6.4,-5.9,-0.5,0.3,0.1,0.14,22.5,39.2
17551,1988-01-21,Tokyo,55.0,10.4,3.9,7.5,8.8,1.4,5.2,4.1,4.1,0.0,15.8,50.0
17587,1988-02-26,Tokyo,73.0,7.7,1.1,4.5,4.1,-3.2,0.9,4.4,2.9,1.05,16.3,25.9
17602,1988-03-12,Tokyo,61.0,19.7,3.6,10.9,19.6,-0.0,6.8,2.1,2.1,0.0,37.9,57.2
