,time,location_name
228,1965-01-15,Toronto
229,1965-01-16,Toronto
230,1965-01-29,Toronto
231,1965-02-07,Toronto
232,1965-02-25,Toronto
233,1965-02-26,Toronto
234,1965-04-15,Toronto
235,1965-07-02,Toronto
236,1965-09-15,Toronto
237,1966-01-03,Toronto
238,1966-01-23,Toronto
239,1966-01-30,Toronto
240,1966-01-31,Toronto
241,1966-03-24,Toronto
242,1966-05-03,Toronto
243,1966-12-10,Toronto
244,1967-01-27,Toronto
245,1967-02-16,Toronto
246,1967-02-25,Toronto
247,1967-05-04,Toronto
248,1967-06-22,Toronto
249,1967-09-28,Toronto
250,1967-10-19,Toronto
251,1968-01-08,Toronto
252,1968-02-22,Toronto
253,1968-03-24,Toronto
254,1968-11-29,Toronto
255,1968-12-05,Toronto
256,1968-12-15,Toronto
257,1969-04-18,Toronto
258,1969-05-08,Toronto
259,1969-10-14,Toronto
260,1969-11-02,Toronto
261,1969-11-19,Toronto
262,1970-01-12,Toronto
263,1970-01-21,Toronto
264,1970-03-04,Toronto
265,1970-07-20,Toronto
266,1970-08-30,Toronto
267,1970-12-02,Toronto
268,1970-12-04,Toronto
269,1971-01-27,Toronto
270,1971-01-28,Toronto
271,1971-02-03,Toronto
272,1971-02-14,Toronto
273,1971-02-22,Toronto
274,1971-03-04,Toronto
275,1971-04-24,Toronto
276,1971-07-06,Toronto
277,1971-11-02,Toronto
278,1971-12-11,Toronto
279,1971-12-15,Toronto
280,1972-02-20,Toronto
281,1972-03-07,Toronto
282,1972-03-30,Toronto
283,1972-04-10,Toronto
284,1972-06-23,Toronto
285,1972-10-06,Toronto
286,1972-12-09,Toronto
287,1973-03-17,Toronto
288,1973-03-18,Toronto
289,1973-03-30,Toronto
290,1973-04-03,Toronto
291,1973-08-27,Toronto
292,1973-10-29,Toronto
293,1973-10-30,Toronto
294,1973-11-19,Toronto
295,1973-12-20,Toronto
296,1974-01-20,Toronto
297,1974-01-31,Toronto
298,1974-02-23,Toronto
299,1974-03-17,Toronto
300,1974-04-04,Toronto
301,1974-04-05,Toronto
302,1974-05-12,Toronto
303,1974-07-03,Toronto
304,1974-11-12,Toronto
305,1974-11-20,Toronto
306,1974-12-12,Toronto
307,1974-12-21,Toronto
308,1975-02-26,Toronto
309,1975-03-24,Toronto
310,1975-04-03,Toronto
311,1975-04-04,Toronto
312,1975-08-01,Toronto
313,1975-10-20,Toronto
314,1975-11-10,Toronto
315,1975-11-30,Toronto
