,0,1,2,3,4,5,6,7,8,9,10,11,12,13
15877,1983-06-22,Moscow,61.0,11.0,3.5,7.7,5.8,-3.6,2.5,5.2,5.2,0.0,37.5,70.6
15976,1983-09-29,Moscow,51.0,7.8,4.0,5.6,0.9,-2.4,-0.8,0.4,0.4,0.0,35.4,81.0
15979,1983-10-02,Moscow,71.0,6.3,3.0,4.4,0.6,-2.2,-1.1,1.4,1.3,0.07,26.9,65.5
15987,1983-10-10,Moscow,73.0,7.2,1.8,4.7,3.8,-4.7,0.3,45.1,42.1,2.1,34.9,68.0
16004,1983-10-27,Moscow,73.0,9.0,0.9,5.6,5.1,-5.9,1.0,2.8,0.2,1.82,29.7,57.6
16010,1983-11-02,Moscow,55.0,7.3,2.8,4.5,1.3,-3.3,-1.3,6.5,6.5,0.0,33.2,71.6
16011,1983-11-03,Moscow,51.0,4.4,0.5,2.3,-3.1,-6.0,-4.5,0.3,0.3,0.0,34.4,65.5
16020,1983-11-12,Moscow,75.0,-3.1,-8.2,-5.1,-9.1,-17.8,-12.9,13.6,0.0,9.59,45.4,86.0
16021,1983-11-13,Moscow,75.0,-8.4,-10.3,-9.3,-16.1,-17.7,-16.9,11.1,0.0,7.77,39.6,79.9
16037,1983-11-29,Moscow,61.0,5.9,2.2,3.9,1.9,-0.9,0.5,22.3,22.3,0.0,19.7,38.9
16107,1984-02-07,Moscow,3.0,-11.3,-13.2,-12.2,-18.4,-20.5,-19.8,0.0,0.0,0.0,30.4,55.8
16108,1984-02-08,Moscow,71.0,-11.0,-13.6,-12.2,-18.4,-21.7,-20.0,0.1,0.0,0.42,35.1,66.2
16230,1984-06-09,Moscow,63.0,21.8,10.6,16.1,19.2,6.7,13.7,10.8,10.8,0.0,35.9,78.8
16250,1984-06-29,Moscow,53.0,22.2,13.1,18.0,21.0,10.7,17.0,3.5,3.5,0.0,23.0,62.3
16280,1984-07-29,Moscow,63.0,21.8,12.5,17.0,22.5,12.2,17.7,21.4,21.4,0.0,8.7,25.9
16317,1984-09-04,Moscow,53.0,19.9,11.3,16.3,18.1,8.0,14.0,2.4,2.4,0.0,29.0,72.0
16319,1984-09-06,Moscow,63.0,23.9,11.6,18.1,23.7,9.9,17.4,17.3,17.3,0.0,21.8,61.9
16475,1985-02-09,Moscow,71.0,-21.9,-26.0,-23.7,-27.7,-32.4,-29.8,0.0,0.0,0.14,17.4,28.4
16478,1985-02-12,Moscow,73.0,-18.0,-24.7,-20.7,-23.3,-29.8,-26.2,2.6,0.0,2.03,15.3,24.5
16483,1985-02-17,Moscow,73.0,-14.7,-16.1,-15.5,-21.4,-23.2,-22.4,3.6,0.0,2.73,28.1,52.2
16570,1985-05-15,Moscow,53.0,19.6,6.2,14.0,16.7,3.1,10.8,1.6,1.6,0.0,26.0,66.6
16576,1985-05-21,Moscow,71.0,9.9,3.0,7.9,8.3,-0.7,5.2,19.3,19.1,0.14,15.0,33.5
16577,1985-05-22,Moscow,75.0,9.8,1.5,5.5,5.3,-3.0,0.9,4.0,1.4,1.82,23.9,47.9
16685,1985-09-07,Moscow,61.0,16.7,10.2,14.2,12.3,5.7,9.9,10.0,10.0,0.0,34.3,75.2
16686,1985-09-08,Moscow,61.0,12.2,7.2,9.5,7.0,2.3,4.4,2.9,2.9,0.0,30.9,77.8
16765,1985-11-26,Moscow,75.0,-4.2,-8.7,-6.4,-8.5,-13.0,-10.9,15.2,0.0,10.71,15.5,27.7
16776,1985-12-07,Moscow,53.0,2.8,-6.4,-0.5,-2.7,-12.8,-6.7,2.0,2.0,0.0,35.8,68.0
16789,1985-12-20,Moscow,71.0,-20.6,-24.8,-23.2,-25.3,-29.7,-27.9,0.0,0.0,0.14,7.6,12.2
16852,1986-02-21,Moscow,73.0,-17.7,-28.9,-22.4,-25.6,-34.5,-29.2,1.4,0.0,0.98,27.5,48.6
16902,1986-04-12,Moscow,73.0,7.4,-2.1,3.1,5.1,-8.6,-1.6,11.5,7.4,2.94,28.9,56.2
16905,1986-04-15,Moscow,61.0,3.3,-0.9,1.6,1.2,-5.4,-2.1,12.4,12.4,0.0,17.1,43.6
16925,1986-05-05,Moscow,51.0,5.8,0.4,3.5,0.1,-5.6,-2.6,0.7,0.7,0.0,32.4,65.2
16947,1986-05-27,Moscow,51.0,22.3,9.5,17.4,19.3,6.9,14.2,0.1,0.1,0.0,31.7,59.4
16974,1986-06-23,Moscow,63.0,11.4,9.3,10.4,10.2,4.1,7.0,38.0,38.0,0.0,33.6,62.3
16984,1986-07-03,Moscow,61.0,21.7,8.9,16.3,19.4,6.8,13.8,2.3,2.3,0.0,27.4,66.2
16992,1986-07-11,Moscow,61.0,15.6,11.6,12.7,13.6,6.6,8.8,16.7,16.7,0.0,36.5,70.6
16993,1986-07-12,Moscow,53.0,14.2,11.3,12.4,9.8,7.0,8.1,4.8,4.8,0.0,30.3,72.0
17033,1986-08-21,Moscow,63.0,17.8,12.2,14.5,14.3,10.5,12.4,15.3,15.3,0.0,31.3,66.6
17043,1986-08-31,Moscow,55.0,24.8,11.0,16.7,22.2,3.8,13.0,2.8,2.8,0.0,44.0,86.0
17044,1986-09-01,Moscow,51.0,15.3,10.8,12.9,11.0,6.5,8.6,0.3,0.3,0.0,32.1,73.4
17059,1986-09-16,Moscow,63.0,18.2,6.5,11.5,15.7,3.0,8.3,13.3,13.3,0.0,38.8,91.1
17137,1986-12-03,Moscow,71.0,0.3,-6.1,-3.5,-6.2,-11.5,-10.1,0.0,0.0,0.21,35.1,65.2
17139,1986-12-05,Moscow,55.0,4.0,-6.0,-1.4,-1.1,-11.1,-7.1,2.5,2.5,0.0,31.8,69.5
17142,1986-12-08,Moscow,3.0,-9.0,-11.5,-10.3,-14.6,-17.3,-16.0,0.0,0.0,0.0,30.9,59.8
17169,1987-01-04,Moscow,71.0,-19.6,-22.8,-21.4,-24.5,-27.8,-26.3,0.0,0.0,0.07,8.4,13.7
17170,1987-01-05,Moscow,71.0,-21.9,-28.9,-24.0,-27.0,-33.9,-29.0,0.0,0.0,0.42,7.9,15.8
17174,1987-01-09,Moscow,71.0,-24.7,-30.9,-27.5,-29.2,-36.3,-32.4,0.0,0.0,0.07,8.6,16.2
17177,1987-01-12,Moscow,71.0,-23.4,-36.1,-29.4,-31.5,-41.9,-36.2,1.5,0.0,1.19,28.2,44.3
17178,1987-01-13,Moscow,73.0,-11.7,-22.8,-16.1,-18.9,-31.0,-24.0,8.5,0.0,6.23,32.1,56.2
17190,1987-01-25,Moscow,73.0,-12.3,-30.1,-21.5,-21.0,-36.1,-29.0,3.9,0.0,2.8,37.5,65.9
17191,1987-01-26,Moscow,73.0,-4.4,-11.9,-7.4,-10.6,-20.1,-13.9,4.6,0.0,3.5,33.1,63.7
17193,1987-01-28,Moscow,73.0,-17.6,-26.2,-21.0,-23.6,-31.9,-26.8,3.3,0.0,2.45,19.8,34.9
17194,1987-01-29,Moscow,71.0,-21.0,-28.1,-25.9,-27.6,-34.9,-32.7,0.0,0.0,0.21,21.6,36.0
17195,1987-01-30,Moscow,71.0,-21.0,-29.2,-25.6,-28.7,-35.7,-32.5,0.0,0.0,0.07,25.5,45.0
17227,1987-03-03,Moscow,73.0,-16.0,-27.7,-20.0,-22.1,-32.9,-26.6,5.0,0.0,3.57,25.7,48.2
17309,1987-05-24,Moscow,63.0,10.9,6.4,8.9,9.2,2.7,6.5,34.9,34.9,0.0,18.0,32.4
17311,1987-05-26,Moscow,55.0,4.1,2.3,3.4,-0.7,-3.1,-1.6,16.4,16.4,0.0,26.0,49.7
17334,1987-06-18,Moscow,63.0,23.6,16.6,19.9,25.0,17.3,21.1,27.4,27.4,0.0,19.6,44.6
17340,1987-06-24,Moscow,63.0,19.4,15.6,17.2,19.6,14.1,17.4,39.5,39.5,0.0,21.3,38.2
17359,1987-07-13,Moscow,63.0,21.1,11.2,15.2,20.7,9.7,14.2,11.2,11.2,0.0,22.4,59.4
17383,1987-08-06,Moscow,61.0,23.6,13.4,20.0,23.9,13.2,19.9,1.7,1.7,0.0,30.0,67.0
17384,1987-08-07,Moscow,55.0,19.3,12.9,15.3,17.6,7.7,10.7,5.4,5.4,0.0,42.1,86.0
17385,1987-08-08,Moscow,3.0,17.3,12.5,14.9,12.2,7.2,9.6,0.0,0.0,0.0,39.5,75.2
17431,1987-09-23,Moscow,61.0,6.6,3.6,5.6,3.7,1.1,2.9,6.3,6.3,0.0,12.7,22.7
17492,1987-11-23,Moscow,75.0,-8.2,-15.6,-11.5,-15.2,-22.4,-18.6,10.3,0.0,7.21,31.4,56.9
17550,1988-01-20,Moscow,71.0,-7.6,-9.8,-8.9,-11.4,-13.8,-12.6,0.5,0.0,0.49,5.2,10.1
17635,1988-04-14,Moscow,73.0,12.1,-0.7,6.0,8.3,-6.4,0.9,2.7,0.6,1.47,28.6,54.0
17683,1988-06-01,Moscow,61.0,24.4,15.3,19.6,22.5,14.4,18.6,3.5,3.5,0.0,26.7,67.7
17689,1988-06-07,Moscow,61.0,31.9,18.6,24.8,31.7,18.3,25.3,1.4,1.4,0.0,18.4,47.2
17698,1988-06-16,Moscow,61.0,16.6,12.6,14.8,14.9,9.2,11.8,14.1,14.1,0.0,28.8,62.3
17747,1988-08-04,Moscow,61.0,18.7,13.6,16.0,16.2,10.3,13.4,10.5,10.5,0.0,34.8,78.1
17832,1988-10-28,Moscow,53.0,4.6,-0.1,2.3,-1.9,-7.0,-3.9,2.4,2.4,0.0,30.7,78.5
17894,1988-12-29,Moscow,75.0,-9.1,-19.6,-15.4,-15.7,-24.6,-21.6,7.1,0.0,5.04,31.6,59.8
17988,1989-04-02,Moscow,75.0,-0.1,-2.1,-0.9,-4.4,-8.4,-6.6,14.8,0.0,10.57,34.0,61.2
18080,1989-07-03,Moscow,61.0,20.9,18.1,19.1,23.1,19.1,20.7,23.6,23.6,0.0,14.8,28.8
18111,1989-08-03,Moscow,63.0,27.2,17.6,22.3,25.5,17.1,21.8,10.9,10.9,0.0,26.3,56.2
18112,1989-08-04,Moscow,63.0,20.0,16.0,17.8,19.9,15.7,17.7,37.7,37.7,0.0,25.6,59.4
18130,1989-08-22,Moscow,63.0,22.2,12.3,17.8,20.7,9.1,15.6,9.6,9.6,0.0,27.7,64.8
18173,1989-10-04,Moscow,73.0,7.8,2.5,5.4,4.9,-2.9,2.2,16.4,15.9,0.35,27.3,51.8
18174,1989-10-05,Moscow,75.0,2.2,1.4,1.7,-3.0,-4.8,-3.7,24.9,8.9,11.2,30.7,59.8
18192,1989-10-23,Moscow,61.0,14.7,8.4,11.7,9.8,5.2,8.0,2.8,2.8,0.0,32.2,66.2
18202,1989-11-02,Moscow,53.0,7.1,5.4,6.0,6.0,3.1,4.1,3.2,3.2,0.0,9.0,16.6
18220,1989-11-20,Moscow,53.0,-2.5,-10.8,-5.4,-7.6,-15.2,-10.1,1.1,1.1,0.0,17.0,30.6
18235,1989-12-05,Moscow,73.0,-3.9,-13.0,-8.2,-10.2,-19.4,-15.1,4.3,0.0,3.08,34.4,64.1
18314,1990-02-22,Moscow,73.0,5.7,1.3,3.3,-0.6,-6.5,-2.7,7.2,4.6,1.82,44.1,72.7
18315,1990-02-23,Moscow,3.0,2.8,-0.7,1.7,-1.8,-7.0,-3.7,0.0,0.0,0.0,42.6,74.5
18331,1990-03-11,Moscow,73.0,1.3,-7.3,-2.3,-5.4,-12.2,-8.5,1.5,0.1,1.05,33.0,72.4
18342,1990-03-22,Moscow,71.0,7.2,-2.7,3.8,3.2,-7.3,-0.9,0.9,0.8,0.14,28.2,55.1
18361,1990-04-10,Moscow,73.0,7.4,-2.3,3.0,3.6,-6.0,-0.7,0.4,0.0,0.28,11.2,25.9
18362,1990-04-11,Moscow,73.0,6.7,0.3,3.7,4.0,-2.8,1.0,1.5,0.0,1.12,7.2,18.0
18406,1990-05-25,Moscow,61.0,22.0,10.2,16.2,18.8,7.0,13.8,8.8,8.8,0.0,28.8,71.3
18454,1990-07-12,Moscow,63.0,18.2,13.8,15.6,18.1,10.2,13.5,33.1,33.1,0.0,30.7,62.6
18485,1990-08-12,Moscow,61.0,21.1,14.8,18.0,23.9,15.9,19.8,8.8,8.8,0.0,6.4,15.5
18522,1990-09-18,Moscow,61.0,10.1,7.1,9.1,9.2,5.0,7.7,15.2,15.2,0.0,9.5,18.7
18527,1990-09-23,Moscow,55.0,12.1,7.0,9.6,6.8,2.6,4.5,2.3,2.3,0.0,34.1,74.2
18637,1991-01-11,Moscow,71.0,4.4,-0.7,2.3,-2.0,-7.3,-4.7,3.5,3.4,0.07,39.9,89.3
18653,1991-01-27,Moscow,3.0,-19.2,-26.4,-21.3,-26.9,-32.1,-28.4,0.0,0.0,0.0,26.2,47.2
18736,1991-04-20,Moscow,55.0,17.8,6.8,11.8,13.7,4.2,8.6,1.7,1.7,0.0,31.6,70.6
18801,1991-06-24,Moscow,63.0,29.1,17.8,22.6,30.6,18.9,23.7,10.4,10.4,0.0,18.7,43.2
18806,1991-06-29,Moscow,55.0,31.4,21.1,26.1,33.3,21.4,27.7,2.4,2.4,0.0,17.5,50.4
18831,1991-07-24,Moscow,63.0,17.4,14.1,15.5,16.3,10.9,13.5,24.8,24.8,0.0,28.0,55.1
18832,1991-07-25,Moscow,53.0,16.6,14.0,15.2,14.1,10.1,12.4,8.7,8.7,0.0,34.2,61.6
18873,1991-09-04,Moscow,51.0,21.1,11.9,16.2,17.4,9.3,13.4,0.1,0.1,0.0,31.8,63.7
19065,1992-03-14,Moscow,73.0,1.3,-0.3,0.7,-4.0,-7.6,-5.9,8.7,1.4,5.25,37.1,68.4
19189,1992-07-16,Moscow,63.0,29.4,17.1,22.0,29.6,17.2,22.8,10.2,10.2,0.0,12.9,33.8
19272,1992-10-07,Moscow,55.0,5.9,2.4,4.2,2.5,-0.7,0.7,10.9,10.9,0.0,16.7,30.6
19315,1992-11-19,Moscow,53.0,2.7,0.7,1.6,-0.2,-2.3,-1.3,3.9,3.9,0.0,11.5,19.1
19316,1992-11-20,Moscow,53.0,1.5,0.4,0.8,-0.7,-3.2,-2.2,4.7,4.7,0.0,12.4,23.0
19428,1993-03-12,Moscow,73.0,-5.1,-16.8,-10.2,-13.7,-22.0,-17.3,2.3,0.0,1.68,43.5,76.7
19517,1993-06-09,Moscow,61.0,10.4,7.0,8.4,7.0,1.6,3.6,32.4,32.4,0.0,30.6,62.3
19562,1993-07-24,Moscow,61.0,26.6,14.5,20.9,27.5,10.8,19.7,4.7,4.7,0.0,29.7,64.8
19617,1993-09-17,Moscow,55.0,5.4,2.2,4.5,1.9,-0.4,1.2,7.6,7.6,0.0,14.4,28.1
19623,1993-09-23,Moscow,51.0,15.2,10.7,13.2,12.2,7.8,10.3,0.3,0.3,0.0,32.0,72.0
19628,1993-09-28,Moscow,71.0,5.5,1.3,3.6,2.8,-3.3,-0.2,15.3,14.9,0.28,18.4,33.1
19805,1994-03-24,Moscow,73.0,3.7,-2.1,0.6,-2.0,-9.6,-6.0,13.3,3.6,6.79,32.9,64.4
19902,1994-06-29,Moscow,51.0,17.9,13.8,15.5,12.5,9.8,11.6,0.5,0.5,0.0,37.9,69.5
19996,1994-10-01,Moscow,61.0,11.9,3.9,9.2,6.5,0.7,4.6,4.6,4.6,0.0,32.9,73.4
19999,1994-10-04,Moscow,63.0,16.0,7.1,12.0,13.7,2.5,8.5,21.9,21.9,0.0,29.8,66.2
20041,1994-11-15,Moscow,75.0,-4.0,-6.7,-5.4,-10.6,-13.7,-12.6,8.1,0.0,5.67,36.2,69.8
20125,1995-02-07,Moscow,73.0,3.6,-2.2,0.5,-3.5,-8.7,-6.5,9.8,3.7,4.27,38.1,81.7
20221,1995-05-14,Moscow,61.0,24.4,11.3,17.9,22.0,8.3,15.8,1.8,1.8,0.0,29.2,76.7
20238,1995-05-31,Moscow,61.0,27.7,17.1,22.4,29.5,17.8,24.0,2.9,2.9,0.0,10.6,18.0
20360,1995-09-30,Moscow,53.0,16.4,8.7,13.1,11.8,6.5,9.0,3.1,3.1,0.0,31.1,73.8
20361,1995-10-01,Moscow,51.0,13.5,7.3,9.2,8.3,0.7,3.0,0.3,0.3,0.0,37.8,78.5
20438,1995-12-17,Moscow,71.0,0.3,-7.8,-2.9,-6.5,-15.3,-9.9,0.9,0.0,0.98,31.5,69.1
20469,1996-01-17,Moscow,71.0,-4.4,-6.9,-5.6,-7.9,-10.5,-9.2,0.9,0.0,0.63,7.6,9.4
20470,1996-01-18,Moscow,71.0,-5.1,-7.9,-6.5,-8.3,-11.7,-10.1,0.3,0.0,0.21,5.5,8.6
20612,1996-06-08,Moscow,55.0,15.7,12.9,14.4,11.6,8.0,9.9,2.6,2.6,0.0,34.2,68.4
20710,1996-09-14,Moscow,63.0,11.9,8.5,10.3,10.5,5.7,7.3,27.2,27.2,0.0,27.8,54.0
20933,1997-04-25,Moscow,51.0,12.2,-2.1,6.5,6.0,-6.9,1.6,2.2,2.2,0.0,35.7,72.4
20942,1997-05-04,Moscow,71.0,9.0,1.6,5.1,4.4,-3.7,0.1,5.1,5.0,0.07,29.0,58.0
21089,1997-09-28,Moscow,71.0,6.2,-0.0,3.0,3.1,-3.2,-0.1,1.1,0.5,0.42,8.5,18.7
21096,1997-10-05,Moscow,63.0,9.7,3.7,6.3,6.1,-1.1,2.1,18.1,18.1,0.0,30.9,68.0
21097,1997-10-06,Moscow,61.0,5.5,2.8,4.6,1.9,-2.1,-0.4,9.1,9.1,0.0,35.9,68.0
21162,1997-12-10,Moscow,73.0,-8.1,-12.2,-10.0,-12.2,-16.8,-14.4,2.6,0.0,1.96,9.5,15.5
21234,1998-02-20,Moscow,71.0,3.0,-8.3,-3.6,-4.0,-13.2,-9.2,0.8,0.3,0.56,34.3,70.2
21308,1998-05-05,Moscow,53.0,18.8,7.5,14.3,15.1,5.6,12.0,2.2,2.2,0.0,32.1,63.7
21316,1998-05-13,Moscow,61.0,9.4,6.0,7.4,7.1,0.4,3.1,32.0,32.0,0.0,30.6,65.2
21331,1998-05-28,Moscow,63.0,17.5,13.3,15.1,17.9,12.8,15.0,24.0,24.0,0.0,12.0,22.3
21349,1998-06-15,Moscow,61.0,32.2,20.2,26.7,32.2,19.9,26.1,1.9,1.9,0.0,23.9,52.2
21368,1998-07-04,Moscow,61.0,14.2,12.6,13.3,11.4,9.7,10.4,35.7,35.7,0.0,27.5,56.5
21382,1998-07-18,Moscow,61.0,25.4,16.6,20.9,25.6,16.3,20.9,9.7,9.7,0.0,27.3,61.6
21394,1998-07-30,Moscow,63.0,27.2,18.7,22.0,30.2,18.8,23.9,17.6,17.6,0.0,18.5,41.4
21426,1998-08-31,Moscow,63.0,12.8,7.8,10.7,9.3,4.0,6.8,20.6,20.6,0.0,29.5,57.6
21441,1998-09-15,Moscow,3.0,20.7,10.9,15.7,16.2,7.8,11.1,0.0,0.0,0.0,37.8,76.0
21458,1998-10-02,Moscow,3.0,4.3,-0.7,1.8,-2.1,-6.9,-4.5,0.0,0.0,0.0,36.0,67.7
21484,1998-10-28,Moscow,55.0,6.8,4.7,5.6,3.4,-2.1,0.8,3.9,3.9,0.0,34.9,80.6
21485,1998-10-29,Moscow,55.0,7.6,4.1,5.4,2.9,-2.6,0.4,5.9,5.9,0.0,35.0,84.6
21603,1999-02-24,Moscow,73.0,2.3,-2.6,0.1,-4.3,-9.8,-6.4,6.5,3.7,1.96,35.8,71.3
21699,1999-05-31,Moscow,63.0,21.6,9.4,14.1,18.3,5.8,10.8,9.4,9.4,0.0,35.7,79.2
21737,1999-07-08,Moscow,63.0,32.2,20.9,25.3,34.6,20.6,27.3,4.3,4.3,0.0,14.6,32.8
21741,1999-07-12,Moscow,51.0,28.3,14.0,22.2,26.3,11.8,20.5,0.1,0.1,0.0,25.9,54.7
21748,1999-07-19,Moscow,63.0,24.7,18.2,20.4,26.1,19.1,21.5,28.9,28.9,0.0,18.4,38.9
21771,1999-08-11,Moscow,63.0,23.3,15.1,19.7,24.5,16.5,20.9,16.5,16.5,0.0,23.6,54.7
21807,1999-09-16,Moscow,53.0,9.6,3.8,7.2,7.8,1.5,5.5,2.3,2.3,0.0,5.7,14.0
21884,1999-12-02,Moscow,51.0,2.7,-0.6,0.9,-3.7,-6.1,-5.4,0.1,0.1,0.0,30.8,69.1
22007,2000-04-03,Moscow,61.0,3.9,0.2,2.2,-0.1,-3.6,-1.6,14.2,14.2,0.0,18.7,33.5
22035,2000-05-01,Moscow,3.0,5.0,-0.6,2.3,-3.0,-6.8,-4.7,0.0,0.0,0.0,34.6,65.5
22046,2000-05-12,Moscow,55.0,8.5,0.2,4.8,4.1,-6.9,-0.5,4.5,4.5,0.0,31.3,61.9
22047,2000-05-13,Moscow,71.0,4.5,0.2,2.2,-2.3,-7.5,-4.9,0.1,0.1,0.35,37.0,69.8
22078,2000-06-13,Moscow,51.0,19.3,13.6,16.7,17.1,10.4,12.5,0.2,0.2,0.0,33.2,67.3
22110,2000-07-15,Moscow,51.0,24.0,14.5,20.4,21.8,13.4,18.3,0.4,0.4,0.0,28.2,65.2
22112,2000-07-17,Moscow,63.0,26.1,19.2,22.2,25.8,19.2,21.8,12.8,12.8,0.0,25.7,57.6
22119,2000-07-24,Moscow,63.0,28.5,18.6,23.1,28.3,18.6,23.6,7.3,7.3,0.0,27.1,64.4
22172,2000-09-15,Moscow,61.0,11.6,3.0,7.4,9.7,0.4,5.1,4.2,4.2,0.0,8.4,17.6
22192,2000-10-05,Moscow,51.0,14.5,9.1,11.6,14.4,8.2,11.1,0.6,0.6,0.0,5.3,11.9
22253,2000-12-05,Moscow,73.0,0.6,-1.0,-0.4,-2.1,-4.0,-3.4,3.2,0.0,2.38,7.2,13.3
22312,2001-02-02,Moscow,73.0,-4.5,-12.2,-9.2,-11.4,-18.3,-15.9,12.7,0.0,8.89,31.7,58.0
22326,2001-02-16,Moscow,71.0,1.2,-4.4,-0.7,-5.0,-10.9,-8.1,0.3,0.1,0.49,41.3,73.4
22354,2001-03-16,Moscow,73.0,2.1,0.5,1.2,-0.8,-2.8,-1.7,12.3,11.6,0.49,10.7,17.6
22401,2001-05-02,Moscow,63.0,21.8,8.9,15.1,18.8,5.1,12.7,10.1,10.1,0.0,29.4,67.0
22502,2001-08-11,Moscow,1.0,28.3,17.4,22.9,28.7,18.4,23.6,0.0,0.0,0.0,26.1,67.7
22544,2001-09-22,Moscow,53.0,17.9,9.7,13.8,17.7,9.1,13.4,3.1,3.1,0.0,6.5,13.0
22570,2001-10-18,Moscow,53.0,7.6,6.8,7.1,6.2,5.3,5.7,6.0,6.0,0.0,6.7,13.3
22592,2001-11-09,Moscow,71.0,9.2,-1.1,4.5,4.4,-5.2,0.3,6.3,6.2,0.07,29.5,63.7
22637,2001-12-24,Moscow,73.0,-13.2,-18.6,-15.5,-20.7,-24.9,-22.4,4.9,0.0,3.57,27.2,48.6
22651,2002-01-07,Moscow,3.0,-16.5,-26.6,-21.8,-24.8,-32.8,-29.0,0.0,0.0,0.0,30.4,52.9
22652,2002-01-08,Moscow,73.0,-16.6,-29.4,-26.1,-24.1,-35.0,-32.1,0.6,0.0,0.49,25.7,42.8
22676,2002-02-01,Moscow,73.0,-12.0,-19.0,-13.5,-18.0,-23.7,-19.4,5.1,0.0,3.78,22.3,40.3
22710,2002-03-07,Moscow,53.0,7.6,1.3,4.7,1.8,-4.1,-0.6,2.6,2.6,0.0,30.3,70.2
22819,2002-06-24,Moscow,61.0,17.9,12.5,14.7,15.1,8.7,12.7,11.1,11.1,0.0,28.5,62.3
22915,2002-09-28,Moscow,61.0,8.3,3.9,5.3,4.2,-0.9,1.1,22.6,22.6,0.0,24.0,47.2
22941,2002-10-24,Moscow,53.0,3.7,1.0,2.0,1.8,-1.5,-0.5,2.3,2.3,0.0,8.7,18.4
22942,2002-10-25,Moscow,73.0,10.1,0.9,4.2,8.9,-3.8,0.9,11.1,7.7,2.38,20.1,38.9
23088,2003-03-20,Moscow,73.0,0.3,-8.1,-2.3,-3.5,-16.5,-8.4,10.6,0.0,7.42,38.2,69.8
23089,2003-03-21,Moscow,73.0,-7.5,-11.5,-9.2,-15.3,-20.0,-17.2,2.4,0.0,1.75,39.9,69.8
23134,2003-05-05,Moscow,55.0,11.3,3.0,6.8,5.8,-2.7,1.4,7.7,7.7,0.0,33.1,66.6
23249,2003-08-28,Moscow,53.0,16.0,11.4,13.9,11.5,7.7,10.0,2.9,2.9,0.0,36.1,78.8
23251,2003-08-30,Moscow,61.0,19.9,10.4,16.3,18.7,8.3,14.1,9.2,9.2,0.0,31.2,67.3
23252,2003-08-31,Moscow,3.0,18.5,10.2,15.9,15.8,8.7,13.4,0.0,0.0,0.0,30.5,65.5
23289,2003-10-07,Moscow,63.0,16.2,7.6,11.5,12.7,0.7,6.6,16.9,16.9,0.0,42.5,83.2
23339,2003-11-26,Moscow,51.0,2.0,0.4,1.3,-0.4,-2.6,-1.3,0.1,0.1,0.0,6.2,11.2
23466,2004-04-01,Moscow,71.0,-3.3,-6.4,-4.6,-8.7,-13.9,-11.8,0.0,0.0,0.07,33.2,61.6
23467,2004-04-02,Moscow,71.0,-3.9,-8.6,-6.5,-12.0,-16.0,-13.9,0.0,0.0,0.14,32.5,65.2
23491,2004-04-26,Moscow,73.0,9.5,0.5,4.3,3.0,-4.5,-1.1,7.0,4.6,1.68,26.8,57.2
23516,2004-05-21,Moscow,53.0,12.6,6.4,8.8,7.1,1.2,3.4,3.9,3.9,0.0,36.3,70.2
23521,2004-05-26,Moscow,63.0,16.2,7.7,11.4,15.6,2.3,8.5,17.3,17.3,0.0,29.2,63.4
23560,2004-07-04,Moscow,63.0,18.9,13.9,16.2,19.5,14.0,16.3,27.7,27.7,0.0,17.7,32.4
23594,2004-08-07,Moscow,63.0,24.1,16.1,19.9,26.3,17.8,21.7,4.3,4.3,0.0,6.6,13.0
23645,2004-09-27,Moscow,53.0,9.7,7.0,8.3,8.5,4.9,6.9,1.6,1.6,0.0,9.8,16.2
23679,2004-10-31,Moscow,73.0,8.5,1.2,3.8,6.0,-4.6,-0.5,21.2,20.4,0.56,25.9,47.5
23699,2004-11-20,Moscow,75.0,3.5,-6.0,-3.5,-2.9,-12.5,-10.1,18.8,3.3,10.92,32.1,63.4
23749,2005-01-09,Moscow,71.0,3.7,1.4,2.7,-1.0,-5.9,-3.8,0.5,0.3,0.14,34.7,76.0
23750,2005-01-10,Moscow,73.0,1.3,-3.4,-0.9,-5.5,-8.2,-6.8,2.1,0.7,1.12,32.4,73.8
23767,2005-01-27,Moscow,73.0,-10.5,-18.9,-15.8,-18.7,-25.6,-23.3,7.8,0.0,5.53,33.1,60.5
23768,2005-01-28,Moscow,73.0,-9.4,-11.8,-10.5,-16.8,-18.9,-18.0,10.7,0.0,7.84,33.1,59.8
23785,2005-02-14,Moscow,73.0,-3.6,-12.7,-7.3,-10.3,-20.3,-15.1,4.9,0.0,3.43,38.7,67.7
23842,2005-04-12,Moscow,3.0,8.6,0.4,4.4,2.8,-3.6,-0.4,0.0,0.0,0.0,31.1,76.0
23852,2005-04-22,Moscow,71.0,8.1,-3.2,3.3,4.3,-6.9,-0.4,0.3,0.2,0.07,10.5,25.9
23897,2005-06-06,Moscow,3.0,23.1,12.7,18.1,21.4,12.0,16.4,0.0,0.0,0.0,27.9,62.6
23912,2005-06-21,Moscow,61.0,11.8,8.3,10.2,9.0,3.0,6.6,23.4,23.4,0.0,29.4,66.6
23961,2005-08-09,Moscow,51.0,27.3,14.9,21.3,24.3,13.3,20.0,0.6,0.6,0.0,32.9,70.6
24073,2005-11-29,Moscow,53.0,8.5,-0.2,3.1,4.0,-3.9,-1.0,2.5,2.5,0.0,30.7,64.8
24125,2006-01-20,Moscow,73.0,-23.9,-30.1,-26.7,-31.1,-36.8,-33.9,3.8,0.0,2.87,26.8,47.9
