,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
114662,2003-10-11,Rio de Janeiro,63.0,21.6,17.9,20.7,24.6,17.1,22.4,44.6,44.6,0.0,33.3,66.6
114684,2003-11-02,Rio de Janeiro,63.0,24.2,19.1,21.8,28.1,19.2,23.8,39.6,39.6,0.0,30.2,61.6
114701,2003-11-19,Rio de Janeiro,65.0,33.2,23.9,27.1,39.7,27.4,31.6,17.0,17.0,0.0,14.2,38.2
114724,2003-12-12,Rio de Janeiro,61.0,33.4,24.9,27.7,41.5,29.4,32.7,4.3,4.3,0.0,21.7,42.8
114728,2003-12-16,Rio de Janeiro,61.0,37.3,24.9,30.5,44.0,29.7,35.8,1.3,1.3,0.0,12.3,28.4
114745,2004-01-02,Rio de Janeiro,65.0,23.1,20.9,21.8,24.2,22.8,23.3,28.5,28.5,0.0,23.1,43.2
114779,2004-02-05,Rio de Janeiro,53.0,34.0,25.1,29.0,40.5,30.5,34.8,0.8,0.8,0.0,10.6,23.4
114780,2004-02-06,Rio de Janeiro,63.0,27.6,24.3,25.9,33.0,29.3,30.9,13.0,13.0,0.0,11.5,28.1
114781,2004-02-07,Rio de Janeiro,65.0,25.5,22.3,23.8,28.7,24.0,26.1,52.5,52.5,0.0,27.1,48.6
114884,2004-05-20,Rio de Janeiro,63.0,21.4,18.7,20.1,23.3,19.9,22.0,21.6,21.6,0.0,23.9,47.2
114900,2004-06-05,Rio de Janeiro,61.0,20.0,13.7,17.0,19.1,13.0,16.4,9.1,9.1,0.0,22.7,46.8
114902,2004-06-07,Rio de Janeiro,2.0,22.4,13.2,17.8,23.6,13.1,18.5,0.0,0.0,0.0,9.7,19.8
114936,2004-07-11,Rio de Janeiro,63.0,21.2,16.7,19.2,24.3,16.6,19.7,11.8,11.8,0.0,25.7,48.6
114944,2004-07-19,Rio de Janeiro,61.0,18.9,16.4,17.3,18.9,15.7,17.4,14.3,14.3,0.0,21.3,41.4
114945,2004-07-20,Rio de Janeiro,63.0,17.3,15.6,16.5,17.5,15.8,16.4,26.9,26.9,0.0,17.8,38.5
114946,2004-07-21,Rio de Janeiro,51.0,19.0,14.5,16.3,18.9,15.0,16.4,2.3,2.3,0.0,12.6,29.2
114947,2004-07-22,Rio de Janeiro,51.0,18.8,13.4,15.8,18.8,13.4,16.0,1.2,1.2,0.0,9.7,25.6
114948,2004-07-23,Rio de Janeiro,53.0,19.5,12.8,16.1,20.3,12.7,16.4,3.5,3.5,0.0,9.2,25.2
114949,2004-07-24,Rio de Janeiro,51.0,19.6,12.1,16.0,20.1,11.9,16.4,0.5,0.5,0.0,7.1,13.7
114950,2004-07-25,Rio de Janeiro,2.0,19.7,13.8,16.9,19.2,14.6,17.3,0.0,0.0,0.0,8.9,18.7
114951,2004-07-26,Rio de Janeiro,2.0,21.8,13.7,17.4,22.6,13.1,17.3,0.0,0.0,0.0,9.7,19.4
114964,2004-08-08,Rio de Janeiro,53.0,19.7,16.0,18.0,20.0,13.6,17.1,6.0,6.0,0.0,28.5,54.0
114965,2004-08-09,Rio de Janeiro,51.0,19.7,13.3,16.8,18.1,11.8,15.3,0.1,0.1,0.0,22.2,45.7
114966,2004-08-10,Rio de Janeiro,3.0,20.1,14.9,17.2,19.3,15.6,17.3,0.0,0.0,0.0,8.5,17.3
114967,2004-08-11,Rio de Janeiro,0.0,22.0,12.8,17.0,22.8,12.2,16.8,0.0,0.0,0.0,12.7,24.5
115077,2004-11-29,Rio de Janeiro,65.0,25.8,21.9,23.6,31.1,23.5,26.8,45.7,45.7,0.0,19.9,38.2
115101,2004-12-23,Rio de Janeiro,61.0,20.7,19.2,19.8,21.4,19.1,20.4,28.0,28.0,0.0,25.9,48.2
115119,2005-01-10,Rio de Janeiro,55.0,35.6,24.4,29.1,42.6,28.8,34.4,1.7,1.7,0.0,13.5,35.3
115126,2005-01-17,Rio de Janeiro,63.0,26.9,24.1,25.6,31.1,29.2,30.3,16.3,16.3,0.0,12.0,34.2
115128,2005-01-19,Rio de Janeiro,61.0,27.9,23.8,25.3,33.8,29.3,31.0,14.7,14.7,0.0,5.1,26.6
115130,2005-01-21,Rio de Janeiro,53.0,29.5,25.2,26.8,36.0,31.0,32.5,1.2,1.2,0.0,11.0,33.1
115134,2005-01-25,Rio de Janeiro,55.0,36.1,23.8,28.6,42.3,28.0,33.1,2.0,2.0,0.0,19.8,42.8
115185,2005-03-17,Rio de Janeiro,55.0,31.3,25.3,27.4,36.4,30.6,32.7,1.6,1.6,0.0,11.7,26.3
115204,2005-04-05,Rio de Janeiro,63.0,25.9,23.6,24.7,31.0,26.6,28.8,45.6,45.6,0.0,19.3,29.9
115205,2005-04-06,Rio de Janeiro,65.0,26.1,23.7,24.4,31.4,26.8,28.4,101.0,101.0,0.0,16.3,33.8
115229,2005-04-30,Rio de Janeiro,63.0,26.2,19.6,21.8,26.7,19.2,23.1,10.9,10.9,0.0,33.0,76.7
115282,2005-06-22,Rio de Janeiro,53.0,20.0,17.4,18.3,21.9,19.1,20.1,0.9,0.9,0.0,6.8,20.2
115297,2005-07-07,Rio de Janeiro,61.0,18.9,16.0,17.2,19.9,14.8,16.5,18.8,18.8,0.0,21.4,40.7
115309,2005-07-19,Rio de Janeiro,61.0,19.0,16.7,18.0,20.4,17.7,18.8,32.5,32.5,0.0,14.3,29.2
115310,2005-07-20,Rio de Janeiro,53.0,17.7,16.2,16.9,18.6,17.5,18.0,7.1,7.1,0.0,10.9,19.1
115366,2005-09-14,Rio de Janeiro,55.0,19.9,17.9,18.7,19.4,17.8,18.6,11.3,11.3,0.0,24.3,46.4
115379,2005-09-27,Rio de Janeiro,55.0,19.2,17.1,18.2,19.9,17.3,18.5,14.9,14.9,0.0,19.5,33.5
115396,2005-10-14,Rio de Janeiro,1.0,38.2,20.4,29.0,41.4,20.9,30.7,0.0,0.0,0.0,21.0,34.2
115410,2005-10-28,Rio de Janeiro,63.0,35.2,22.9,27.8,42.0,26.8,32.4,4.6,4.6,0.0,13.0,27.4
115445,2005-12-02,Rio de Janeiro,63.0,25.9,21.5,23.3,30.5,22.7,26.5,45.4,45.4,0.0,26.6,53.3
115480,2006-01-06,Rio de Janeiro,61.0,25.8,22.5,23.9,30.9,26.6,28.5,13.9,13.9,0.0,7.3,18.0
115499,2006-01-25,Rio de Janeiro,3.0,38.1,24.2,30.2,44.1,28.7,34.9,0.0,0.0,0.0,13.7,28.1
115502,2006-01-28,Rio de Janeiro,65.0,28.8,23.4,25.1,35.1,28.2,29.9,75.6,75.6,0.0,15.1,29.2
115538,2006-03-05,Rio de Janeiro,1.0,34.2,26.3,29.4,39.4,32.1,34.8,0.0,0.0,0.0,11.6,24.5
115539,2006-03-06,Rio de Janeiro,63.0,30.8,25.3,27.2,38.1,30.5,32.6,4.0,4.0,0.0,12.2,31.7
115652,2006-06-27,Rio de Janeiro,53.0,22.1,17.4,19.7,23.1,14.7,18.5,1.3,1.3,0.0,31.8,60.8
115653,2006-06-28,Rio de Janeiro,51.0,19.2,14.2,16.7,19.0,12.8,16.1,0.9,0.9,0.0,23.9,50.0
115679,2006-07-24,Rio de Janeiro,0.0,31.4,14.8,22.7,30.9,13.9,22.2,0.0,0.0,0.0,10.8,22.0
115683,2006-07-28,Rio de Janeiro,1.0,33.7,15.8,24.1,33.4,14.1,23.4,0.0,0.0,0.0,12.4,24.8
115685,2006-07-30,Rio de Janeiro,55.0,19.3,16.9,17.8,19.3,17.2,17.7,7.0,7.0,0.0,19.9,39.2
115686,2006-07-31,Rio de Janeiro,61.0,18.7,15.9,17.1,19.7,17.1,18.3,16.0,16.0,0.0,7.9,13.3
115715,2006-08-29,Rio de Janeiro,61.0,20.8,17.2,19.3,22.9,14.9,19.1,9.3,9.3,0.0,31.3,64.1
115717,2006-08-31,Rio de Janeiro,3.0,24.8,13.3,18.2,23.6,11.4,16.5,0.0,0.0,0.0,24.0,43.9
115721,2006-09-04,Rio de Janeiro,63.0,19.2,16.6,18.0,19.6,15.3,18.4,23.4,23.4,0.0,21.8,38.5
115722,2006-09-05,Rio de Janeiro,55.0,16.6,14.5,15.7,14.9,12.7,13.5,4.4,4.4,0.0,23.2,43.2
115723,2006-09-06,Rio de Janeiro,3.0,20.1,12.0,16.1,19.8,11.2,15.1,0.0,0.0,0.0,14.3,26.6
115828,2006-12-20,Rio de Janeiro,1.0,36.1,24.0,29.5,42.4,27.4,33.9,0.0,0.0,0.0,16.7,39.6
115829,2006-12-21,Rio de Janeiro,63.0,36.1,25.2,29.7,41.7,28.7,34.0,7.0,7.0,0.0,19.4,42.1
115832,2006-12-24,Rio de Janeiro,65.0,30.9,23.4,26.5,36.4,27.7,31.4,62.9,62.9,0.0,9.7,25.6
115834,2006-12-26,Rio de Janeiro,51.0,34.3,25.0,29.2,40.9,29.3,34.5,0.2,0.2,0.0,9.7,23.8
115859,2007-01-20,Rio de Janeiro,1.0,35.0,24.3,29.0,42.7,28.9,34.9,0.0,0.0,0.0,10.5,30.6
115867,2007-01-28,Rio de Janeiro,63.0,33.1,24.8,28.2,41.2,30.4,34.3,5.1,5.1,0.0,11.4,29.2
115868,2007-01-29,Rio de Janeiro,3.0,31.2,25.3,28.1,35.5,30.9,33.4,0.0,0.0,0.0,12.2,32.8
115908,2007-03-10,Rio de Janeiro,0.0,37.2,22.2,29.6,39.9,24.4,31.4,0.0,0.0,0.0,16.6,32.8
115915,2007-03-17,Rio de Janeiro,61.0,27.3,24.0,25.0,30.6,28.5,29.5,15.1,15.1,0.0,11.9,23.0
115916,2007-03-18,Rio de Janeiro,63.0,31.4,23.6,26.2,36.4,28.7,31.2,19.3,19.3,0.0,8.9,30.2
115956,2007-04-27,Rio de Janeiro,63.0,29.2,21.4,24.8,32.3,22.2,27.5,10.8,10.8,0.0,26.8,52.9
115968,2007-05-09,Rio de Janeiro,63.0,22.4,18.3,20.5,26.0,15.5,20.7,14.0,14.0,0.0,32.8,61.6
115983,2007-05-24,Rio de Janeiro,61.0,21.0,17.4,18.8,23.5,14.2,17.4,6.2,6.2,0.0,29.3,57.2
115989,2007-05-30,Rio de Janeiro,51.0,19.3,15.7,17.5,16.0,13.3,14.5,1.3,1.3,0.0,26.4,50.0
115990,2007-05-31,Rio de Janeiro,51.0,20.1,13.7,16.7,19.6,13.8,16.5,1.1,1.1,0.0,14.5,32.8
116031,2007-07-11,Rio de Janeiro,53.0,25.2,15.9,20.1,24.0,15.1,20.2,3.2,3.2,0.0,28.8,59.0
116039,2007-07-19,Rio de Janeiro,55.0,20.0,17.2,18.5,18.8,16.0,17.3,2.0,2.0,0.0,24.9,64.8
116046,2007-07-26,Rio de Janeiro,55.0,23.1,17.0,18.3,26.3,16.0,17.1,2.1,2.1,0.0,31.1,66.2
116047,2007-07-27,Rio de Janeiro,51.0,19.2,16.0,17.2,19.9,16.4,17.9,0.2,0.2,0.0,6.4,13.7
116048,2007-07-28,Rio de Janeiro,53.0,18.0,15.9,17.2,19.1,14.8,16.7,7.8,7.8,0.0,22.7,40.7
116049,2007-07-29,Rio de Janeiro,53.0,16.9,14.4,15.5,14.5,11.9,13.2,6.5,6.5,0.0,28.0,51.5
116050,2007-07-30,Rio de Janeiro,3.0,19.3,11.5,15.4,18.5,10.9,14.6,0.0,0.0,0.0,9.7,19.4
116051,2007-07-31,Rio de Janeiro,2.0,22.5,11.5,16.8,21.6,10.1,15.9,0.0,0.0,0.0,14.7,26.3
116062,2007-08-11,Rio de Janeiro,3.0,30.3,15.9,21.4,32.0,15.6,21.4,0.0,0.0,0.0,26.7,54.7
116071,2007-08-20,Rio de Janeiro,1.0,30.6,14.9,22.2,30.6,14.6,22.0,0.0,0.0,0.0,24.9,52.2
116075,2007-08-24,Rio de Janeiro,0.0,31.5,13.8,22.0,31.4,13.1,21.8,0.0,0.0,0.0,13.3,29.5
116076,2007-08-25,Rio de Janeiro,0.0,33.2,15.2,23.9,33.9,14.3,23.8,0.0,0.0,0.0,10.9,22.7
116106,2007-09-24,Rio de Janeiro,53.0,34.1,20.9,24.9,31.6,19.6,24.4,2.1,2.1,0.0,31.6,66.6
116121,2007-10-09,Rio de Janeiro,3.0,31.3,18.9,24.0,31.6,20.1,24.6,0.0,0.0,0.0,25.3,46.4
116125,2007-10-13,Rio de Janeiro,2.0,34.7,19.8,26.9,37.6,20.6,28.2,0.0,0.0,0.0,16.2,40.3
116136,2007-10-24,Rio de Janeiro,65.0,21.7,20.4,20.8,23.3,21.5,22.3,105.7,105.7,0.0,21.0,37.4
116144,2007-11-01,Rio de Janeiro,2.0,37.2,23.6,29.7,42.4,27.8,34.4,0.0,0.0,0.0,14.1,32.4
116146,2007-11-03,Rio de Janeiro,51.0,36.0,24.0,28.4,43.2,28.5,33.7,0.1,0.1,0.0,14.2,32.0
116155,2007-11-12,Rio de Janeiro,63.0,23.8,20.0,22.0,28.2,20.7,24.0,43.2,43.2,0.0,23.7,44.6
116186,2007-12-13,Rio de Janeiro,65.0,24.3,22.0,22.7,26.3,23.8,24.8,61.2,61.2,0.0,24.5,53.6
116196,2007-12-23,Rio de Janeiro,61.0,26.1,22.1,23.7,30.1,26.0,27.8,6.7,6.7,0.0,8.5,16.2
116237,2008-02-02,Rio de Janeiro,63.0,34.3,22.2,27.3,42.4,25.7,32.8,3.5,3.5,0.0,12.7,26.6
116246,2008-02-11,Rio de Janeiro,2.0,34.6,23.8,28.7,41.5,28.2,34.2,0.0,0.0,0.0,10.5,20.9
116248,2008-02-13,Rio de Janeiro,1.0,34.0,24.7,28.8,40.8,30.7,34.9,0.0,0.0,0.0,13.8,26.3
116259,2008-02-24,Rio de Janeiro,61.0,25.2,23.3,24.3,30.5,27.0,28.8,19.6,19.6,0.0,12.1,23.4
116269,2008-03-05,Rio de Janeiro,1.0,32.5,24.0,28.0,39.2,28.4,33.1,0.0,0.0,0.0,6.8,17.6
116357,2008-06-01,Rio de Janeiro,53.0,18.1,17.0,17.5,19.4,17.8,18.3,5.9,5.9,0.0,13.1,24.5
116380,2008-06-24,Rio de Janeiro,53.0,19.8,17.0,18.1,21.1,18.5,19.5,3.6,3.6,0.0,7.1,15.5
116395,2008-07-09,Rio de Janeiro,0.0,24.0,11.5,17.7,24.5,10.3,17.3,0.0,0.0,0.0,12.8,21.6
116400,2008-07-14,Rio de Janeiro,0.0,23.0,12.4,17.5,23.2,11.3,17.0,0.0,0.0,0.0,15.0,26.3
116401,2008-07-15,Rio de Janeiro,2.0,23.1,10.7,17.4,23.8,9.8,17.1,0.0,0.0,0.0,12.8,23.8
116402,2008-07-16,Rio de Janeiro,0.0,23.8,12.2,17.7,23.6,11.5,17.4,0.0,0.0,0.0,13.7,23.8
116403,2008-07-17,Rio de Janeiro,0.0,26.9,11.1,18.4,27.0,9.5,17.9,0.0,0.0,0.0,13.4,30.6
116404,2008-07-18,Rio de Janeiro,0.0,27.5,12.0,19.6,27.6,10.6,19.3,0.0,0.0,0.0,10.5,21.6
116417,2008-07-31,Rio de Janeiro,1.0,31.0,14.5,22.2,30.0,12.9,21.4,0.0,0.0,0.0,16.2,36.0
116446,2008-08-29,Rio de Janeiro,2.0,33.1,16.7,22.8,35.5,16.8,23.2,0.0,0.0,0.0,28.0,59.4
116447,2008-08-30,Rio de Janeiro,61.0,21.1,16.8,19.2,20.7,16.9,18.8,14.0,14.0,0.0,25.9,51.5
116452,2008-09-04,Rio de Janeiro,1.0,33.9,15.5,24.0,34.6,14.1,23.8,0.0,0.0,0.0,14.3,27.7
116464,2008-09-16,Rio de Janeiro,55.0,19.2,17.7,18.3,20.5,18.8,19.3,11.1,11.1,0.0,14.6,27.0
116487,2008-10-09,Rio de Janeiro,53.0,18.9,17.1,18.0,18.1,17.2,17.7,2.8,2.8,0.0,18.5,34.6
116555,2008-12-16,Rio de Janeiro,63.0,22.7,21.1,21.9,26.5,25.1,25.8,39.0,39.0,0.0,7.4,21.2
116584,2009-01-14,Rio de Janeiro,65.0,34.4,24.3,28.5,41.1,29.4,34.0,11.4,11.4,0.0,11.9,33.8
116591,2009-01-21,Rio de Janeiro,61.0,25.0,23.3,24.1,28.9,26.1,27.8,28.1,28.1,0.0,17.4,31.3
116613,2009-02-12,Rio de Janeiro,63.0,31.2,23.6,26.9,36.1,26.2,31.5,18.4,18.4,0.0,25.2,51.1
116629,2009-02-28,Rio de Janeiro,1.0,33.7,25.1,28.8,40.8,30.6,34.8,0.0,0.0,0.0,12.7,27.7
116635,2009-03-06,Rio de Janeiro,51.0,35.7,24.0,29.0,42.5,28.4,33.7,0.3,0.3,0.0,17.1,32.0
116642,2009-03-13,Rio de Janeiro,63.0,34.0,25.0,28.3,38.8,30.3,33.2,9.7,9.7,0.0,12.1,23.0
116719,2009-05-29,Rio de Janeiro,65.0,22.6,20.5,21.4,26.0,22.3,23.3,51.3,51.3,0.0,17.8,37.4
116724,2009-06-03,Rio de Janeiro,51.0,18.7,15.8,17.0,16.9,14.7,15.8,0.8,0.8,0.0,24.8,41.8
116725,2009-06-04,Rio de Janeiro,0.0,22.4,10.3,16.3,21.7,9.0,15.6,0.0,0.0,0.0,15.9,28.8
116736,2009-06-15,Rio de Janeiro,2.0,21.9,13.0,17.0,23.2,13.0,17.5,0.0,0.0,0.0,11.4,21.6
116745,2009-06-24,Rio de Janeiro,0.0,27.5,12.9,19.5,27.4,11.7,19.4,0.0,0.0,0.0,19.1,36.4
116763,2009-07-12,Rio de Janeiro,61.0,20.7,16.5,18.9,21.6,15.0,18.3,6.8,6.8,0.0,35.7,67.0
116792,2009-08-10,Rio de Janeiro,3.0,31.8,16.9,22.9,32.2,16.5,23.2,0.0,0.0,0.0,35.0,75.2
116803,2009-08-21,Rio de Janeiro,63.0,21.0,17.1,19.1,23.2,15.9,18.8,16.2,16.2,0.0,32.9,69.1
116851,2009-10-08,Rio de Janeiro,61.0,23.8,19.8,21.6,26.3,19.7,23.8,21.5,21.5,0.0,29.7,55.4
116852,2009-10-09,Rio de Janeiro,53.0,20.1,18.5,19.1,19.4,17.9,18.5,10.6,10.6,0.0,26.6,52.2
116893,2009-11-19,Rio de Janeiro,1.0,35.4,19.5,26.9,39.4,20.4,29.3,0.0,0.0,0.0,19.8,40.3
116894,2009-11-20,Rio de Janeiro,1.0,35.2,23.6,28.5,41.0,25.4,32.0,0.0,0.0,0.0,19.1,41.0
116907,2009-12-03,Rio de Janeiro,63.0,34.4,23.8,27.9,39.9,28.0,32.4,3.9,3.9,0.0,22.9,44.6
116908,2009-12-04,Rio de Janeiro,65.0,26.1,21.6,24.2,30.9,22.1,27.4,66.7,66.7,0.0,32.6,62.6
116913,2009-12-09,Rio de Janeiro,63.0,24.2,22.8,23.4,28.2,26.4,27.3,44.1,44.1,0.0,16.2,29.5
116931,2009-12-27,Rio de Janeiro,63.0,32.6,24.2,27.8,40.2,29.4,33.6,16.7,16.7,0.0,14.7,28.1
116932,2009-12-28,Rio de Janeiro,63.0,29.6,24.8,26.5,35.5,29.9,32.2,44.5,44.5,0.0,8.3,24.1
116934,2009-12-30,Rio de Janeiro,65.0,30.1,25.1,26.6,36.2,30.2,32.2,34.2,34.2,0.0,15.6,29.2
116935,2009-12-31,Rio de Janeiro,65.0,25.5,23.4,24.6,30.3,25.7,28.8,66.4,66.4,0.0,18.6,36.7
116940,2010-01-05,Rio de Janeiro,51.0,31.4,25.0,27.8,37.8,30.8,33.5,0.3,0.3,0.0,12.5,23.8
116944,2010-01-09,Rio de Janeiro,1.0,34.1,25.5,29.3,41.0,31.0,35.1,0.0,0.0,0.0,13.5,26.3
116945,2010-01-10,Rio de Janeiro,1.0,34.8,24.7,29.6,39.3,29.8,34.7,0.0,0.0,0.0,15.5,27.0
116947,2010-01-12,Rio de Janeiro,1.0,33.8,25.8,29.2,41.8,31.9,35.5,0.0,0.0,0.0,17.0,33.5
116948,2010-01-13,Rio de Janeiro,51.0,34.3,25.3,29.8,40.9,30.6,35.5,0.1,0.1,0.0,9.3,24.1
116949,2010-01-14,Rio de Janeiro,61.0,35.0,25.3,29.2,41.4,30.4,34.7,3.3,3.3,0.0,10.9,30.2
116955,2010-01-20,Rio de Janeiro,53.0,35.8,24.7,29.9,42.4,29.5,35.3,0.9,0.9,0.0,12.3,29.9
116956,2010-01-21,Rio de Janeiro,63.0,35.3,25.4,29.1,42.2,31.5,34.8,11.4,11.4,0.0,13.1,32.8
116970,2010-02-04,Rio de Janeiro,1.0,36.0,24.3,29.8,41.0,28.5,33.8,0.0,0.0,0.0,15.9,32.4
116971,2010-02-05,Rio de Janeiro,0.0,36.2,24.0,29.8,40.4,27.8,33.4,0.0,0.0,0.0,19.3,31.3
116974,2010-02-08,Rio de Janeiro,1.0,38.4,24.8,31.3,42.9,29.1,35.0,0.0,0.0,0.0,15.9,31.0
116975,2010-02-09,Rio de Janeiro,53.0,36.8,25.6,30.6,42.4,29.9,34.8,1.2,1.2,0.0,12.1,23.8
116977,2010-02-11,Rio de Janeiro,1.0,34.8,24.6,29.3,39.0,29.2,33.5,0.0,0.0,0.0,22.7,41.8
116978,2010-02-12,Rio de Janeiro,1.0,34.8,24.3,29.0,38.8,28.2,32.4,0.0,0.0,0.0,20.6,39.2
116979,2010-02-13,Rio de Janeiro,2.0,35.0,24.3,29.1,38.7,28.1,32.5,0.0,0.0,0.0,21.3,38.5
116981,2010-02-15,Rio de Janeiro,0.0,36.8,23.7,29.7,40.2,27.6,33.1,0.0,0.0,0.0,18.4,33.5
116982,2010-02-16,Rio de Janeiro,51.0,37.6,24.6,31.2,42.2,28.4,34.8,0.2,0.2,0.0,16.2,34.6
116983,2010-02-17,Rio de Janeiro,51.0,37.0,26.2,31.0,42.7,30.8,35.2,0.2,0.2,0.0,13.3,32.4
116984,2010-02-18,Rio de Janeiro,63.0,27.9,24.3,25.5,32.2,28.8,30.1,16.9,16.9,0.0,10.2,19.8
116989,2010-02-23,Rio de Janeiro,0.0,37.0,24.6,30.7,41.2,29.1,35.1,0.0,0.0,0.0,12.2,28.8
116990,2010-02-24,Rio de Janeiro,61.0,36.8,26.6,30.6,42.4,31.8,35.6,1.6,1.6,0.0,15.1,30.2
116991,2010-02-25,Rio de Janeiro,63.0,28.5,23.0,26.4,33.5,24.9,30.8,33.4,33.4,0.0,27.0,53.6
117007,2010-03-13,Rio de Janeiro,0.0,34.7,25.1,29.0,40.9,30.3,34.6,0.0,0.0,0.0,13.5,24.1
117008,2010-03-14,Rio de Janeiro,61.0,35.3,25.1,29.7,41.3,29.1,34.7,3.0,3.0,0.0,18.7,34.6
117031,2010-04-06,Rio de Janeiro,63.0,23.9,19.7,22.3,26.3,18.9,24.0,54.4,54.4,0.0,29.4,59.0
117032,2010-04-07,Rio de Janeiro,63.0,21.5,17.8,19.8,21.1,17.3,19.0,28.6,28.6,0.0,29.5,60.5
117033,2010-04-08,Rio de Janeiro,53.0,22.7,17.9,20.0,22.4,16.5,18.9,5.0,5.0,0.0,26.3,60.8
117094,2010-06-08,Rio de Janeiro,2.0,22.2,11.3,17.0,22.9,10.9,17.3,0.0,0.0,0.0,10.5,22.0
117095,2010-06-09,Rio de Janeiro,2.0,21.6,12.8,17.4,22.0,12.6,17.8,0.0,0.0,0.0,9.3,18.7
117099,2010-06-13,Rio de Janeiro,3.0,20.2,13.7,16.9,20.9,13.5,17.1,0.0,0.0,0.0,7.2,18.7
117101,2010-06-15,Rio de Janeiro,0.0,23.9,11.5,17.3,24.6,10.4,17.0,0.0,0.0,0.0,14.3,25.6
117102,2010-06-16,Rio de Janeiro,0.0,25.9,12.4,18.9,26.6,11.3,19.1,0.0,0.0,0.0,11.4,22.3
117103,2010-06-17,Rio de Janeiro,0.0,27.8,12.5,19.9,29.4,11.0,20.2,0.0,0.0,0.0,12.3,27.0
117106,2010-06-20,Rio de Janeiro,1.0,29.6,13.3,20.4,30.4,11.4,20.4,0.0,0.0,0.0,16.5,29.9
117107,2010-06-21,Rio de Janeiro,3.0,23.6,15.8,19.8,26.1,16.8,21.9,0.0,0.0,0.0,6.2,14.4
117133,2010-07-17,Rio de Janeiro,53.0,20.2,19.2,19.6,20.4,19.6,19.9,8.0,8.0,0.0,26.1,50.4
117148,2010-08-01,Rio de Janeiro,1.0,30.7,14.9,21.5,31.0,13.8,21.3,0.0,0.0,0.0,22.9,45.4
117156,2010-08-09,Rio de Janeiro,51.0,28.0,15.7,20.4,27.1,15.7,20.8,0.2,0.2,0.0,32.4,60.5
117160,2010-08-13,Rio de Janeiro,0.0,30.4,13.7,20.9,29.9,12.1,20.1,0.0,0.0,0.0,22.4,46.4
117162,2010-08-15,Rio de Janeiro,51.0,17.7,15.6,16.6,16.0,12.3,14.5,0.3,0.3,0.0,25.5,49.0
117163,2010-08-16,Rio de Janeiro,51.0,19.3,12.4,15.9,18.3,10.6,14.5,1.8,1.8,0.0,23.7,43.9
117164,2010-08-17,Rio de Janeiro,53.0,19.4,13.9,16.3,17.5,13.3,15.3,0.8,0.8,0.0,17.8,34.9
117165,2010-08-18,Rio de Janeiro,3.0,21.8,12.1,16.7,20.3,10.8,15.0,0.0,0.0,0.0,20.5,37.8
117166,2010-08-19,Rio de Janeiro,1.0,24.0,11.3,17.0,23.2,9.6,15.8,0.0,0.0,0.0,17.4,35.6
117167,2010-08-20,Rio de Janeiro,0.0,27.7,11.7,19.1,28.5,10.2,18.6,0.0,0.0,0.0,14.3,28.4
117171,2010-08-24,Rio de Janeiro,0.0,31.7,14.3,22.4,31.6,13.4,22.1,0.0,0.0,0.0,14.4,34.9
117172,2010-08-25,Rio de Janeiro,0.0,33.3,14.6,23.4,34.2,13.0,23.0,0.0,0.0,0.0,13.4,27.7
117173,2010-08-26,Rio de Janeiro,0.0,33.2,16.9,24.4,34.6,16.6,24.8,0.0,0.0,0.0,10.0,23.0
117190,2010-09-12,Rio de Janeiro,0.0,29.8,14.0,20.9,30.7,12.8,20.8,0.0,0.0,0.0,16.1,34.6
117238,2010-10-30,Rio de Janeiro,51.0,36.6,20.2,26.0,42.1,22.2,28.9,0.4,0.4,0.0,25.7,52.6
117240,2010-11-01,Rio de Janeiro,61.0,23.4,21.4,22.3,27.0,25.2,25.9,9.1,9.1,0.0,7.1,16.6
117275,2010-12-06,Rio de Janeiro,55.0,26.2,23.7,24.8,30.9,28.5,29.6,3.1,3.1,0.0,11.1,24.8
117282,2010-12-13,Rio de Janeiro,61.0,36.3,25.0,29.1,43.2,30.2,34.6,4.4,4.4,0.0,16.5,33.5
117290,2010-12-21,Rio de Janeiro,51.0,34.0,25.0,28.7,40.4,30.8,34.5,0.4,0.4,0.0,10.4,24.8
117304,2011-01-04,Rio de Janeiro,61.0,26.1,23.0,24.3,29.6,26.1,27.8,25.0,25.0,0.0,18.9,46.1
117318,2011-01-18,Rio de Janeiro,63.0,31.4,24.7,27.1,39.6,29.8,32.6,10.6,10.6,0.0,10.9,24.5
117319,2011-01-19,Rio de Janeiro,51.0,35.1,24.7,28.8,42.2,30.1,34.7,0.4,0.4,0.0,13.4,28.8
117320,2011-01-20,Rio de Janeiro,1.0,34.4,23.9,28.7,40.0,29.2,34.7,0.0,0.0,0.0,14.2,28.1
117329,2011-01-29,Rio de Janeiro,0.0,35.9,24.6,30.1,41.9,29.0,34.8,0.0,0.0,0.0,12.6,27.0
117332,2011-02-01,Rio de Janeiro,51.0,33.6,25.3,28.6,40.5,30.5,34.0,0.7,0.7,0.0,12.8,24.5
117339,2011-02-08,Rio de Janeiro,0.0,34.5,23.5,28.7,38.1,27.0,31.5,0.0,0.0,0.0,23.1,43.2
117341,2011-02-10,Rio de Janeiro,1.0,37.0,23.5,30.3,41.2,26.6,33.1,0.0,0.0,0.0,12.2,30.2
