,Unnamed: 0,time,location_name,longitude,latitude,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,temperature_2m_mean_rank
0,182736,1940-01-01,Reykjavik,-21.899994,64.100006,73.0,2.2,-1.7,0.3,-3.2,-6.8,-4.8,,,,22.3,,0.26394680676407817
1,182737,1940-01-02,Reykjavik,-21.899994,64.100006,73.0,1.0,-0.4,0.3,-4.0,-5.9,-4.9,3.7,0.1,2.52,19.8,39.6,0.26394680676407817
2,182738,1940-01-03,Reykjavik,-21.899994,64.100006,73.0,4.0,-0.4,1.8,1.2,-6.3,-3.1,5.0,1.2,2.66,30.0,54.0,0.3432441306846166
3,182739,1940-01-04,Reykjavik,-21.899994,64.100006,53.0,5.4,1.5,2.4,1.5,-2.1,-1.4,2.1,2.1,0.0,21.1,27.7,0.37911672960105075
4,182740,1940-01-05,Reykjavik,-21.899994,64.100006,55.0,6.5,4.6,5.6,1.8,0.2,1.2,5.5,5.5,0.0,29.9,52.9,0.5664915449023149
5,182741,1940-01-06,Reykjavik,-21.899994,64.100006,55.0,6.5,-0.1,4.2,2.1,-4.7,-0.3,4.1,4.1,0.0,29.5,46.8,0.48423904120834016
6,182742,1940-01-07,Reykjavik,-21.899994,64.100006,53.0,5.9,3.0,4.3,1.8,-1.4,-0.0,1.8,1.8,0.0,22.7,40.3,0.4908553603677557
7,182743,1940-01-08,Reykjavik,-21.899994,64.100006,61.0,7.3,4.7,5.8,2.1,-0.8,1.0,11.4,11.4,0.0,46.8,87.5,0.5785092759809555
8,182744,1940-01-09,Reykjavik,-21.899994,64.100006,63.0,9.9,7.3,8.4,5.1,0.3,3.1,22.9,22.9,0.0,42.0,90.0,0.7244623214578887
9,182745,1940-01-10,Reykjavik,-21.899994,64.100006,53.0,8.0,2.2,5.1,3.1,-4.0,-1.0,5.2,5.2,0.0,38.4,69.1,0.538285995731407
10,182746,1940-01-11,Reykjavik,-21.899994,64.100006,71.0,9.5,1.8,3.2,2.4,-5.1,-3.3,13.8,13.3,0.35,46.3,92.2,0.42464291577737645
11,182747,1940-01-12,Reykjavik,-21.899994,64.100006,73.0,7.6,0.3,1.8,2.4,-8.8,-5.2,5.5,2.5,2.1,45.3,79.9,0.3432441306846166
12,182748,1940-01-13,Reykjavik,-21.899994,64.100006,73.0,1.1,-2.3,-0.5,-8.1,-11.2,-9.4,2.1,0.2,1.33,47.8,90.7,0.22587424068297488
13,182749,1940-01-14,Reykjavik,-21.899994,64.100006,71.0,-0.2,-5.6,-2.3,-6.0,-11.9,-8.3,0.7,0.1,0.42,31.3,52.9,0.15619766869151205
14,182750,1940-01-15,Reykjavik,-21.899994,64.100006,1.0,-4.8,-7.7,-6.0,-10.8,-14.4,-12.7,0.0,0.0,0.0,25.4,45.7,0.06864225907076013
15,182751,1940-01-16,Reykjavik,-21.899994,64.100006,73.0,-4.2,-5.3,-4.6,-9.5,-11.8,-10.5,1.7,0.0,1.19,21.8,38.9,0.09504186504679035
16,182752,1940-01-17,Reykjavik,-21.899994,64.100006,2.0,-5.5,-8.2,-7.1,-11.9,-14.9,-14.0,0.0,0.0,0.0,26.0,45.7,0.0521096700049253
17,182753,1940-01-18,Reykjavik,-21.899994,64.100006,1.0,-7.4,-9.3,-8.3,-14.8,-16.1,-15.6,0.0,0.0,0.0,30.4,51.5,0.036939747167952716
18,182754,1940-01-19,Reykjavik,-21.899994,64.100006,2.0,-7.8,-9.6,-8.9,-13.8,-16.3,-15.5,0.0,0.0,0.0,23.4,45.4,0.03056969298965687
19,182755,1940-01-20,Reykjavik,-21.899994,64.100006,3.0,-7.7,-10.1,-9.2,-13.6,-15.3,-14.4,0.0,0.0,0.0,17.4,33.1,0.027565260219996716
20,182756,1940-01-21,Reykjavik,-21.899994,64.100006,2.0,-6.6,-10.7,-9.1,-11.3,-15.9,-14.1,0.0,0.0,0.0,11.9,20.9,0.028517484813659497
21,182757,1940-01-22,Reykjavik,-21.899994,64.100006,71.0,0.9,-8.2,-5.6,-5.3,-13.1,-10.4,1.1,0.8,0.21,26.6,33.8,0.07581677885404696
22,182758,1940-01-23,Reykjavik,-21.899994,64.100006,71.0,3.1,0.8,2.4,-4.2,-6.0,-5.1,7.0,6.0,0.7,45.4,81.4,0.37911672960105075
23,182759,1940-01-24,Reykjavik,-21.899994,64.100006,53.0,3.8,2.3,3.0,-1.6,-5.7,-4.5,4.1,4.1,0.0,41.5,77.8,0.4130192086685273
24,182760,1940-01-25,Reykjavik,-21.899994,64.100006,53.0,3.8,1.3,3.1,0.3,-4.1,-1.1,3.2,3.2,0.0,23.2,37.8,0.41873255623050404
25,182761,1940-01-26,Reykjavik,-21.899994,64.100006,53.0,6.7,0.4,3.8,2.1,-6.0,-1.5,5.2,5.2,0.0,31.6,54.0,0.46017074372024297
26,182762,1940-01-27,Reykjavik,-21.899994,64.100006,61.0,6.7,5.0,6.0,1.9,0.2,1.2,6.5,6.5,0.0,28.8,55.1,0.5893285174848136
27,182763,1940-01-28,Reykjavik,-21.899994,64.100006,53.0,6.5,4.1,5.7,1.4,-0.5,0.5,4.2,4.2,0.0,33.4,67.7,0.5725824987686751
28,182764,1940-01-29,Reykjavik,-21.899994,64.100006,55.0,5.6,3.8,4.8,2.1,-0.5,0.8,4.4,4.4,0.0,20.5,42.1,0.5205713347561977
29,182765,1940-01-30,Reykjavik,-21.899994,64.100006,51.0,5.6,-1.5,3.5,2.3,-6.1,-0.4,0.1,0.1,0.0,17.7,43.9,0.44186504679034644
30,182766,1940-01-31,Reykjavik,-21.899994,64.100006,3.0,-0.9,-2.5,-1.8,-4.7,-6.9,-6.1,0.0,0.0,0.0,14.6,24.1,0.17394516499753734
31,182767,1940-02-01,Reykjavik,-21.899994,64.100006,1.0,-1.5,-3.9,-2.9,-5.2,-8.2,-6.9,0.0,0.0,0.0,10.1,18.7,0.13730093580692826
32,182768,1940-02-02,Reykjavik,-21.899994,64.100006,1.0,-1.1,-4.6,-3.1,-6.3,-9.5,-8.1,0.0,0.0,0.0,16.3,28.1,0.13125923493679198
33,182769,1940-02-03,Reykjavik,-21.899994,64.100006,51.0,4.0,-1.8,1.1,-2.0,-7.3,-4.5,0.8,0.8,0.0,30.7,47.2,0.30466261697586605
34,182770,1940-02-04,Reykjavik,-21.899994,64.100006,51.0,4.8,3.2,4.2,0.3,-2.4,-1.3,1.6,1.6,0.0,30.6,53.3,0.48423904120834016
35,182771,1940-02-05,Reykjavik,-21.899994,64.100006,53.0,5.3,3.0,4.1,1.1,-1.4,-0.0,3.3,3.3,0.0,20.2,34.6,0.4778197340338204
36,182772,1940-02-06,Reykjavik,-21.899994,64.100006,53.0,5.9,4.8,5.4,2.1,-0.6,0.7,6.6,6.6,0.0,30.6,46.8,0.5547200788047939
37,182773,1940-02-07,Reykjavik,-21.899994,64.100006,53.0,6.7,4.5,5.6,3.6,0.4,1.6,1.9,1.9,0.0,26.8,46.4,0.5664915449023149
38,182774,1940-02-08,Reykjavik,-21.899994,64.100006,53.0,5.2,1.3,3.6,1.2,-3.4,-0.8,1.4,1.4,0.0,30.6,52.9,0.4479560006567066
39,182775,1940-02-09,Reykjavik,-21.899994,64.100006,73.0,4.0,0.5,2.3,0.9,-2.5,-1.1,9.6,6.2,2.38,19.1,41.4,0.3733541290428501
40,182776,1940-02-10,Reykjavik,-21.899994,64.100006,73.0,6.8,-2.9,2.4,1.9,-6.7,-2.2,5.6,5.3,0.21,27.6,52.6,0.37911672960105075
41,182777,1940-02-11,Reykjavik,-21.899994,64.100006,53.0,5.6,3.4,4.9,1.6,-0.8,0.8,0.6,0.6,0.0,20.4,48.6,0.526514529633886
42,182778,1940-02-12,Reykjavik,-21.899994,64.100006,3.0,5.1,1.7,3.6,1.4,-1.7,-0.4,0.0,0.0,0.0,18.9,35.3,0.4479560006567066
43,182779,1940-02-13,Reykjavik,-21.899994,64.100006,2.0,3.7,0.2,1.9,0.3,-3.1,-1.7,0.0,0.0,0.0,12.5,22.7,0.3493022492201609
44,182780,1940-02-14,Reykjavik,-21.899994,64.100006,3.0,3.4,-0.6,0.9,1.0,-3.8,-2.2,0.0,0.0,0.0,7.3,11.9,0.2941060581185355
45,182781,1940-02-15,Reykjavik,-21.899994,64.100006,3.0,3.9,-1.2,1.1,1.8,-4.1,-1.4,0.0,0.0,0.0,4.8,15.8,0.30466261697586605
46,182782,1940-02-16,Reykjavik,-21.899994,64.100006,75.0,0.7,-6.6,-2.0,-2.1,-13.8,-7.0,12.2,0.1,8.47,26.8,49.0,0.16644229190609094
47,182783,1940-02-17,Reykjavik,-21.899994,64.100006,73.0,-6.7,-12.1,-8.8,-14.0,-19.4,-16.3,3.4,0.0,2.38,29.2,50.0,0.03155475291413561
48,182784,1940-02-18,Reykjavik,-21.899994,64.100006,71.0,-3.0,-12.9,-8.3,-9.8,-19.9,-15.4,1.9,0.0,1.33,30.6,51.5,0.036939747167952716
49,182785,1940-02-19,Reykjavik,-21.899994,64.100006,71.0,0.9,-4.8,-2.0,-5.1,-12.1,-8.5,0.9,0.0,0.63,29.7,53.6,0.16644229190609094
50,182786,1940-02-20,Reykjavik,-21.899994,64.100006,73.0,-0.4,-7.8,-4.1,-5.8,-14.6,-9.9,3.5,0.0,2.45,24.9,42.8,0.10676407814808735
51,182787,1940-02-21,Reykjavik,-21.899994,64.100006,73.0,1.4,-4.4,-1.8,-3.7,-10.4,-7.4,4.0,0.0,2.8,20.4,46.8,0.17394516499753734
52,182788,1940-02-22,Reykjavik,-21.899994,64.100006,73.0,3.1,-0.2,1.7,-0.6,-4.8,-2.7,9.5,7.8,1.19,18.8,34.6,0.33751436545723196
53,182789,1940-02-23,Reykjavik,-21.899994,64.100006,73.0,-0.3,-4.6,-1.7,-4.7,-9.6,-6.3,2.1,0.0,1.47,15.9,27.0,0.17750779839106878
54,182790,1940-02-24,Reykjavik,-21.899994,64.100006,73.0,-1.0,-3.8,-2.2,-6.1,-9.9,-7.7,0.9,0.0,0.63,23.8,42.8,0.15948120177310787
55,182791,1940-02-25,Reykjavik,-21.899994,64.100006,73.0,-2.0,-4.1,-3.2,-7.4,-10.1,-8.9,7.3,0.0,5.11,23.1,42.5,0.12822196683631587
56,182792,1940-02-26,Reykjavik,-21.899994,64.100006,73.0,-2.9,-8.4,-4.6,-8.5,-16.0,-11.2,2.0,0.0,1.4,30.6,63.7,0.09504186504679035
57,182793,1940-02-27,Reykjavik,-21.899994,64.100006,2.0,-8.5,-14.2,-10.5,-14.2,-19.0,-16.5,0.0,0.0,0.0,28.2,53.6,0.017566901986537514
58,182794,1940-02-28,Reykjavik,-21.899994,64.100006,73.0,2.2,-12.3,-3.9,-1.8,-16.9,-9.1,1.0,0.0,0.7,28.3,47.2,0.11126251846987359
59,182795,1940-02-29,Reykjavik,-21.899994,64.100006,53.0,6.3,2.6,4.3,1.0,-1.7,-0.7,1.2,1.2,0.0,31.1,60.1,0.4908553603677557
60,182796,1940-03-01,Reykjavik,-21.899994,64.100006,53.0,5.8,2.4,3.0,0.6,-4.2,-3.2,1.5,1.5,0.0,30.9,54.7,0.4130192086685273
61,182797,1940-03-02,Reykjavik,-21.899994,64.100006,53.0,6.3,1.4,4.1,0.7,-5.8,-1.6,6.2,6.2,0.0,31.6,57.6,0.4778197340338204
62,182798,1940-03-03,Reykjavik,-21.899994,64.100006,73.0,3.3,-1.3,1.5,-2.6,-9.0,-4.8,1.4,1.0,0.28,33.3,61.2,0.3260219996716467
63,182799,1940-03-04,Reykjavik,-21.899994,64.100006,3.0,-1.4,-5.7,-3.0,-6.9,-10.2,-8.2,0.0,0.0,0.0,28.1,52.9,0.13428008537186012
64,182800,1940-03-05,Reykjavik,-21.899994,64.100006,71.0,0.2,-8.2,-4.2,-4.9,-12.9,-9.1,0.1,0.0,0.07,17.4,36.7,0.10425217534066655
65,182801,1940-03-06,Reykjavik,-21.899994,64.100006,71.0,5.9,0.5,3.7,3.0,-4.7,-0.2,9.3,8.8,0.35,25.3,50.0,0.453915613199803
66,182802,1940-03-07,Reykjavik,-21.899994,64.100006,73.0,5.7,-1.5,3.5,3.2,-5.5,-0.2,8.8,8.1,0.49,22.3,41.8,0.44186504679034644
67,182803,1940-03-08,Reykjavik,-21.899994,64.100006,73.0,-2.1,-7.1,-5.6,-6.8,-14.0,-11.5,1.4,0.0,0.98,23.5,62.6,0.07581677885404696
68,182804,1940-03-09,Reykjavik,-21.899994,64.100006,51.0,-0.8,-9.1,-5.1,-6.9,-14.6,-10.7,0.4,0.4,0.0,26.8,42.5,0.08533902479067476
69,182805,1940-03-10,Reykjavik,-21.899994,64.100006,71.0,-1.8,-6.7,-4.1,-8.2,-12.3,-9.9,0.2,0.0,0.14,25.1,42.1,0.10676407814808735
70,182806,1940-03-11,Reykjavik,-21.899994,64.100006,3.0,-1.9,-5.7,-3.8,-8.3,-12.2,-10.2,0.0,0.0,0.0,29.4,47.2,0.11356099162699064
71,182807,1940-03-12,Reykjavik,-21.899994,64.100006,1.0,-2.6,-7.0,-4.3,-9.5,-11.6,-10.7,0.0,0.0,0.0,27.3,42.8,0.1018059431948777
72,182808,1940-03-13,Reykjavik,-21.899994,64.100006,3.0,-7.2,-10.9,-9.0,-11.8,-16.9,-14.8,0.0,0.0,0.0,22.1,59.8,0.029551797734362173
73,182809,1940-03-14,Reykjavik,-21.899994,64.100006,1.0,-6.9,-11.9,-9.7,-15.0,-18.5,-17.0,0.0,0.0,0.0,33.5,58.0,0.023247414217698242
74,182810,1940-03-15,Reykjavik,-21.899994,64.100006,2.0,-8.4,-11.3,-10.4,-15.1,-18.6,-17.3,0.0,0.0,0.0,25.8,57.6,0.018223608602856673
75,182811,1940-03-16,Reykjavik,-21.899994,64.100006,71.0,-7.1,-11.5,-9.5,-13.0,-19.1,-15.9,0.1,0.0,0.07,26.9,51.1,0.025217534066655722
76,182812,1940-03-17,Reykjavik,-21.899994,64.100006,73.0,-2.7,-10.1,-6.2,-5.8,-15.2,-10.5,1.7,0.0,1.19,12.2,24.5,0.06517813166967658
77,182813,1940-03-18,Reykjavik,-21.899994,64.100006,73.0,1.4,-5.6,-1.9,-2.5,-9.8,-6.2,2.9,0.0,2.03,18.6,36.7,0.17036611393859794
78,182814,1940-03-19,Reykjavik,-21.899994,64.100006,51.0,3.1,0.4,1.8,-1.3,-5.9,-3.5,2.1,2.1,0.0,26.0,51.1,0.3432441306846166
79,182815,1940-03-20,Reykjavik,-21.899994,64.100006,51.0,5.1,-0.3,2.0,-0.2,-5.3,-3.0,0.1,0.1,0.0,23.0,42.5,0.35544245608274505
80,182816,1940-03-21,Reykjavik,-21.899994,64.100006,71.0,5.3,-0.7,1.6,1.8,-5.5,-2.6,1.4,1.2,0.14,15.1,28.1,0.33173534723362336
81,182817,1940-03-22,Reykjavik,-21.899994,64.100006,2.0,5.2,-1.6,1.6,0.8,-6.6,-3.1,0.0,0.0,0.0,17.4,29.5,0.33173534723362336
82,182818,1940-03-23,Reykjavik,-21.899994,64.100006,1.0,4.6,-1.9,0.7,0.6,-6.8,-3.8,0.0,0.0,0.0,16.1,31.0,0.2838942702347726
83,182819,1940-03-24,Reykjavik,-21.899994,64.100006,0.0,0.7,-4.3,-2.1,-4.5,-9.7,-7.4,0.0,0.0,0.0,16.0,35.3,0.1627318995238877
84,182820,1940-03-25,Reykjavik,-21.899994,64.100006,71.0,-2.0,-6.6,-4.2,-7.7,-12.2,-9.7,1.2,0.0,0.84,17.2,31.7,0.10425217534066655
85,182821,1940-03-26,Reykjavik,-21.899994,64.100006,71.0,2.3,-3.8,-1.0,-2.1,-8.7,-5.8,1.1,0.0,0.77,17.4,47.9,0.20494171728780167
86,182822,1940-03-27,Reykjavik,-21.899994,64.100006,71.0,2.9,-4.1,-0.4,-2.4,-8.9,-5.8,1.4,0.2,0.84,31.0,64.4,0.23009358069282548
87,182823,1940-03-28,Reykjavik,-21.899994,64.100006,73.0,0.8,-0.3,0.1,-3.7,-9.5,-7.4,13.4,2.0,7.98,47.7,83.5,0.2542932195041865
88,182824,1940-03-29,Reykjavik,-21.899994,64.100006,73.0,2.6,-1.8,0.5,-1.2,-6.4,-3.3,2.8,1.4,0.98,16.3,24.8,0.2739944179937613
89,182825,1940-03-30,Reykjavik,-21.899994,64.100006,71.0,2.6,-4.3,-0.6,-1.0,-8.9,-4.7,1.1,0.1,0.7,12.2,34.2,0.22176982433098014
90,182826,1940-03-31,Reykjavik,-21.899994,64.100006,2.0,-1.2,-6.4,-4.1,-6.1,-11.9,-9.2,0.0,0.0,0.0,17.3,37.1,0.10676407814808735
91,182827,1940-04-01,Reykjavik,-21.899994,64.100006,73.0,-1.2,-9.8,-5.1,-5.7,-15.0,-9.8,1.1,0.0,0.77,13.4,27.7,0.08533902479067476
92,182828,1940-04-02,Reykjavik,-21.899994,64.100006,73.0,0.1,-3.4,-1.8,-5.0,-8.6,-6.9,6.9,0.0,4.83,28.2,51.5,0.17394516499753734
93,182829,1940-04-03,Reykjavik,-21.899994,64.100006,73.0,2.5,-2.8,-0.4,-1.5,-9.5,-5.8,9.3,1.7,5.32,28.8,51.1,0.23009358069282548
94,182830,1940-04-04,Reykjavik,-21.899994,64.100006,73.0,1.7,-1.7,0.1,-3.2,-6.6,-5.0,8.0,0.8,5.04,28.3,58.0,0.2542932195041865
95,182831,1940-04-05,Reykjavik,-21.899994,64.100006,73.0,5.6,1.9,4.0,1.4,-4.0,-0.4,8.5,6.9,1.12,25.1,58.7,0.4725004104416352
96,182832,1940-04-06,Reykjavik,-21.899994,64.100006,75.0,2.6,-1.1,1.7,-2.2,-8.1,-4.5,13.7,2.0,8.19,36.4,63.4,0.33751436545723196
97,182833,1940-04-07,Reykjavik,-21.899994,64.100006,3.0,0.5,-7.4,-2.6,-7.1,-12.7,-9.2,0.0,0.0,0.0,36.4,49.0,0.14633065178131668
98,182834,1940-04-08,Reykjavik,-21.899994,64.100006,73.0,1.8,-8.4,-3.8,-3.7,-13.2,-8.6,1.0,0.1,0.63,24.4,43.6,0.11356099162699064
99,182835,1940-04-09,Reykjavik,-21.899994,64.100006,73.0,5.8,1.7,3.8,2.8,-4.4,-0.1,2.0,1.6,0.28,27.3,51.5,0.46017074372024297
100,182836,1940-04-10,Reykjavik,-21.899994,64.100006,61.0,8.2,3.0,5.7,3.1,-1.9,0.7,13.6,13.6,0.0,34.7,62.6,0.5725824987686751
101,182837,1940-04-11,Reykjavik,-21.899994,64.100006,71.0,7.5,3.0,5.0,3.7,-0.9,1.0,4.0,3.8,0.14,21.9,42.1,0.5325726481694303
102,182838,1940-04-12,Reykjavik,-21.899994,64.100006,53.0,6.7,2.3,4.4,2.3,-5.2,-0.5,4.6,4.6,0.0,36.9,68.8,0.4969627318995239
103,182839,1940-04-13,Reykjavik,-21.899994,64.100006,71.0,2.9,-1.0,1.9,-3.7,-5.5,-4.7,1.8,1.3,0.35,38.5,70.6,0.3493022492201609
104,182840,1940-04-14,Reykjavik,-21.899994,64.100006,71.0,-1.3,-4.3,-3.3,-5.5,-13.1,-10.5,0.8,0.0,0.56,39.6,74.2,0.12548021671318338
105,182841,1940-04-15,Reykjavik,-21.899994,64.100006,3.0,-2.3,-4.6,-3.6,-12.6,-14.4,-13.3,0.0,0.0,0.0,51.5,95.0,0.11845345591856837
106,182842,1940-04-16,Reykjavik,-21.899994,64.100006,3.0,-2.5,-4.6,-3.5,-11.8,-13.2,-12.6,0.0,0.0,0.0,43.6,78.5,0.12099819405680512
107,182843,1940-04-17,Reykjavik,-21.899994,64.100006,1.0,-1.8,-5.3,-3.7,-9.9,-13.4,-11.5,0.0,0.0,0.0,34.1,67.3,0.11582662945329174
108,182844,1940-04-18,Reykjavik,-21.899994,64.100006,0.0,0.8,-6.2,-2.6,-4.8,-12.6,-8.5,0.0,0.0,0.0,23.7,42.5,0.14633065178131668
109,182845,1940-04-19,Reykjavik,-21.899994,64.100006,2.0,3.6,-5.3,-0.5,-0.7,-9.5,-4.9,0.0,0.0,0.0,15.1,23.0,0.22587424068297488
110,182846,1940-04-20,Reykjavik,-21.899994,64.100006,1.0,4.2,-3.8,0.3,0.4,-8.7,-4.1,0.0,0.0,0.0,14.1,22.7,0.26394680676407817
111,182847,1940-04-21,Reykjavik,-21.899994,64.100006,51.0,5.5,-1.1,1.9,2.0,-5.3,-1.7,0.7,0.7,0.0,11.6,22.0,0.3493022492201609
112,182848,1940-04-22,Reykjavik,-21.899994,64.100006,51.0,6.5,0.4,3.5,3.1,-2.9,0.5,2.0,2.0,0.0,9.6,19.4,0.44186504679034644
113,182849,1940-04-23,Reykjavik,-21.899994,64.100006,3.0,7.5,-0.8,3.6,3.7,-4.7,-0.3,0.0,0.0,0.0,14.4,29.5,0.4479560006567066
114,182850,1940-04-24,Reykjavik,-21.899994,64.100006,53.0,6.9,2.7,4.5,2.3,-2.2,-0.4,2.4,2.4,0.0,25.7,42.1,0.503119356427516
115,182851,1940-04-25,Reykjavik,-21.899994,64.100006,51.0,7.6,4.0,5.9,3.7,-1.3,1.6,0.1,0.1,0.0,26.1,38.2,0.5840748645542604
116,182852,1940-04-26,Reykjavik,-21.899994,64.100006,63.0,11.3,4.9,7.9,6.7,0.8,3.5,8.6,8.6,0.0,30.6,48.2,0.6946970940732228
117,182853,1940-04-27,Reykjavik,-21.899994,64.100006,53.0,9.9,6.2,8.0,6.8,1.9,4.2,3.7,3.7,0.0,26.1,42.1,0.7011492365785585
118,182854,1940-04-28,Reykjavik,-21.899994,64.100006,53.0,9.9,6.2,7.8,6.1,2.7,4.3,5.5,5.5,0.0,22.6,43.2,0.6886225578722706
119,182855,1940-04-29,Reykjavik,-21.899994,64.100006,61.0,11.4,5.9,8.4,7.5,2.4,4.5,5.0,5.0,0.0,30.5,40.7,0.7244623214578887
120,182856,1940-04-30,Reykjavik,-21.899994,64.100006,51.0,11.0,6.6,8.6,6.8,3.4,4.9,1.5,1.5,0.0,27.0,40.7,0.7365457231981613
121,182857,1940-05-01,Reykjavik,-21.899994,64.100006,51.0,11.3,6.2,8.8,6.2,2.4,4.3,0.7,0.7,0.0,29.8,56.2,0.7488261369233296
122,182858,1940-05-02,Reykjavik,-21.899994,64.100006,53.0,9.1,5.4,7.6,6.7,0.9,3.9,4.8,4.8,0.0,25.6,50.8,0.6772122804137252
123,182859,1940-05-03,Reykjavik,-21.899994,64.100006,53.0,7.5,4.1,6.0,4.0,-0.1,2.1,5.6,5.6,0.0,23.3,42.1,0.5893285174848136
124,182860,1940-05-04,Reykjavik,-21.899994,64.100006,53.0,8.3,5.1,6.7,5.7,2.1,3.8,7.9,7.9,0.0,21.4,34.2,0.627351830569693
125,182861,1940-05-05,Reykjavik,-21.899994,64.100006,51.0,8.5,5.3,6.9,6.7,2.1,4.2,3.6,3.6,0.0,16.2,36.4,0.6385158430471187
126,182862,1940-05-06,Reykjavik,-21.899994,64.100006,51.0,8.8,5.1,7.3,4.7,0.6,3.0,3.2,3.2,0.0,28.6,54.0,0.6611229683139057
127,182863,1940-05-07,Reykjavik,-21.899994,64.100006,53.0,7.0,3.9,5.5,2.5,-2.0,0.5,3.1,3.1,0.0,27.2,50.0,0.5604498440321787
128,182864,1940-05-08,Reykjavik,-21.899994,64.100006,61.0,8.0,3.5,6.4,3.8,-0.1,1.7,9.3,9.3,0.0,30.1,53.3,0.6108684945000821
129,182865,1940-05-09,Reykjavik,-21.899994,64.100006,51.0,6.0,2.4,4.1,3.0,-1.9,0.3,4.0,4.0,0.0,18.3,39.2,0.4778197340338204
130,182866,1940-05-10,Reykjavik,-21.899994,64.100006,51.0,6.1,1.7,4.1,1.5,-2.3,0.1,1.7,1.7,0.0,20.7,34.9,0.4778197340338204
131,182867,1940-05-11,Reykjavik,-21.899994,64.100006,3.0,8.1,3.2,6.0,6.0,0.2,3.1,0.0,0.0,0.0,11.3,18.7,0.5893285174848136
132,182868,1940-05-12,Reykjavik,-21.899994,64.100006,55.0,8.0,5.4,6.6,4.7,-0.3,2.1,10.8,10.8,0.0,30.0,54.7,0.6219011656542439
133,182869,1940-05-13,Reykjavik,-21.899994,64.100006,51.0,8.4,4.4,6.7,6.1,1.9,4.2,4.4,4.4,0.0,10.6,24.5,0.627351830569693
134,182870,1940-05-14,Reykjavik,-21.899994,64.100006,53.0,8.5,3.6,6.1,5.4,-0.8,3.4,4.4,4.4,0.0,17.9,30.2,0.594549335084551
135,182871,1940-05-15,Reykjavik,-21.899994,64.100006,3.0,5.2,-0.6,2.8,-0.8,-6.9,-3.1,0.0,0.0,0.0,26.9,54.4,0.40136266622886224
136,182872,1940-05-16,Reykjavik,-21.899994,64.100006,2.0,10.4,0.8,5.8,7.4,-4.2,1.8,0.0,0.0,0.0,19.0,35.6,0.5785092759809555
137,182873,1940-05-17,Reykjavik,-21.899994,64.100006,51.0,9.5,3.4,6.9,5.9,0.2,3.5,0.7,0.7,0.0,17.5,35.6,0.6385158430471187
138,182874,1940-05-18,Reykjavik,-21.899994,64.100006,61.0,8.4,5.4,6.5,3.5,0.1,1.5,8.5,8.5,0.0,31.5,58.0,0.6164833360696109
139,182875,1940-05-19,Reykjavik,-21.899994,64.100006,51.0,11.5,7.8,9.8,8.4,3.6,6.1,0.9,0.9,0.0,26.0,56.9,0.8184862912493843
140,182876,1940-05-20,Reykjavik,-21.899994,64.100006,55.0,10.4,9.1,9.7,7.0,4.9,5.7,8.2,8.2,0.0,32.4,65.5,0.8109177474963061
141,182877,1940-05-21,Reykjavik,-21.899994,64.100006,53.0,10.9,8.8,9.7,8.6,5.2,7.2,4.5,4.5,0.0,24.4,45.7,0.8109177474963061
142,182878,1940-05-22,Reykjavik,-21.899994,64.100006,3.0,15.0,7.2,10.8,14.3,4.9,9.2,0.0,0.0,0.0,10.6,34.2,0.889903135774093
143,182879,1940-05-23,Reykjavik,-21.899994,64.100006,3.0,12.5,7.7,9.5,11.2,6.2,7.9,0.0,0.0,0.0,9.7,27.4,0.7969627318995239
144,182880,1940-05-24,Reykjavik,-21.899994,64.100006,51.0,10.3,7.0,8.2,8.9,5.0,6.3,0.3,0.3,0.0,10.2,25.6,0.7125923493679199
145,182881,1940-05-25,Reykjavik,-21.899994,64.100006,51.0,10.9,6.8,8.5,9.0,4.8,6.6,0.8,0.8,0.0,7.9,33.1,0.7303726810047612
146,182882,1940-05-26,Reykjavik,-21.899994,64.100006,53.0,10.8,6.5,8.6,8.2,4.1,6.4,6.0,6.0,0.0,16.2,28.8,0.7365457231981613
147,182883,1940-05-27,Reykjavik,-21.899994,64.100006,53.0,11.6,9.0,10.1,10.9,5.9,8.5,6.1,6.1,0.0,17.5,31.3,0.8403874569036283
148,182884,1940-05-28,Reykjavik,-21.899994,64.100006,53.0,11.1,8.3,9.6,8.6,6.4,7.5,6.2,6.2,0.0,20.6,35.3,0.8037432277130192
149,182885,1940-05-29,Reykjavik,-21.899994,64.100006,51.0,11.6,8.7,10.0,8.4,5.8,7.2,3.0,3.0,0.0,24.5,34.2,0.8329174191429979
150,182886,1940-05-30,Reykjavik,-21.899994,64.100006,61.0,11.4,6.5,9.0,10.6,4.6,7.5,5.7,5.7,0.0,14.6,30.2,0.7619931045805286
151,182887,1940-05-31,Reykjavik,-21.899994,64.100006,51.0,11.8,5.8,9.1,11.0,3.6,7.0,0.5,0.5,0.0,14.0,32.4,0.7690362830405516
152,182888,1940-06-01,Reykjavik,-21.899994,64.100006,61.0,10.8,7.2,8.9,6.5,2.4,4.8,5.1,5.1,0.0,31.1,50.8,0.7552782794286652
153,182889,1940-06-02,Reykjavik,-21.899994,64.100006,53.0,9.6,6.0,8.0,4.8,1.8,3.3,4.2,4.2,0.0,28.7,45.4,0.7011492365785585
