,time,location_name
212,1982-04-03,Tokyo
213,1982-04-15,Tokyo
214,1982-05-14,Tokyo
215,1982-05-31,Tokyo
216,1982-06-03,Tokyo
217,1982-06-26,Tokyo
218,1982-08-01,Tokyo
219,1982-08-02,Tokyo
220,1982-08-03,Tokyo
221,1982-08-27,Tokyo
222,1982-09-10,Tokyo
223,1982-09-11,Tokyo
224,1982-09-12,Tokyo
225,1982-10-06,Tokyo
226,1982-10-08,Tokyo
227,1982-11-29,Tokyo
228,1982-11-30,Tokyo
229,1982-12-05,Tokyo
230,1983-01-18,Tokyo
231,1983-02-17,Tokyo
232,1983-02-24,Tokyo
233,1983-04-01,Tokyo
234,1983-04-20,Tokyo
235,1983-04-29,Tokyo
236,1983-05-07,Tokyo
237,1983-05-14,Tokyo
238,1983-05-16,Tokyo
239,1983-05-17,Tokyo
240,1983-06-12,Tokyo
241,1983-06-20,Tokyo
242,1983-07-05,Tokyo
243,1983-07-15,Tokyo
244,1983-08-01,Tokyo
245,1983-08-14,Tokyo
246,1983-08-15,Tokyo
247,1983-08-16,Tokyo
248,1983-08-17,Tokyo
249,1983-08-18,Tokyo
250,1983-08-19,Tokyo
251,1983-09-01,Tokyo
252,1983-09-13,Tokyo
253,1983-09-27,Tokyo
254,1983-09-28,Tokyo
255,1984-01-19,Tokyo
256,1984-01-20,Tokyo
257,1984-01-21,Tokyo
258,1984-01-22,Tokyo
259,1984-01-23,Tokyo
260,1984-01-25,Tokyo
261,1984-01-26,Tokyo
262,1984-01-29,Tokyo
263,1984-01-31,Tokyo
264,1984-02-02,Tokyo
265,1984-02-03,Tokyo
266,1984-02-04,Tokyo
267,1984-02-05,Tokyo
268,1984-02-06,Tokyo
269,1984-02-07,Tokyo
270,1984-02-08,Tokyo
271,1984-02-09,Tokyo
272,1984-02-10,Tokyo
273,1984-02-17,Tokyo
274,1984-02-18,Tokyo
275,1984-02-19,Tokyo
276,1984-02-20,Tokyo
277,1984-02-23,Tokyo
278,1984-02-24,Tokyo
279,1984-02-26,Tokyo
280,1984-03-19,Tokyo
281,1984-04-19,Tokyo
282,1984-06-07,Tokyo
283,1984-06-10,Tokyo
284,1984-06-17,Tokyo
285,1984-07-06,Tokyo
286,1984-08-06,Tokyo
287,1984-08-07,Tokyo
288,1984-08-12,Tokyo
289,1984-08-17,Tokyo
290,1984-08-20,Tokyo
291,1984-08-21,Tokyo
292,1984-08-22,Tokyo
293,1984-08-23,Tokyo
294,1984-08-28,Tokyo
295,1984-09-02,Tokyo
296,1984-09-03,Tokyo
297,1984-09-04,Tokyo
298,1984-10-03,Tokyo
299,1984-10-12,Tokyo
300,1984-10-19,Tokyo
301,1984-12-16,Tokyo
302,1985-01-29,Tokyo
303,1985-01-30,Tokyo
304,1985-02-19,Tokyo
305,1985-02-28,Tokyo
306,1985-03-11,Tokyo
307,1985-03-26,Tokyo
308,1985-04-12,Tokyo
309,1985-04-24,Tokyo
310,1985-05-19,Tokyo
311,1985-05-20,Tokyo
312,1985-06-19,Tokyo
313,1985-06-25,Tokyo
314,1985-06-30,Tokyo
315,1985-07-14,Tokyo
316,1985-07-29,Tokyo
317,1985-08-11,Tokyo
318,1985-08-24,Tokyo
319,1985-08-30,Tokyo
320,1985-09-08,Tokyo
321,1985-09-28,Tokyo
322,1985-10-13,Tokyo
323,1985-11-06,Tokyo
324,1986-02-15,Tokyo
325,1986-02-16,Tokyo
326,1986-02-18,Tokyo
327,1986-02-19,Tokyo
328,1986-02-20,Tokyo
329,1986-02-22,Tokyo
330,1986-02-24,Tokyo
331,1986-03-14,Tokyo
332,1986-03-20,Tokyo
333,1986-03-23,Tokyo
334,1986-05-14,Tokyo
335,1986-05-29,Tokyo
336,1986-06-17,Tokyo
337,1986-06-24,Tokyo
338,1986-06-26,Tokyo
339,1986-06-29,Tokyo
340,1986-07-19,Tokyo
341,1986-08-04,Tokyo
342,1986-08-05,Tokyo
343,1986-09-02,Tokyo
344,1986-09-04,Tokyo
345,1986-12-18,Tokyo
346,1987-02-12,Tokyo
347,1987-03-07,Tokyo
348,1987-03-24,Tokyo
349,1987-05-03,Tokyo
350,1987-05-13,Tokyo
351,1987-05-22,Tokyo
352,1987-05-23,Tokyo
353,1987-06-06,Tokyo
354,1987-06-07,Tokyo
355,1987-06-08,Tokyo
356,1987-06-09,Tokyo
357,1987-07-04,Tokyo
358,1987-07-11,Tokyo
359,1987-07-16,Tokyo
360,1987-07-17,Tokyo
361,1987-07-19,Tokyo
362,1987-07-23,Tokyo
363,1987-07-25,Tokyo
364,1987-07-30,Tokyo
365,1987-08-07,Tokyo
366,1987-08-08,Tokyo
367,1987-08-15,Tokyo
368,1987-08-26,Tokyo
369,1987-08-30,Tokyo
370,1987-08-31,Tokyo
371,1987-09-04,Tokyo
372,1987-09-11,Tokyo
373,1987-09-16,Tokyo
374,1987-09-25,Tokyo
375,1987-10-16,Tokyo
376,1987-10-17,Tokyo
377,1987-12-13,Tokyo
378,1987-12-30,Tokyo
379,1988-03-12,Tokyo
380,1988-03-15,Tokyo
381,1988-04-07,Tokyo
382,1988-05-11,Tokyo
383,1988-06-02,Tokyo
384,1988-06-03,Tokyo
385,1988-06-25,Tokyo
386,1988-07-10,Tokyo
387,1988-07-15,Tokyo
388,1988-08-01,Tokyo
389,1988-08-11,Tokyo
390,1988-08-22,Tokyo
391,1988-08-23,Tokyo
392,1988-09-15,Tokyo
393,1988-09-16,Tokyo
394,1988-09-25,Tokyo
395,1988-10-08,Tokyo
396,1988-10-12,Tokyo
397,1989-01-20,Tokyo
398,1989-01-23,Tokyo
399,1989-04-15,Tokyo
400,1989-04-27,Tokyo
401,1989-05-11,Tokyo
402,1989-05-14,Tokyo
403,1989-06-16,Tokyo
404,1989-06-23,Tokyo
405,1989-07-12,Tokyo
406,1989-07-13,Tokyo
407,1989-08-01,Tokyo
408,1989-08-05,Tokyo
409,1989-08-06,Tokyo
410,1989-08-10,Tokyo
411,1989-08-27,Tokyo
412,1989-08-30,Tokyo
413,1989-09-03,Tokyo
414,1989-09-04,Tokyo
415,1989-10-11,Tokyo
416,1989-10-19,Tokyo
417,1990-01-16,Tokyo
418,1990-01-17,Tokyo
419,1990-01-25,Tokyo
420,1990-01-26,Tokyo
421,1990-01-27,Tokyo
422,1990-01-31,Tokyo
423,1990-02-01,Tokyo
424,1990-02-02,Tokyo
425,1990-02-03,Tokyo
426,1990-03-12,Tokyo
427,1990-03-15,Tokyo
428,1990-03-24,Tokyo
429,1990-04-08,Tokyo
430,1990-05-04,Tokyo
431,1990-05-05,Tokyo
432,1990-05-08,Tokyo
433,1990-06-01,Tokyo
434,1990-06-09,Tokyo
435,1990-06-15,Tokyo
436,1990-06-16,Tokyo
437,1990-06-22,Tokyo
438,1990-07-18,Tokyo
439,1990-07-19,Tokyo
440,1990-07-24,Tokyo
441,1990-07-27,Tokyo
442,1990-08-04,Tokyo
443,1990-08-07,Tokyo
444,1990-08-08,Tokyo
445,1990-08-09,Tokyo
446,1990-08-10,Tokyo
447,1990-08-12,Tokyo
448,1990-08-14,Tokyo
449,1990-08-21,Tokyo
450,1990-08-22,Tokyo
451,1990-08-23,Tokyo
452,1990-08-24,Tokyo
453,1990-09-04,Tokyo
454,1990-09-06,Tokyo
455,1990-09-13,Tokyo
456,1990-09-19,Tokyo
457,1990-09-30,Tokyo
458,1990-11-04,Tokyo
459,1990-11-09,Tokyo
460,1990-11-30,Tokyo
461,1990-12-11,Tokyo
462,1991-03-11,Tokyo
463,1991-03-22,Tokyo
464,1991-04-18,Tokyo
465,1991-05-08,Tokyo
466,1991-05-26,Tokyo
