,time,location_name
341,2011-09-17,Rio de Janeiro
342,2011-11-22,Rio de Janeiro
343,2012-03-02,Rio de Janeiro
344,2012-04-29,Rio de Janeiro
345,2012-08-29,Rio de Janeiro
346,2012-09-03,Rio de Janeiro
347,2012-09-19,Rio de Janeiro
348,2012-09-29,Rio de Janeiro
349,2012-10-30,Rio de Janeiro
350,2012-11-24,Rio de Janeiro
351,2013-07-24,Rio de Janeiro
352,2013-07-25,Rio de Janeiro
353,2013-07-26,Rio de Janeiro
354,2013-07-28,Rio de Janeiro
355,2013-07-29,Rio de Janeiro
356,2013-08-11,Rio de Janeiro
357,2013-08-15,Rio de Janeiro
358,2013-10-27,Rio de Janeiro
359,2013-11-02,Rio de Janeiro
360,2013-11-12,Rio de Janeiro
361,2013-12-05,Rio de Janeiro
362,2014-01-15,Rio de Janeiro
363,2014-07-20,Rio de Janeiro
364,2014-08-14,Rio de Janeiro
365,2014-09-16,Rio de Janeiro
366,2014-09-18,Rio de Janeiro
367,2014-10-06,Rio de Janeiro
368,2014-10-13,Rio de Janeiro
369,2015-01-01,Rio de Janeiro
370,2015-01-12,Rio de Janeiro
371,2015-01-13,Rio de Janeiro
372,2015-01-20,Rio de Janeiro
373,2015-02-16,Rio de Janeiro
374,2015-05-25,Rio de Janeiro
375,2015-07-21,Rio de Janeiro
376,2015-07-26,Rio de Janeiro
377,2015-09-25,Rio de Janeiro
378,2015-10-15,Rio de Janeiro
379,2015-10-16,Rio de Janeiro
380,2015-10-22,Rio de Janeiro
381,2016-01-05,Rio de Janeiro
382,2016-02-10,Rio de Janeiro
383,2016-02-29,Rio de Janeiro
384,2016-03-17,Rio de Janeiro
385,2016-05-28,Rio de Janeiro
386,2016-06-09,Rio de Janeiro
387,2016-06-11,Rio de Janeiro
388,2016-06-12,Rio de Janeiro
389,2016-06-13,Rio de Janeiro
390,2016-07-08,Rio de Janeiro
391,2016-07-18,Rio de Janeiro
392,2016-07-19,Rio de Janeiro
393,2016-07-27,Rio de Janeiro
394,2016-08-11,Rio de Janeiro
395,2016-08-15,Rio de Janeiro
396,2016-08-21,Rio de Janeiro
397,2016-08-22,Rio de Janeiro
398,2016-10-27,Rio de Janeiro
399,2016-12-27,Rio de Janeiro
400,2017-01-01,Rio de Janeiro
401,2017-04-29,Rio de Janeiro
402,2017-08-03,Rio de Janeiro
403,2017-08-04,Rio de Janeiro
404,2017-08-20,Rio de Janeiro
405,2017-10-28,Rio de Janeiro
406,2017-12-06,Rio de Janeiro
407,2017-12-24,Rio de Janeiro
408,2018-02-05,Rio de Janeiro
409,2018-02-27,Rio de Janeiro
410,2018-06-08,Rio de Janeiro
411,2019-01-16,Rio de Janeiro
412,2019-01-19,Rio de Janeiro
413,2019-02-01,Rio de Janeiro
414,2019-02-02,Rio de Janeiro
415,2019-02-24,Rio de Janeiro
416,2019-05-02,Rio de Janeiro
417,2019-05-22,Rio de Janeiro
418,2019-06-04,Rio de Janeiro
419,2019-07-06,Rio de Janeiro
420,2019-07-16,Rio de Janeiro
421,2019-08-02,Rio de Janeiro
422,2019-08-04,Rio de Janeiro
423,2019-08-13,Rio de Janeiro
424,2019-10-13,Rio de Janeiro
425,2019-11-05,Rio de Janeiro
426,2020-01-13,Rio de Janeiro
427,2020-05-27,Rio de Janeiro
428,2020-06-08,Rio de Janeiro
429,2020-06-12,Rio de Janeiro
430,2020-07-01,Rio de Janeiro
431,2020-10-02,Rio de Janeiro
432,2020-10-03,Rio de Janeiro
433,2021-01-06,Rio de Janeiro
434,2021-01-31,Rio de Janeiro
435,2021-02-06,Rio de Janeiro
436,2021-04-20,Rio de Janeiro
437,2021-06-30,Rio de Janeiro
438,2021-07-06,Rio de Janeiro
439,2021-07-21,Rio de Janeiro
440,2021-07-29,Rio de Janeiro
441,2021-07-30,Rio de Janeiro
442,2021-07-31,Rio de Janeiro
443,2021-08-26,Rio de Janeiro
444,2021-09-21,Rio de Janeiro
445,2022-01-31,Rio de Janeiro
446,2022-03-20,Rio de Janeiro
447,2022-04-01,Rio de Janeiro
448,2022-05-19,Rio de Janeiro
449,2022-07-29,Rio de Janeiro
450,2022-08-05,Rio de Janeiro
451,2022-08-11,Rio de Janeiro
452,2022-08-28,Rio de Janeiro
453,2022-09-10,Rio de Janeiro
454,2022-12-12,Rio de Janeiro
